,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,,,0,0,0,yeah keeping sharkboy lava girl mistake,1539196140665
1,,,,,,,0,0,0,Incredible event last night put University Georgia students tons energy enthusiasm,1539196140664
2,,,,,,,0,0,0,hums theme song Mash Too soon,1539196140664
3,,,,,,,0,0,0,miss chaeyoung,1539196140664
4,MeToo,,,,,,0,0,0,Where MeToo movement Illegal Alien From El Salvador Charged With Brutally Raping NY Woman,1539196140665
5,,,,,,,0,0,0,Why I even make study plans past am I clearly know brain asleep pm,1539196140664
6,,,,,,,0,0,0,bed rn really,1539196140659
7,,,,,,,0,0,0,You right POS like civil Conservatives want destroy lying corrupt polit,1539196140665
8,,,,,,,0,0,0,take decision fast life limited decide want go,1539196140666
9,amreading,,,,,,0,0,0,amreading The Queen No Tomorrows Matt Maxwell holy cow story hooked Strange b,1539196140664
10,,,,,,,0,0,0,OH WOW YOU ONE OF THEM ANTI BROOKLYN PEOPLE,1539196140663
12,,,,,,,0,0,0,Buying new meat day one My whip I spoil way much,1539196140666
13,,,,,,,0,0,0,I sure,1539196140659
14,WorldMentalHealthDay,BTSLoveMyself,ENDviolence,,,,0,0,0,An important reminder young people around WorldMentalHealthDay BTSLoveMyself ENDviolence,1539196140665
15,,,,,,,0,0,0,Remembers always,1539196140665
16,,,,,,,0,0,0,New YouTube video The Skull Trooper Is Back HOW COOL IS THIS THUMBNAIL,1539196140660
17,,,,,,,0,0,0,I trying figure I feel fucking shitty It money I need money,1539196140666
18,,,,,,,0,0,0,use wear converse go way ur knees forget,1539196140658
19,,,,,,,0,0,0,Probably rebels killed US Soldiers pas,1539196140665
20,,,,,,,0,0,0,Only FIFA,1539196140660
21,,,,,,,0,0,0,Happy PA week Dr James Bekeny made PAs cake scratch PA week Tag us pictu,1539196140666
22,,,,,,,0,0,0,When shot Michael Myers times watched burn moved another country went witness protection changed your,1539196141660
23,,,,,,,0,0,0,Better Health Impressive Benefits Onions,1539196141658
24,,,,,,,0,0,0,Hillary Clinton recently said one paid speeches Democrats civil Republicans She i,1539196141663
25,bouquet,flowers,flowergift,giftideas,wedding,bridal,0,0,0,Bouquet best gift ideas bouquet flowers flowergift giftideas wedding bridal stanniver,1539196141666
26,,,,,,,0,0,0,BTP hired TOC s make visable presence services You really nt kn,1539196141659
27,,,,,,,0,0,0,I love working downtown,1539196141662
28,Jammin,AfroBeat,CosoroRadio,,,,0,0,0,Jammin DJ Prince ft Skales Skaku Shaku AfroBeat CosoroRadio Listen on,1539196141664
29,,,,,,,0,0,0,Parents get deported lose children adoption How fucked America throwing kids in,1539196141666
30,,,,,,,0,0,0,Thanks There error previous tweet,1539196141663
31,,,,,,,0,0,0,How quell epidemic onethird people disease missing The truth,1539196141663
32,,,,,,,0,0,0,Quite interesting yup I ll see I find emulator something,1539196141660
33,,,,,,,0,0,0,If think Chris Paul still top point guard please discuss basketball,1539196141660
34,,,,,,,0,0,0,He finally snapped,1539196141658
35,,,,,,,0,0,0,shoot baseball field almost stab burn headquarters The Democrats mi,1539196141665
36,ginoclock,ginandtonic,ginmenu,,,,0,0,0,It s ginoclock bar join us end week start weekend celebration ginandtonic ginmenu e,1539196141659
37,,,,,,,0,0,0,I,1539196141658
38,Weird,Sky,FlySudbury,Sun,,,0,0,0,Weird Sky evening FlySudbury Sun actually setting right photo screen,1539196141666
39,,,,,,,0,0,0,FORMER CLASSMATES Senator Chris Coons Threw Parties At Which Cocaine Was Present Big League Politics,1539196141665
40,,,,,,,0,0,0,Panama City Fla This whole hotel shuddering like LA earthquake,1539196142661
41,,,,,,,0,0,0,said I nt feel nothing baby lied almost cut piece life guess I another pit,1539196142659
42,,,,,,,0,0,0,I like affection Love meeee Physically verbally mentally SPIRITUALLY,1539196142664
43,,,,,,,0,0,0,On river level m,1539196142658
44,,,,,,,0,0,0,Make mistake Trump Administration wants end Affordable Care Act coverage preexisting conditions T,1539196142660
45,,,,,,,0,0,0,start liking someone trip everything amp annoying got ta protect hEa,1539196142661
46,,,,,,,0,0,0,What comments,1539196142663
47,,,,,,,0,0,0,sucking,1539196142657
48,,,,,,,0,0,0,And probably either As usual Tories talk,1539196142662
49,,,,,,,0,0,0,THE CHILLER TRAP TEMPLE RUN OBSTACLE COURSE CHALLENGE IN FONITE PLAYGROUNDS,1539196142658
50,,,,,,,0,0,0,Uhoh Jim Maybe ignoring district side,1539196142661
51,,,,,,,0,0,0,I wo nt defending democrats anytime soon say conservatives conserve things,1539196142660
52,,,,,,,0,0,0,Nice,1539196142666
53,,,,,,,0,0,0,You idiot stop,1539196142659
54,,,,,,,0,0,0,FORMER CLASSMATES Senator Chris Coons Threw Parties At Which Cocaine Was Present Big League Politics,1539196141665
55,,,,,,,0,0,0,This Sid He got famous years ago holding piece pizza Wanted let everyone know still thriving,1539196142666
56,,,,,,,0,0,0,remember bitchass kissed stingray,1539196142657
57,Weird,Sky,FlySudbury,Sun,,,0,0,0,Weird Sky evening FlySudbury Sun actually setting right photo screen,1539196141666
58,,,,,,,0,0,0,Idk game year games I played year Far Cry sticks tbh I focused many year titles,1539196143661
59,,,,,,,0,0,0,Trump claimed nt know happened He s pretty easy person trick long praise amp pamper,1539196143659
60,,,,,,,0,0,0,Is thing plan something wah shatta wale aah well buh Sarkodie I feel nt was,1539196143660
61,UFC230,,,,,,0,0,0,The matchup amp brewing since July UFC,1539196143666
62,HurricaneMichael,FloridaFirst,FLNGAlwaysThere,,,,0,0,0,HurricaneMichael Stay safe Florida FloridaFirst FLNGAlwaysThere,1539196143665
63,,,,,,,0,0,0,Exact way say good morning daddy IG Lifofjuliet,1539196143665
64,,,,,,,0,0,0,October spooky bitch November fat bitch December santa bitch January new year new bitch,1539196143659
65,,,,,,,0,0,0,Nationwide earthquake drill take place next week,1539196143663
66,WorldMentalHealthDay,,,,,,0,0,0,No one EVER deserves feel ashamed mental health issues WorldMentalHealthDay,1539196143659
67,,,,,,,0,0,0,wet storm wetter storm become storm magnitude If storm hit V,1539196143661
68,,,,,,,0,0,0,The Affair Ocean Logo Short Sleeve Adult VNeck TShirt Black,1539196143661
69,,,,,,,0,0,0,I follow back asap,1539196143661
70,,,,,,,0,0,0,Bribe Complain Suprintendent Jaigaon Port Wb Shipment received Ludhiana ICD amp rewarehoused v,1539196143662
71,,,,,,,0,0,0,someone steals bike peter parker,1539196143663
72,mzansicomedynights,,,,,,0,0,0,Absolutely loving mzansicomedynights Tonight s comedians superlative Absolutely hinges,1539196143665
73,AravindaSametha,RageofTiger,,,,,0,0,0,AravindaSametha theatres today Witness RageofTiger,1539196143657
74,,,,,,,0,0,0,YouTube channel called s made It s good s another channel ca,1539196143666
75,,,,,,,0,0,0,Never fan AIRHEAD,1539196143660
76,,,,,,,0,0,0,Yo Im happy af life right It beautifully unexpected,1539196142659
77,,,,,,,0,0,0,I make mama rent money week stop playin,1539196144657
78,Emmerdale,,,,,,0,0,0,oh also ross dies livid Emmerdale,1539196144658
79,,,,,,,0,0,0,Kudos Mr Feyi Aina Special Assistant President Strategic Communications Thanks be,1539196144657
80,,,,,,,0,0,0,We weird little minds work ways never quite understand As long understand talk abou,1539196144659
81,,,,,,,0,0,0,bred,1539196144657
82,WorldMentalHealthDay,BTSLoveMyself,ENDviolence,,,,0,0,0,An important reminder young people around WorldMentalHealthDay BTSLoveMyself ENDviolence,1539196144661
83,,,,,,,0,0,0,shit almost big mine,1539196144657
84,,,,,,,0,0,0,bbh I really want win look sad baby is istg I fight every fucker let baekhyunee win,1539196144657
85,,,,,,,0,0,0,Nice one,1539196144662
86,,,,,,,0,0,0,Incredibly well written passionate piece fellow member Duncan Really hammers home,1539196144659
87,,,,,,,0,0,0,That diff saying Warriors You funny,1539196144663
88,,,,,,,0,0,0,Happy birthday Libra king,1539196144659
89,,,,,,,0,0,0,Oh hi baby,1539196143664
90,,,,,,,0,0,0,Who knew open resource sharing learning space designs Well lots people I m sure Wil,1539196144665
91,,,,,,,0,0,0,Another nuclear issue capitalism profit motive incentivizes keepingrepairing plants long possible rather t,1539196145657
92,,,,,,,0,0,0,im absolutely devastated,1539196145660
93,,,,,,,0,0,0,Dr Ford testimony one courageous acts ever seen This letter love offering support See t,1539196145657
94,,,,,,,0,0,0,Our media terrible,1539196145661
95,,,,,,,0,0,0,Cause death This part performance,1539196145664
96,,,,,,,0,0,0,Stop available person always puts last,1539196145659
97,,,,,,,0,0,0,Me boo,1539196145664
98,,,,,,,0,0,0,Rewatching always gets,1539196145659
99,,,,,,,0,0,0,wow rn people wear durags class amazinggg,1539196145664
100,,,,,,,0,0,0,tell someone reason sad love,1539196145662
101,,,,,,,0,0,0,Democrat Eric Holder When Republicans Go Low We Kick Them,1539196145664
102,,,,,,,0,0,0,We hope week s Bake Off shown vegan baking highly viable option potentially yumm,1539196145659
103,,,,,,,0,0,0,Let music play,1539196145662
104,,,,,,,0,0,0,followers always fuck tweets hope niggas wonderful day,1539196144663
105,,,,,,,0,0,0,I come chew bubblegum kick ass I m bubblegum,1539196145659
106,,,,,,,0,0,0,Oh hi baby,1539196143664
107,,,,,,,0,0,0,Maxine Waters incites violence cabinet Cory Booker pleads activists get f,1539196146657
108,,,,,,,0,0,0,Worried Pray Sad Pray Struggle Pray Afraid Pray God waiting call,1539196143658
109,,,,,,,0,0,0,Harden vibing Melo much via,1539196146657
110,,,,,,,0,0,0,Elias Shivambu director company called Sunshine Hub alongside Brian Shivambu confirmed News he,1539196146658
111,,,,,,,0,0,0,followers always fuck tweets hope niggas wonderful day,1539196144663
112,,,,,,,0,0,0,That post nut clarity gon na eat alive,1539196146661
113,,,,,,,0,0,0,What actual fuck THIS This man images child sexual assault serious rape,1539196146658
114,,,,,,,0,0,0,Earthquakes tsunamis tornadoes traditionally Acts God Insurance Forms But climatechange continues coas,1539196146661
115,PSAT,,,,,,0,0,0,prove evidence previous question guessed PSAT,1539196146657
116,,,,,,,0,0,0,Think getting nae nae d perpetuating Canada dry probably,1539196146664
117,,,,,,,0,0,0,miss,1539196146658
118,FeelingVERYHotandBothered,,,,,,0,0,0,Happy HUMP DAY guys Now s WOHY humped FeelingVERYHotandBothered,1539196146657
119,,,,,,,0,0,0,Oh iT wOn HaPpEn ME hEAd AhH,1539196146664
120,CameronLibrary,,,,,,0,0,0,Pet therapy back liraries Come cuddle puppy today CameronLibrary PM,1539196146657
121,,,,,,,0,0,0,Hey Tigers Check new video next years Advisory,1539196146665
122,,,,,,,0,0,0,New FantasyGold FGC event October Cryptopia Listing Source,1539196146666
124,,,,,,,0,0,0,Did people use word spooky much past I swear I never heardseen word much year,1539196147662
125,,,,,,,0,0,0,Ok first Checked flight today The woman TSA looked drivers license looked,1539196147660
126,,,,,,,0,0,0,The Latest Stocks extending slump Wall Street led drops big technology companies rising bond yields dr,1539196147665
127,,,,,,,0,0,0,Saudi reaction Khashoggi disappearance lot like Russia s reaction Skripal poisoning bad faith transparent and,1539196147665
128,,,,,,,0,0,0,lot gentle sanskaari uncles families know men deny something like maybe YO,1539196147658
129,,,,,,,0,0,0,John Cena I sending love back US GetWellSoonJungkoo,1539196147658
130,,,,,,,0,0,0,The honor Mary intimately connected honor glory Jesus deny one tim,1539196147660
131,,,,,,,0,0,0,My problem I stuck Boyd flex year long Both great matchups Decisions decisions,1539196147664
132,Afterdark,,,,,,0,0,0,The massive Intruder amp Afterdark,1539196147661
133,,,,,,,0,0,0,D Futanari Schoolgirl Cums In Teen Pussy woldcump teens deflorer big girls brazer runn,1539196147665
134,,,,,,,0,0,0,NYC Limo Crash owner killed Fled Pakistan Murder charges Turned NY FBI informant From NXIVM area Albany NY,1539196147658
135,,,,,,,0,0,0,I high Just ate On wine Taking time respond My text messages dm quite entertaining,1539196148660
136,,,,,,,0,0,0,Anyone else become lip balm dependent Like I put lip balm morning lunch lips start showi,1539196148659
