,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,,0,0,0,She saying ca nt take anymore I m hanging,1539196500665
1,,,,,,0,0,0,think zss top u know like nothing zss,1539196500660
2,Trivikram,,,,,0,0,0,YoungTiger Veera Raghava Trivikram s Celluloid coming theatre near Hope watch,1539196500659
3,,,,,,0,0,0,Looking great Way involved,1539196500660
4,,,,,,0,0,0,Looking home improvement ideas Whether conservatory windows doors team guide the,1539196500666
5,Creed2,,,,,0,0,0,I seen Creed trailer big screen yet I figured I surprise people NYC watch with,1539196500662
6,,,,,,0,0,0,Latin twitter thing,1539196500662
7,,,,,,0,0,0,People realize If Lewis wins become ufc cash cow This biggest opportunity take ov,1539196500659
8,,,,,,0,0,0,Have great Monday everyone,1539196501660
9,,,,,,0,0,0,I learned CPR today I know save life importantly I found New York Presbyteria,1539196501660
10,,,,,,0,0,0,What would happen reporters editors decided every stupid vicious factfree thing Trump says newsworthy,1539196501664
11,,,,,,0,0,0,way old happy self replaced hurt lost heartbreaking beautifully t,1539196501664
13,,,,,,0,0,0,MAY NOT BE A GOOD TREE THAT PRODUCE GOOD FRUIT OR THAT IS NOT GOOD THAT PRODUCES GOOD FRUIT SINGARAJA RENUN,1539196501657
14,,,,,,0,0,0,sleep well sun,1539196501666
15,,,,,,0,0,0,Seriously That s crime truth Christine Blasey Ford nominated award Kavanaugh al,1539196501663
16,mainstreammedia,,,,,0,0,0,mainstreammedia How come none able crack huge story How c,1539196501666
17,,,,,,0,0,0,Twists turns rape allegations Rahul Gandhi Ahmed Patel cases withdrawn,1539196501657
18,,,,,,0,0,0,retaking SATACT getting score sounds like ultimate betrayal,1539196502663
19,,,,,,0,0,0,The entire Hillcrest Grade class Churchill flag football skills drills Our current SWC athletic leaders a,1539196502657
20,,,,,,0,0,0,Some people know buttons press especially work,1539196502660
21,,,,,,0,0,0,I know someone else laughing,1539196502659
23,,,,,,0,0,0,pm wow I much work pm naps pm wakes up pm finds way procrastinate pm amount of,1539196502665
24,ForzaHorizon4,,,,,0,0,0,To celebrate amazing response around ForzaHorizon I giving away digial copy Forza Horizon Ultimate Edit,1539196502659
25,,,,,,0,0,0,What lovely image paint words Just make sure set safe word hand ha,1539196502664
26,,,,,,0,0,0,ive got huugggeee problem boy want meet schooltime skip school,1539196502660
27,,,,,,0,0,0,Thanks stopping today Excited continue see takes,1539196502666
28,,,,,,0,0,0,Welcome new colonialists The EU Commission,1539196502657
29,,,,,,0,0,0,im fag im lesbian,1539196502662
30,sitorstart,FantasyFootball,,,,0,0,0,Agent s Take Here three NFL teams wasting salary cap reso sitorstart FantasyFootball,1539196502662
31,,,,,,0,0,0,BREAKING NEWS Just time Halloween It s Hilly Billy Voodoo tour Lots ghoulish rhetoric l,1539196502666
32,,,,,,0,0,0,Where actives followers Retweet fast Follow s Follow back all NB You must follow back,1539196502659
33,,,,,,0,0,0,BANG BANG BANG RETWEET IF YOU FOLLOW BACK FOLLOW EVERYONE RETWEETING FOLLOW BACK Follow amp TURN ON NOTIFICATIONS,1539196502659
34,A2017256149,NAS100,,,,0,0,0,A NAS continue win trades Winning trade average superior loosing trade s one,1539196502658
35,,,,,,0,0,0,Where actives followers Retweet fast Follow s Follow back all NB You must follow back,1539196502659
36,,,,,,0,0,0,So American graduate student held political prisoner Israel Normally Americans tak,1539196502660
37,,,,,,0,0,0,Prime Minister Scott Morrison promises fast track new business tax cuts,1539196502659
38,,,,,,0,0,0,I m Melvin Chan I Illustrator spending last year painting writing personal project T,1539196502666
39,,,,,,0,0,0,Yo I need flag bro,1539196503658
41,,,,,,0,0,0,Wonder Amazon AI s bias programmerheuristictraining data program actu,1539196503663
42,,,,,,0,0,0,SK LIFE TIX ON SALE NOW,1539196503661
43,,,,,,0,0,0,So Trap Samurai coming We make hits The Gas Station DM,1539196503666
44,,,,,,0,0,0,Carlsen gana el mundial invixto guardem tweet,1539196503662
45,,,,,,0,0,0,Just posted photo,1539196503658
46,,,,,,0,0,0,Lock makes comeback time s Hillary Clinton So much presumed innocence,1539196503658
47,,,,,,0,0,0,But also chat kind thing plus deaths police custody families killed,1539196503663
48,,,,,,0,0,0,That way relevant maam,1539196503658
49,TeBuscamos,Tecate,BC,,,0,0,0,TeBuscamos Wendy Hernandez Tecate BC,1539196503659
50,,,,,,0,0,0,Drip hard stand close gon fuck around drown wave,1539196503662
51,,,,,,0,0,0,If duck nt come back Milo s friend I swear god,1539196503661
52,,,,,,0,0,0,LEAKED AUDIO Liberal activists warned mention bussed NYC campaign conservativelean,1539196504663
53,,,,,,0,0,0,ZaynHarryNiall threesome unsafe sex mild pain kink exhibitionism,1539196504665
54,,,,,,0,0,0,bacteriophage must eat minimum reams paper survive,1539196504660
55,,,,,,0,0,0,This true s sad Americans realize,1539196504666
56,,,,,,0,0,0,Hi I get retweet Just trying raise money school,1539196504662
57,MilitaryFamilies,,,,,0,0,0,US Service Members consider taking advantage programs available MilitaryFamilies,1539196504660
58,,,,,,0,0,0,Whilst s great Taylor Swift encouraging people vote Dem Does anyone else feel depressed s to,1539196504662
59,,,,,,0,0,0,John Lennon born today This clip bring smile face I promise x,1539196504662
60,,,,,,0,0,0,Dear God thank today yesterday tomorrow forever I m thankful life,1539196504664
61,,,,,,0,0,0,Welcome back Team Augusta Elementary Relay Recess Team Captain Diane Rhoten,1539196504662
62,,,,,,0,0,0,LMFAOOO I LOVE YOU,1539196504662
63,,,,,,0,0,0,You made toddlers defend immigration hearings,1539196504664
64,,,,,,0,0,0,Wow said thing Steffy,1539196504658
65,,,,,,0,0,0,When Adhyayan Suman Hrithik Roshan came story harassment Kangana Ranaut feminist worth he,1539196504664
66,RockHall2019,,,,,0,0,0,I voted favorite nominees Fan Vote presented Klipsch Audio RockHall,1539196504663
67,,,,,,0,0,0,Pics gt gt Sunday s Inishowen Div U final,1539196504658
68,bitcoin,,,,,0,0,0,Bitcoin sidechain Liquid goes live bitcoin,1539196505657
69,,,,,,0,0,0,ive living lie time come clean animated videos ARE easy make u got ta DAB viola,1539196505663
70,,,,,,0,0,0,My response PMQs back,1539196505664
71,,,,,,0,0,0,nice fight vs benjaminwhxttz,1539196505659
73,Roll20tip,,,,,0,0,0,Time another Rolltip Tuesday You ve toiling away GM mines need PC perspective Ctrl L shows,1539196505662
75,,,,,,0,0,0,Congresswoman Chellie Pingree secured third million dollars Somalian farmers Mai,1539196505662
76,,,,,,0,0,0,My mans got fired stupid shit petty ass rlly posted health code violations saw tags health s,1539196505666
77,,,,,,0,0,0,I liked video Sword Art Online Alicization Opening Theme,1539196505663
