,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,The Prime Minister knows Tories cut m mental health budgets since She knows fewer hospita,1539194520658
1,,,,0,0,0,u buy dairy u r supporting badger cull,1539194520661
2,,,,0,0,0,You thrust thrust thrust call thrust thrust Oppa harder thrust got,1539194520658
3,,,,0,0,0,He taking money club give PR company bad mouth fans club It beyond ridiculous,1539194520664
4,,,,0,0,0,still lock yo boy tho,1539194520660
5,,,,0,0,0,Remember Planned Parenthoods gets millions government gets American taxpayer Did you,1539194520661
6,,,,0,0,0,Hey kindly help us error get trying apply credits order t,1539194520658
7,,,,0,0,0,Post sex glow Thanks amazing orgasm baby,1539194520665
8,,,,0,0,0,Lesson get seperatists behind bars,1539194520657
9,,,,0,0,0,Claire McCaskill May The part town halls s best listening figuring really,1539194520661
10,,,,0,0,0,Georgian Ossetian actors meet stage perform old Caucasus epos Theatrical adaptation Nart Sagas one c,1539194520663
11,,,,0,0,0,like David Dickheadspan,1539194520658
12,,,,0,0,0,getting shower morning hardest thing showering morning best thing,1539194520661
13,,,,0,0,0,Join revolution burn bra,1539194520657
14,,,,0,0,0,Bitch said flip page,1539194520660
15,,,,0,0,0,online voting registration site lot people even wanted stay safe regis,1539194520658
16,,,,0,0,0,Obvious question Did get drunk,1539194520665
17,,,,0,0,0,nigga really told let bitch blow Chicago niggas gon na lead revolution,1539194520661
18,,,,0,0,0,We know lot great development happening Australia excited interstate tra,1539194520665
19,,,,0,0,0,Technical difficulties lol mic work,1539194521659
20,,,,0,0,0,Expect feel incredibly dumb hours like genius couple seconds,1539194521657
21,,,,0,0,0,Love old Jim Crow smell,1539194521664
22,,,,0,0,0,Today s Democrats We ca nt win existing rules need change rules Fox,1539194521659
23,,,,0,0,0,Even feel like gotten used playing still feels different play pitch Croke,1539194521663
24,,,,0,0,0,The movie Johnson Family Vacation LIVE,1539194521657
25,,,,0,0,0,You look toptier comic book movie villain hero like Spiderman,1539194522657
26,,,,0,0,0,ECL I really hope rehabilitates prisons,1539194522662
27,BlueWave2018,,,0,0,0,nothing high class prostitute illegally entered United State BlueWave,1539194522658
28,,,,0,0,0,Remember Planned Parenthoods gets millions government gets American taxpayer Did you,1539194522657
29,,,,0,0,0,Our friends redesigned app download s LIT fuck s FR,1539194522663
30,,,,0,0,0,like used one biggest issues longest time I ca nt believe within slightly th,1539194522661
31,,,,0,0,0,said fucking born die,1539194522665
32,,,,0,0,0,Real Estate Developers Look Theme Parks,1539194522664
33,,,,0,0,0,Non uniform day school pay wear clothes,1539194522665
34,,,,0,0,0,Recommended read launches tradeclearing system customer growth surges,1539194522662
35,,,,0,0,0,Females scary even reply confront something cause boom I blocked,1539194523659
36,,,,0,0,0,Care people mental health everyday day popular social media,1539194523660
37,,,,0,0,0,FUCK CUBE LIVES LOOK AT THEM HOLDING HANDS,1539194523666
38,Odyssey,ABetterMe,,0,0,0,Can wait Been amazing seeing pop everywhere week Odyssey ABetterMe brilliant,1539194523662
39,,,,0,0,0,Who Gon Stop Me,1539194523660
40,,,,0,0,0,people followed automatically checked,1539194523662
41,Shadowhunters,TheBingeworthyShow,PCAs,0,0,0,We voting Shadowhunters TheBingeworthyShow E People s Choice Awards PCAs,1539194523662
42,,,,0,0,0,Shatta Wale Spotted writing Reply To Sarkodie,1539194523657
43,ALDUB169thWeeksary,,,0,0,0,Let purpose friendship save deepening spirit Kahlil Gibran ALDUBthWeeksary,1539194523666
44,ConsequencesOrchestra,,,0,0,0,Please play ConsequencesOrchestra Camila Cabello Thank,1539194523659
45,,,,0,0,0,When hits might like people much thought,1539194523661
46,,,,0,0,0,whenever taehyung smiles like cheeks pop wan na give whole world amp smooch,1539194523665
47,,,,0,0,0,The desert expanded southward summer ten percent fairly significant increase desert,1539194523658
48,,,,0,0,0,Just suggestion Ms Owens I know serious presented yiu smile please,1539194521659
49,,,,0,0,0,watched venom,1539194522660
50,,,,0,0,0,This getting Silly,1539194524657
51,,,,0,0,0,I remember guy awesome My favourite still interview The Lovelies though,1539194524657
52,,,,0,0,0,STEP INTO MY SQUARE,1539194524665
53,,,,0,0,0,Seductive figure,1539194524664
54,,,,0,0,0,This little girl barely spoke mom caught talking cat best friend,1539194524663
55,,,,0,0,0,Jeez This poor kid six years Shehe gon na need laryngeal transplant,1539194524658
56,,,,0,0,0,Me every time I snap drive,1539194524660
57,,,,0,0,0,THE POWER,1539194524661
58,,,,0,0,0,Can thank God kids saved sex trafficking today Michigan,1539194524658
59,,,,0,0,0,The lyrics hit different relate,1539194524657
60,PSAT,,,0,0,0,hand bill g clamp instead F clamp PSAT,1539194524662
61,,,,0,0,0,Last night Kanye West called token negro dumb negro I want guys imagine words,1539194524659
62,,,,0,0,0,This one hilarious truthful stand pieces EVER watched EVER Watch Bill Burr is,1539194524664
63,,,,0,0,0,added Maxwell Award Watch List given annually best allaround college football player,1539194524665
64,,,,0,0,0,AWESOME column,1539194524659
65,,,,0,0,0,I m still waiting call,1539194524661
66,,,,0,0,0,I bet oxygen CRISP shit,1539194524657
67,,,,0,0,0,Her Cum Me,1539194523661
