,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,Bilingual culture forgetting languages middle actual important translation,1539196260662
2,,,,0,0,0,The world got smaller amp communication improve,1539196260663
3,women,SistaHoodHour,genderequality,0,0,0,The role women part change Q SistaHoodHour genderequality empowerm,1539196260658
4,,,,0,0,0,rts another GA,1539196260666
5,,,,0,0,0,I failed claim refund brother stroke July nt allowed fly I,1539196260658
6,,,,0,0,0,Message received She nt care monsters bloodstained lab coats preying vulnerable innercity women re,1539196260660
7,,,,0,0,0,BREAKING coming next real sees yr UST soon nt miss,1539196260661
8,,,,0,0,0,It best say anything say nicely,1539196260665
9,,,,0,0,0,wan na graduate,1539196260659
10,,,,0,0,0,I tryna see men eyeshadow dangly earrings rings painted nails Let go cowards,1539196260665
11,,,,0,0,0,The average American uses gallons water per day gallons year Imagine go da,1539196260663
12,,,,0,0,0,ALARMING Exports September compared first two months fiscal year,1539196261659
13,ChrisWray,,,0,0,0,Dear God Also WHY ca nt ChrisWray answer Don McGahn directly instructed anything related,1539196261660
14,,,,0,0,0,want cryo hope go together separately,1539196261662
15,,,,0,0,0,Yeah well lack education manner,1539196261664
18,,,,0,0,0,The guy staying sailboat please see,1539196261658
19,,,,0,0,0,I nt know s true I ve heard polling places volunteer p,1539196261662
20,,,,0,0,0,Takeoff releasing solo album soon Quavo,1539196261659
21,,,,0,0,0,Bon Jovi one greatest rock bands s Why would nt,1539196261657
23,,,,0,0,0,Is emotionally amp challenging year,1539196261660
24,,,,0,0,0,Citizens risking lives notify public proven Russian interference proven criminality proven illegitimac,1539196262660
25,,,,0,0,0,I use stupid dumb website much ima start tweeting notes class reviews I see while,1539196262665
26,,,,0,0,0,OutrageousUnjust R North Dakota make harder Native Americans vote Requiring street address many t,1539196262664
27,,,,0,0,0,What happen change location New Zealand They fi,1539196262658
28,,,,0,0,0,Please tell I one remembers dude WAYY back This mf everywhere little bit ht,1539196262658
30,,,,0,0,0,thinking allow shit go,1539196262657
31,,,,0,0,0,A Nantucket Wedding A Novel Thayer Nancy,1539196262666
32,,,,0,0,0,Mike would love talk life sports transition athletes ways The Furman,1539196262659
33,,,,0,0,0,I told dropping,1539196262665
34,,,,0,0,0,When people start mocking body health issues I person family marriage letting know that,1539196262657
35,,,,0,0,0,hope guys following Fat Cat Banker Wife Who,1539196262665
36,,,,0,0,0,Maxine Waters incites violence cabinet Cory Booker pleads activists get f,1539196262663
37,,,,0,0,0,Beautiful scenery So proud lovely First Lady Melania,1539196262664
38,,,,0,0,0,I hate term pseudo hallucinations,1539196262666
39,,,,0,0,0,She unlikeable press made unlikeable Then nerve turn around keep asking ev,1539196262661
40,,,,0,0,0,Addressed meeting Booth presidents Shakti kendra incharges Nampally Telangana,1539196262663
41,,,,0,0,0,shit almost big mine,1539196262665
42,,,,0,0,0,shit almost big mine,1539196262665
43,,,,0,0,0,Ideal transfer window OUT Depressing Free Anxiety Free Suicidal thoughts Free IN A happy life My fucking life,1539196263661
44,,,,0,0,0,jungkook nt worry jimin taehyung anpanman,1539196263662
45,,,,0,0,0,VAMPIRES SMACKS NECK COME GET YALL JUICE,1539196263660
46,geocache,,,0,0,0,I found GCXJJB It web cam geocache hidden near boring moor,1539196263663
47,,,,0,0,0,My professor assigned everyone topic reaserch write page paper due today My topic building the,1539196263666
48,,,,0,0,0,Dear inform despite Nbn released construction Lagos road across,1539196263658
49,,,,0,0,0,The MonkeesThe Porpoise Song Good Morning,1539196263657
50,,,,0,0,0,amp follow chance win Funko Shop Exclusive Pop Animation TrickorSweet Bear,1539196263657
51,Trump,Saudis,,0,0,0,Trump says talked Saudis highest levels missing,1539196263662
52,7DAYSEuroCup,,,0,0,0,Showtime Dmitry Khvostov sends lob twohanded alleyoop hammer DAYSEuroCup,1539196263664
53,,,,0,0,0,The Spygate scandal finally exposed Read latest book shocking details scheme take the,1539196263662
54,,,,0,0,0,SELFIES I LOVE SELFIES,1539196263666
55,,,,0,0,0,tell make money faster gunners mate operations specialist mineman fire contr,1539196263659
56,,,,0,0,0,Your boy risking,1539196261661
58,,,,0,0,0,Visited University The Punjab Mass communication department pleasant meeting future journalists camer,1539196263661
59,,,,0,0,0,Mom meteorologist wears yearold work reporting weather forecast I love shows women mothers a,1539196264666
60,,,,0,0,0,people followed automatically checked,1539196264666
61,,,,0,0,0,I m Urban Caf Kuwait,1539196264657
62,,,,0,0,0,If could take anyone world dinner would han jisung let feed,1539196264659
63,,,,0,0,0,lol still work left tbh consistency come mind amp body,1539196264663
64,,,,0,0,0,My year old little sister made first video She said good enough famous chunky I told,1539196264661
65,,,,0,0,0,I M STANDING ON THE PROMISES OF GOD,1539196264665
66,,,,0,0,0,They They since It illegal,1539196264665
67,,,,0,0,0,Thank sharing inspirational stories Irene Rebecca two DREAMSIC beneficiaries wh,1539196264666
68,,,,0,0,0,BREAKING The GOP voted Democratic bill reverse Trump s attack preexisting condition protections Just,1539196264664
70,,,,0,0,0,The lie humans sold X get Y This fine mechanical things But a,1539196264658
71,,,,0,0,0,Patty life doctor loving husband beautiful son lovely home baby way driving car truly wa,1539196265663
72,,,,0,0,0,Have I mentioned much I love Question Stack practice structure Such easy way Ss selfcheck t,1539196265664
73,,,,0,0,0,Girl Come Jonathan I boys Girl I home alone Jonathan,1539196265660
74,,,,0,0,0,So letting Manchin tooconservative Dem lose farright extremist w,1539196265660
76,,,,0,0,0,This behavior could sign bigger neurological issue,1539196265661
77,,,,0,0,0,Its scenic beauty wildlife amp outdoor recreational opportunities make Levy County Florida perfect destination,1539196265657
78,,,,0,0,0,President Kagame arrives Yerevan Armenia attend th Francophonie Summit Minister Louise Mushikiwabo,1539196265661
79,,,,0,0,0,every bitch deserves real nigga I,1539196265659
80,,,,0,0,0,If things gets much could always reach friend relative It s okay feel whatever re feeling i,1539196265662
81,,,,0,0,0,This Published Holds true even today,1539196265660
