,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,videos pretty much inside brain looks like looked like brain t,1539197280663
1,,,,,0,0,0,Attending final year convocation GC UNIVERSITY FAISALABAD Alhamdulillahh,1539197280664
2,,,,,0,0,0,Here s hoping third times charm passport application,1539197280661
3,,,,,0,0,0,I swear time drags much ur some u wan na hours feels like mins Wot,1539197280657
4,,,,,0,0,0,Tell promise threat,1539197280662
6,,,,,0,0,0,For missing byline I finally reveal story consumed months life the,1539197280657
8,,,,,0,0,0,Just clear confusion I m delegitimize men s struggles I m hoping finally start l,1539197280660
9,Taiji,Japan,,,0,0,0,Today In Taiji Japan Russo Dolphin captured One taken alive trained tricks amusement,1539197280666
10,,,,,0,0,0,If evacuation zone I urging leave RIGHT NOW Do risk life lives loved ones,1539197280665
12,,,,,0,0,0,Exactly For example Sports Professionals almost always perform peak due pre,1539197280659
13,,,,,0,0,0,I say every guy pardon pls,1539197280659
14,,,,,0,0,0,see harry styles go extra hard gym try impress,1539197280657
15,,,,,0,0,0,This mick Connor,1539197280659
16,Tesla,,,,0,0,0,James Murdoch line Tesla chair role Musk steps,1539197280666
17,,,,,0,0,0,Tomorrow National sex day thing fucking life,1539197280665
18,,,,,0,0,0,The kind adventures I want life,1539197280664
19,,,,,0,0,0,I prepared sweaty October Thanks Al Gore,1539197280660
20,,,,,0,0,0,Get Who thought win Ryder Cup well World Cup eh,1539197280662
21,,,,,0,0,0,shit almost big mine,1539197280657
22,,,,,0,0,0,MENTAL HEALTH IS JUST AS IMPOANT AS PHYSICAL HEALTH Always kind suffering seeking help when,1539197280661
23,,,,,0,0,0,I gay cousins Ireland still Catholic conservative country I saw first hand hard it,1539197280662
24,,,,,0,0,0,Everyone dunking recalls ribs broken shot last year attempted mass shootin,1539197281662
25,,,,,0,0,0,If less k followers Rt like comment I give boost The st respond will,1539197281665
26,,,,,0,0,0,people followed one person unfollowed automatically checked,1539197281662
28,,,,,0,0,0,BREAKING Suspect targeted family members shooting spree via,1539197281661
29,,,,,0,0,0,I swear soul Nicki starts ANY shit I done I block everything and,1539197281658
30,Exterior,3DModeling,Rendering,visualization,0,0,0,Residential Exterior Remodeling Farnham DModeling amp Rendering If need visualization visit us,1539197281658
31,,,,,0,0,0,We delighted announce Inclusion Signpost industry s accreditation service finally inclusive pro,1539197281664
32,,,,,0,0,0,Wario thinks break happiest couple Charland Island He ends rotten day instead,1539197280661
33,I,YouMatter,DistrictOfChampions,,0,0,0,Viva McAllen ISD I amp GCenter YouMatter DistrictOfChampions,1539197281662
34,,,,,0,0,0,They get better score TDS I still think WRs need upgraded outside Landry,1539197282658
36,,,,,0,0,0,A UK brother needs help Do I start Tyreek Hill Tyler Boyd week Either wa,1539197282662
38,staytogetherlgbtq,,,,0,0,0,staytogetherlgbtq u r valid,1539197282663
39,ALDUB169thWeeksary,,,,0,0,0,Very nice Great Happy ALDUBthWeeksary,1539197282659
40,,,,,0,0,0,Jon Bellion updated avi header,1539197282664
41,,,,,0,0,0,Snake sneaking mission,1539197282659
42,,,,,0,0,0,Chilean mayor FINED using official car viral Kiki Challenge,1539197282664
44,,,,,0,0,0,Tunnel Of Love,1539197282662
45,,,,,0,0,0,Tier One Technician GDC Technology USA LLC Burbank CA USA,1539197282664
46,,,,,0,0,0,Corn used ethanol production also used make coproduct called distillers grains commonly fed,1539197282661
47,,,,,0,0,0,K media said Jimin bday events fans The biggest world In Korea various,1539197283659
48,Haknyeon,,,,0,0,0,Haknyeon Haknyeon told really wants learn surfing said friend goes skiing and,1539197282659
49,,,,,0,0,0,Anyway SHINee I LAV taemin,1539197283659
50,,,,,0,0,0,Why I m feminist part,1539197283661
51,,,,,0,0,0,WATCH With sustained winds mph Hurricane Michael caused beach chairs fly water Panama City Beach,1539197283663
52,,,,,0,0,0,Turn read receipts pussy ignore wit yo chest,1539197283666
53,,,,,0,0,0,One Direction films hour live stream amp spend every waking hour never leaving one another s,1539197283665
54,,,,,0,0,0,Reuters bloody sick Turkish trace Decent Med,1539197283658
56,,,,,0,0,0,Best Flipkart Big billion day Amazon Great Indian Sales Deals Offers,1539197283663
57,,,,,0,0,0,Then Steve slaps right cheek It s real stinger He knows I nt want gradual buildup today H,1539197283657
58,,,,,0,0,0,love u baby,1539197284661
59,,,,,0,0,0,Robin made Regina former Evil Queen blush kissed senseless wall threw t,1539197284657
60,,,,,0,0,0,test mention two baddcdaeafccdbbf,1539197284662
61,,,,,0,0,0,A car carrying brothers work secret military technology mysteriously breaks way wedding A s,1539197284663
63,,,,,0,0,0,last brain cells trying calculate percent mozzarella cheese made wisconsin vs total amount made P,1539197284664
64,,,,,0,0,0,Will I finish semester finish Tune later find,1539197284661
65,,,,,0,0,0,Liam Neeson walks onto set horse,1539197284658
66,,,,,0,0,0,You NOT alone,1539197284658
67,,,,,0,0,0,I started get grey pubic hair But get I mean collect others peoples old werthers original tin,1539197284661
68,,,,,0,0,0,Days wake hungover,1539197284659
70,,,,,0,0,0,Richard Campaign Fund,1539197284666
71,,,,,0,0,0,I may get tattooed new Pursuit vikings documentary logo What exactly mean,1539197284664
72,,,,,0,0,0,I wonder graham norton,1539197284663
73,tupac,inspiration,,,0,0,0,Tupac Inspiration Part Two All Eyez On Tupac OL Online tupac inspiration,1539197284658
76,,,,,0,0,0,u retweet worst month starts,1539197284664
77,Corrupt,,,,0,0,0,Coming Corrupt I surprised peeps keep talking i,1539197285663
79,,,,,0,0,0,ion even know fanchants songs suck bts stan,1539197285663
80,,,,,0,0,0,Me I d like blamed,1539197285662
81,,,,,0,0,0,Sometimes I find way easier work someone else s dreams I feel like I see them,1539197285663
82,,,,,0,0,0,Always coming second place,1539197285662
83,,,,,0,0,0,In Chicago used say Vote early often Another Chicago wisecrack My uncle Republican l,1539197285666
84,,,,,0,0,0,ACLU Fights Back Trump Pushes Stealth Proposal Limit Public s Right Protest Outside White House,1539197285657
85,,,,,0,0,0,Hey Susan Happy help DM us email address DAN,1539197285657
86,ClimateChange,,,,0,0,0,It s official We stop catastrophic effects ClimateChange,1539197285664
87,,,,,0,0,0,Are registered voter s purged Georgia s voter rolls We d love hear Respond tweet o,1539197285662
88,,,,,0,0,0,It official girls wrestling approved Interscholastic sport New Jersey,1539197285660
89,Aetna,CVS,,,0,0,0,Aetna CVS get goahead merge,1539197285662
90,,,,,0,0,0,Our new Trick Treat Win game in odds winning great prizes instantly With odds like ways win,1539197285665
91,滾るぜ,makenakamericastrongstyleagain,,,0,0,0,This I wanted makenakamericastrongstyleagain,1539197285664
92,Haknyeon,,,,0,0,0,Haknyeon Haknyeon told really wants learn surfing said friend goes skiing and,1539197282659
93,successatRES,CFISDspirit,,,0,0,0,Love big smile Treasure tower tokens successatRES CFISDspirit,1539197285657
94,,,,,0,0,0,r u shy bitch I met minutes ago relax,1539197286660
95,,,,,0,0,0,haha gon na lie took minute quite easy know re looking lol,1539197286659
96,,,,,0,0,0,I want embark world tour I want meet fans world give kiss,1539197286662
97,,,,,0,0,0,Beyond massive Google admitting censorship Explains people get unsubscribed videos show feeds etc,1539197286665
