,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,Its beautiful day alive re leaving house like Khabib you re ready smack motherfucker f,1539195000661
1,,,,0,0,0,Wait,1539195000666
2,,,,0,0,0,Honestly I agree maybe fun I rather b chillin head,1539195000661
3,,,,0,0,0,Fantastic initiative,1539195000665
4,,,,0,0,0,Amazing things happening Central Valley Go Greg,1539195000664
5,WynonnaEarp,TheScifiFantasyShow,PCAs,0,0,0,I know Shorty wet tshirt competitions WynonnaEarp TheScifiFantasyShow PCAs,1539195000665
6,,,,0,0,0,Same energy,1539195000657
7,,,,0,0,0,National Book Award Shortlists Announced,1539195001658
8,,,,0,0,0,whoa blast past weird afternoon,1539195001666
9,,,,0,0,0,snow makes happy,1539195001666
10,,,,0,0,0,New video uploaded It time get started Almost one sixty,1539195001661
11,,,,0,0,0,Broken hearts nowhere go except Allah It Him heals fixes,1539195001660
12,,,,0,0,0,Bird Hide Hand drawn cartoons,1539195001659
13,,,,0,0,0,keep getting mad,1539195001657
14,,,,0,0,0,You nt stop God s child mess God knows heart He loves,1539195001666
15,,,,0,0,0,Damn,1539195001657
16,,,,0,0,0,Give glow,1539195001661
17,,,,0,0,0,ABC American Music Awards set new record low TV ratings Taylor Swift s politicized appearance nt make a,1539195001665
18,,,,0,0,0,The owner naughty supposed guest speaker class today show,1539195001660
19,,,,0,0,0,Honestlyyyy,1539195002666
20,,,,0,0,0,prod Foster amp artwork,1539195002657
21,,,,0,0,0,iFollow everyone Likes Reweets,1539195002659
22,PeggyMccay,,,0,0,0,I heard news PeggyMccay passed She like real grandmother mentor great source encou,1539195002661
23,,,,0,0,0,Auntie Do lil dance Momma talkin Childhood Nah tonight Auntie I ll give,1539195002665
24,,,,0,0,0,A datadriven technology giving doctors winning edge battle strokes,1539195002664
25,,,,0,0,0,If nt think tweet acceptable please report,1539195002663
26,,,,0,0,0,Mad Mad angry racist dark soul,1539195002660
27,,,,0,0,0,Gin Topics Get Your ProChiller Leggings Nike,1539195002660
28,,,,0,0,0,There goes,1539195002666
29,,,,0,0,0,Funeral hero coast guard officer held Thursday,1539195002665
30,,,,0,0,0,My mom literally asked I crying car lmfaooo life joke,1539195002664
31,,,,0,0,0,love wit spanish guy,1539195002658
32,,,,0,0,0,Azealia spitting facts roasted Lana Especially made fun MJ nose job,1539195002664
33,jukeboxheroes,thurstonharris,,0,0,0,Thurston Harris jukeboxheroes thurstonharris,1539195002657
34,,,,0,0,0,Lol Love,1539195002659
35,,,,0,0,0,Me Lauren,1539195001657
36,,,,0,0,0,I asked girlfriend wants birthday She said wants assurance I asked kind assurance said,1539195002657
37,,,,0,0,0,The decline real Feel bad Jardim Don worry You managing ballers soon Almost time manager,1539195002663
38,,,,0,0,0,TONIGHT Us host Portishead Avon Youth League Cup Hallen lights pm kick Come support f,1539195001666
39,,,,0,0,0,We proud yashians YD Hope ha,1539195001659
40,FIFA19,TOTW,,0,0,0,A great win topped included Team Week FIFA TOTW,1539195003662
41,,,,0,0,0,go hell see friends,1539195003657
42,,,,0,0,0,Awful personality though rubs wrong way Sometimes I ignore case Medvedev,1539195003660
43,,,,0,0,0,people followed one person unfollowed automatically checked,1539195003664
44,,,,0,0,0,ca nt stop laughing JK look like egg,1539195003663
45,,,,0,0,0,ummm miss class please wake alarms everyone,1539195003659
46,,,,0,0,0,Let goooooooooooooooooo,1539195003664
47,,,,0,0,0,GENDER RECOGNITION ACT citizens consultation URGENT ONLY DAYS LEFT filled res,1539195003660
48,,,,0,0,0,Thank Hey,1539195003663
49,,,,0,0,0,Graffiti Tracking Elm St And Willowbrook,1539195004660
50,,,,0,0,0,Ok let predict reactions antiIK What corruption previous,1539195004659
51,,,,0,0,0,Real orgasm vaginal contractions close clit licking,1539195004663
52,,,,0,0,0,You must worried Jungkookie ll get better soon Everyone Jungkookie goes home like this,1539195004657
53,,,,0,0,0,Soccer Circus Cirque du Soleil Will Create Lionel Messi Show DANIEL POLITI via NYT,1539195004663
54,FlashFriday,flashingwives,,0,0,0,Let see many sexy ladies get play FlashFriday flashingwives,1539195004662
55,,,,0,0,0,According multiple sources fivestar defensive end Zach Harrison Olentangy Orange visiting Ohio State campus today,1539195004660
56,,,,0,0,0,The pot calling kettle negro,1539195004663
57,,,,0,0,0,Trump last night called Dems party crime dangerous govern crazy That way future dictators talk a,1539195004660
58,,,,0,0,0,When doctor checking prostate hit g spot,1539195004658
59,,,,0,0,0,much easier busy here,1539195004663
60,,,,0,0,0,Wow This disgraceful even CNN standards,1539195002666
61,,,,0,0,0,SearchCap Bing Ads language targeting Google Assistant redesign amp dynamic rendering support,1539195004660
62,,,,0,0,0,BiBi leave long,1539195004659
63,,,,0,0,0,Link,1539195005661
64,,,,0,0,0,He private person please,1539195005658
65,,,,0,0,0,okay thanks hope play prior games due injury,1539195005660
66,Odisha,,,0,0,0,Happy get king Bollywood Bhubaneswar Odisha Hockey Men World Cup I ecstatic see,1539195005662
67,,,,0,0,0,I could fuck around change ya whole life,1539195005666
68,,,,0,0,0,The Chameleons Second Skin Camden Palace via,1539195005666
69,,,,0,0,0,Cheating pregnant girlfriend got shittiest thing She carrying baby going changes her,1539195005660
70,,,,0,0,0,burger king,1539195005659
71,,,,0,0,0,Son I m finna destroy lumbar vertebrae marriage proposal Got ta keep chiropractors employment,1539195005661
72,,,,0,0,0,Halo legit anal easily best I mean better,1539195005662
73,sorryyouarenotmytype,emotions,feelings,0,0,0,sorryyouarenotmytype A book full emotions feelings About friendship love lust time,1539195005658
74,,,,0,0,0,He still learning dad,1539195002662
75,,,,0,0,0,This woman lets baby beaver build dams house swim tub times day via,1539195006666
76,,,,0,0,0,beernctgif,1539195006660
77,,,,0,0,0,The composer MARVEL S DAREDEVIL reveals SUPERHERO MOVIES d love score,1539195006660
78,,,,0,0,0,Rapper RicBarrigas,1539195006663
79,,,,0,0,0,PSST Hey Yeah Just wanted let know Wednesday m cheering You,1539195006660
80,,,,0,0,0,finally breathe amp going bathe CHEESE amp MEAT thank much fans Camilizers nervo,1539195006658
81,,,,0,0,0,Never let day pass make say I better tomorrow,1539195006661
82,,,,0,0,0,Disgusting Vile Video Antifa amp Blacks matter Screaming obscenities drivers protest One man stops,1539195006661
83,,,,0,0,0,djsua suffer suffer,1539195006662
84,,,,0,0,0,Congratulations,1539195006659
85,,,,0,0,0,battling depression years always try find something makes smile laugh else something to,1539195006661
86,,,,0,0,0,Democrats want outlaw private health care plans taking aw,1539195006664
87,,,,0,0,0,idiot called randomized clinical trial controlled placebo trick treatment,1539195006664
88,Kids,awardwinnig,childrensbooks,0,0,0,Kids become independent readers pace Meet awardwinnig childrensbooks All books f,1539195006659
89,,,,0,0,0,Join us tomorrow pm Special Collections Reading Room Arley Ward doctoral student prese,1539195006660
90,,,,0,0,0,Daddy amp mommy meet,1539195007662
91,Antifa,,,0,0,0,Let clear nazis America It Antifa And Antifa paramilitary wing Democratic Par,1539195007657
92,,,,0,0,0,All dogs come soundtrack,1539195007666
93,,,,0,0,0,boys shame,1539195007659
94,,,,0,0,0,What difference month makes Annabella looking FabULous,1539195007659
95,,,,0,0,0,The harassment violence prolife conservatives continues This time Washington state man whos,1539195007658
96,,,,0,0,0,This townhouse available first time decades family ownershipLocated one idyllic bl,1539195007660
97,,,,0,0,0,This amazing mind creativity,1539195007666
98,interracial,bigblackcock,,0,0,0,More Vids interracial bigblackcock,1539195007657
99,,,,0,0,0,I imagine Aston Villa inbox looks like moment,1539195007666
100,,,,0,0,0,I ll watching TV went TECH BUT team THE FROGS,1539195007657
101,,,,0,0,0,Wow k thankyou,1539195007665
102,shibumi,,,0,0,0,perfettobenedetto Three piece fresco brown printed silk tie shibumi Kyoto Japan,1539195007664
103,,,,0,0,0,I love asparagus carbonara pasta asparagus great way enjoy,1539195007666
104,BeforeNetflixAndChill,,,0,0,0,Go wash ass BeforeNetflixAndChill,1539195008657
105,,,,0,0,0,Stations reporting mph gusts eyewall comes ashore Landfall officially occur center eye low,1539195008657
106,,,,0,0,0,felizin pprt,1539195008665
107,,,,0,0,0,Facts facts,1539195008664
108,,,,0,0,0,Peoples Europe RISE UP,1539195008660
