,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,Don downgrade dream match reality Upgrade faith match destiny,1539196740664
1,,,,,0,0,0,Pretty big bag Tostitos Scoops I noticed,1539196740662
2,,,,,0,0,0,years ago today demolished Hillary Clinton debate changed course history,1539196740658
3,,,,,0,0,0,Monday days go,1539196740662
4,,,,,0,0,0,All illegal farmers gone tourist lol,1539196740663
5,,,,,0,0,0,BTS went performing The Star Theatre capacity The Red Bullet Singapore National Stadium with,1539196740657
6,HappyNavratri,,,,0,0,0,HappyNavratri everdearest n dewano Gurru U r Mata s Blessing us May Maa fulfil ur wishe,1539196740659
7,onteblog,traveltuesday,,,0,0,0,Sharing Simple Ways Stay Organized While Traveling onteblog Blog Pots traveltuesday,1539196740666
8,,,,,0,0,0,Follow everyone Likes Retweets,1539196740657
9,,,,,0,0,0,At minimum must trimmed,1539196740666
10,,,,,0,0,0,great start season get know,1539196740662
11,,,,,0,0,0,ALL THIS TALK ABOUT ENLISTMENTS MAKING ME DEPRESSED,1539196740664
12,,,,,0,0,0,SEO AEO always utilised tandem one another Find,1539196740657
13,,,,,0,0,0,CLEARED Roadwork US northbound Woodland Dr Chadds Ford Summit DrWoodland Dr,1539196741665
14,,,,,0,0,0,Why Most People Fail Test Sayed Mahdi AlModarassi via,1539196741657
15,DyisIsItManila,,,,0,0,0,I nt even care re gon na death DyisIsItManila Mas Mabuti Pa Janine Berdin,1539196741663
16,trailblAZing,,,,0,0,0,URGENT trailblAZing UPDATE Team passed million recruitment calls They ca nt stop breaking rec,1539196741666
17,,,,,0,0,0,Our findings based information available LPAs need apply buffer calculating,1539196741665
18,,,,,0,0,0,Disappointed nt get asked confirm exact address,1539196741657
19,,,,,0,0,0,Passed mother retired public school teacher,1539196741660
21,DoveSelfEsteemProject,,,,0,0,0,Break filters embrace authentic unique beauty DoveSelfEsteemProject StevenUn,1539196741658
22,WorldMentalHealthDay,,,,0,0,0,Today WorldMentalHealthDay We happy partner ATO They helping undergrads wit,1539196741658
23,,,,,0,0,0,Change plans follow IG I going live IG I repeat live IG,1539196741658
25,,,,,0,0,0,one person followed people unfollowed automatically checked,1539196741661
27,,,,,0,0,0,They hate America hate people live America See Better,1539196741659
28,,,,,0,0,0,got ta cut toenails god damn,1539196741665
29,,,,,0,0,0,I liked video PSN Name Changes Officially Announced Sony IGN News,1539196741663
31,Habs,CH,Canadiens,GoHabsGo,0,0,0,Congratulations Danault s Habs CH Canadiens GoHabsGo,1539196742658
33,,,,,0,0,0,Santa MonicaMalibu Unified School District SMMUSD Board Policy Unauthorized Release Of ConfidentialPrivilege,1539196742658
34,ThongThursday,MustFollow,online,,0,0,0,ThongThursday MustFollow online,1539196742659
35,,,,,0,0,0,We wanted say massive thank EVERYONE outpouring love showed The Art Of Drumming If neede,1539196742662
36,,,,,0,0,0,I vote I turned I thought I cool rebellious I knew deep I lazy be,1539196742662
37,,,,,0,0,0,My friend tried sliding girls DMs weekend somehow clicked name ended mine lol I DEAD,1539196742663
38,,,,,0,0,0,tries best succeed,1539196742666
39,,,,,0,0,0,Come pie favorite Gamma tomorrow Friday Rudder Plaza It takes relieve school stre,1539196742658
40,,,,,0,0,0,Good Thing No Face IK Any Minister amp Not even use Flag Colors PTI Best Thing Selection small,1539196742660
41,,,,,0,0,0,I ca nt get bad I feel,1539196742659
42,,,,,0,0,0,Ted Cruz Chickens Out Of Televised Debate Beto O Rourke Will Be Onstage An Hour By Himself via,1539196743665
43,HillaryClinton,,,,0,0,0,No surprise HillaryClinton announces DemocRATsTakingHostage,1539196743663
44,MeTooIndia,,,,0,0,0,Help MeTooIndia Fairoz Khan sexually exploited NSUI member amp sister threatening girls Fairo,1539196743660
45,,,,,0,0,0,come Daisy Marquez famous looks people THIS IS TALENT,1539196743666
48,,,,,0,0,0,Distance separate people Silence,1539196743662
49,,,,,0,0,0,I interviewed amp found liberal amp wellspoken good listener amp diplom,1539196743665
50,,,,,0,0,0,OFF SALE The Beauty amp The Beast Everlasting Rose Lamp Tag someone love,1539196744662
51,YellowFever,JustinUg,,,0,0,0,Nigerian Traffic wardens YellowFever JustinUg,1539196744657
53,,,,,0,0,0,Good Dinner JK,1539196744658
54,,,,,0,0,0,You want head Me,1539196744658
55,,,,,0,0,0,mins ago I talking mum wanting spag bowl chel send A photo fucking spag,1539196744660
56,cheatday,,,,0,0,0,Homemade waffles tea Because I want them cheatday,1539196744659
57,,,,,0,0,0,This real You find list Corporations use fetal tissue,1539196744666
58,,,,,0,0,0,amp follow chance win Funko Shop Exclusive Pop Animation TrickorSweet Bear,1539196744664
59,,,,,0,0,0,Liam Neeson walks onto set horse,1539196744660
60,,,,,0,0,0,odd flex ok,1539196744664
61,,,,,0,0,0,TRANS We nt know luck going happen prepare enough quantity We currently reo,1539196744662
63,,,,,0,0,0,lrt moonbyul s post fancafe post titled lately,1539196743664
64,,,,,0,0,0,Trump spits humanity idiots identify Christian adore And messed,1539196745661
65,,,,,0,0,0,November die trying,1539196745659
66,iHeartJingleBall,,,,0,0,0,ALL MY DREAMS HAVE COME TRUE performing iHeartJingleBall h,1539196745657
67,,,,,0,0,0,Happy birthday beaut girl Miss u xxxx,1539196745665
68,,,,,0,0,0,We good time meeting many people interested construction Kirkwood Community College yesterday We ho,1539196745665
69,,,,,0,0,0,remember bitchass kissed stingray,1539196745657
70,,,,,0,0,0,I use interact moots lot I sorry I slippin depression soon LMAOO I feel s,1539196745663
71,NewMusic,Freedom,,,0,0,0,NewMusic Have checked Freedom yet loves Stream repeat add playl,1539196744662
72,,,,,0,0,0,Ok black Dems beating black repubs Sad Dems nt understand th,1539196745663
73,,,,,0,0,0,Give buzz way Republic Party s I call Republic Party win election without cheating,1539196745660
74,ڈالرڈارکاغلام,,,,0,0,0,Can sell silverware Prime Minister s house avoid going IMF,1539196745663
75,,,,,0,0,0,lrt moonbyul s post fancafe post titled lately,1539196743664
76,,,,,0,0,0,guys think gay wear black nail polish eyeshadow rings etc DO YALL KNOW HOW MUCH PUSSY YALL CO,1539196746657
77,,,,,0,0,0,You lied You cheated You stole hearts Happy st Birthday Texas legend Eddie Guerrero Born El Paso,1539196746666
78,,,,,0,0,0,If less K followers Retweet fast Retweet now Follow Me Follow Everybody Partic,1539196746662
79,,,,,0,0,0,NCTzens fandom vs NCTzens actually streams votes NCT,1539196746659
80,,,,,0,0,0,proper cringe girls dont dm wont answer dms bio like alright Beyonce thanks heads,1539196746658
81,,,,,0,0,0,From seen highest voter percentage years figures today Looks like things be,1539196746662
82,,,,,0,0,0,kink deadpool spiderman black costume crossover venom,1539196746660
83,,,,,0,0,0,goodmorningggg thankyouu Lord another day,1539196746658
84,,,,,0,0,0,Finally truth Chairman Migration Advisory Committee Low skilled migration clear benefits U,1539196746659
85,,,,,0,0,0,Oh nt worry nothing fear long nt keep dragon s blood You keep I,1539196746662
86,,,,,0,0,0,show behave dude,1539196746663
87,PCAs,TheGroup,BTS,,0,0,0,One best articles ever read ending steal heart PCAs TheGroup BTS,1539196746661
88,bluewave,,,,0,0,0,To anyone despair help bluewave vets hit Congress teach patrioti,1539196747663
89,,,,,0,0,0,Mrs Hooda talk happy made look smiles ohmygod THEY DESERVE HARR KHUSH,1539196747658
90,,,,,0,0,0,They alliance JGR dumbass,1539196747657
91,,,,,0,0,0,The man called Democrats ANGRY MOB rally last night At rally crowd shouted lock Not abo,1539196747659
92,,,,,0,0,0,When carpenter friends ruin cultural connection family least evolving get bigger,1539196747660
94,,,,,0,0,0,Hi Piers expert He educated comes serious issues like mental health He says un,1539196747660
95,,,,,0,0,0,Taxi Driver Has Been Captured,1539196747661
96,,,,,0,0,0,depression re worthless know depression uhh weird flex ok,1539196747660
97,,,,,0,0,0,second unbelievably precious,1539196747662
98,,,,,0,0,0,Smile like ve never cried fight like ve never lost love like ve never hurt live like there,1539196747659
99,,,,,0,0,0,Be careful tell things,1539196748659
100,,,,,0,0,0,It okay okay everyone goes things life friends weak strong ones love a,1539196748660
101,,,,,0,0,0,Must ve special school,1539196748662
102,risky,,,,0,0,0,I remember I sent dick pic twitter shit elite fucking nut risky,1539196748657
103,,,,,0,0,0,NEW Fending accusations Trump campaign conspired wRussia amp WikiLeaks Trump lawyers argued th,1539196748660
104,,,,,0,0,0,Maxine Waters incites violence cabinet Cory Booker pleads activists get f,1539196748662
105,,,,,0,0,0,Jatts like My name Jatt I Jatt years old My height Jatt I live Jatt I born Jatt lol enou,1539196748662
106,inktober,,,,0,0,0,another one last year inktober pics traveling exhausting,1539196748658
