,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,WOW Hillary Clinton said civility American politics Democrats control She threa,1539195360662
1,,,,0,0,0,You anything everything,1539195360658
2,,,,0,0,0,I CA NT BREATHE LMFAO,1539195360662
3,,,,0,0,0,leeyool gets memory back realizes get many meat pancakes wants,1539195360666
4,OutlanderS4Countdown,DrumsOfAutumn,,0,0,0,days season November th OutlanderSCountdown DrumsOfAutumn VOTEOutlande,1539195360666
5,,,,0,0,0,JUST IN FBI director Christopher Wray would answer congressional testimony whether President Trump s phone,1539195360665
6,,,,0,0,0,Earthquakes tsunamis tornadoes traditionally Acts God Insurance Forms But climatechange continues coas,1539195360662
7,POCOF1,BigBillionDay,,0,0,0,BOOM We bet one beat offer Planning buy POCOF BigBillionDay sale Share order,1539195360657
8,,,,0,0,0,Meanwhile draws nice wage us The NZ tax payers I d rather seat vacant mon,1539195360660
9,,,,0,0,0,Isn like child trafficking,1539195360662
10,,,,0,0,0,If less K Followers Retweet Follow Retweets Follow back follows Comment IFB man,1539195360660
11,,,,0,0,0,Just stumbled upon Thanks Osamu Ohta amp Tatsuya Uemara composing Mikiko Su,1539195360660
12,,,,0,0,0,I following basketball LOL I made mistake saying I want MLB player my,1539195360659
13,,,,0,0,0,Do remember day cast unveiled Yes I Quebec City Canada,1539195360665
14,harvest19,,,0,0,0,Penultimate field wheat getting drilled today keeping edges clean amp tidy ready harvest,1539195360666
15,,,,0,0,0,soft nettles girl,1539195361659
16,WorldMentalHealthDay,,,0,0,0,U never know people going WorldMentalHealthDay,1539195361664
17,GaGOP,,,0,0,0,As GaGOP Lt Gov amp gubernatorial candidates Geoff Duncan Brian Kemp respectively backed Trump s pal Alex Jones,1539195361661
18,,,,0,0,0,Maybe listen whole speech Then know sh,1539195361660
19,,,,0,0,0,Fuming,1539195361659
20,,,,0,0,0,follow everyone LIKES this,1539195361666
21,ForzaHorizon4,,,0,0,0,To celebrate amazing response around ForzaHorizon I giving away digial copy Forza Horizon Ultimate Edit,1539195361659
22,Armyskickedoutoftheatersparty,,,0,0,0,Armys gon na get kicked theater fan chants Armyskickedoutoftheatersparty,1539195361663
23,,,,0,0,0,Lol bout start sending females DM,1539195361659
24,,,,0,0,0,Transformers blown outside Panama City hotel The storm made landfall winds mph,1539195361657
25,,,,0,0,0,Honest God tweets I could make advice people saying stop using words nt rea,1539195361662
26,venom,,,0,0,0,venom good Elon Musk fault,1539195361665
27,,,,0,0,0,tryna fuck n mind s reminder re liar know m right,1539195361657
28,,,,0,0,0,If tony,1539195361665
29,,,,0,0,0,It tempting go outside eye storm calm DO NOT DO IT The backside storm w,1539195361661
30,,,,0,0,0,To GOAT needs change name Mike Hailwood,1539195361658
31,,,,0,0,0,Positive people people I want life rn Those drive ambition priorities,1539195362661
32,ANGELIC,LITTLEPEOPLE,MAGICAL,0,0,0,EveryHeartbeatMatters EVERY SINGLE ONE OF THEM THESE ANGELIC LITTLEPEOPLE MAGICAL FROM THE IN,1539195362660
33,sleep,health,natural,0,0,0,Four Natural Ways Induce Sleep sleep health natural,1539195362659
34,,,,0,0,0,New show Temblor Miguel Just played Years Club Kuru,1539195362664
35,,,,0,0,0,Lmao period Lock door g without warrant,1539195362662
36,,,,0,0,0,Hamstring Curl With Stability Ball From Celebrity Trainer Ashley Borden,1539195362665
37,,,,0,0,0,spicy food literally mess stomach I love sm,1539195362661
38,,,,0,0,0,moral story pray even get praying,1539195362659
39,,,,0,0,0,else cried,1539195362663
40,,,,0,0,0,Turnt,1539195362658
41,,,,0,0,0,This,1539195362660
42,SuicideSquad2,,,0,0,0,Confirmed SuicideSquad,1539195362665
43,,,,0,0,0,Wow hopefully nothing really bad happens,1539195362663
44,airforce,,,0,0,0,Lowest Ask Nike Air Force High Lv BlackBlackSummit White Sz airforce,1539195362663
45,AStarIsBorn,Billboard200,,0,0,0,AStarIsBorn soundtrack heading No debut Billboard Albums chart via,1539195361666
46,Riverdale,,,0,0,0,ready return Riverdale tonight,1539195361665
47,,,,0,0,0,I read theres people already campinging amsterdam like concert three days,1539195362665
48,,,,0,0,0,If less K followers Retweet fast Follow retweets Follow back INSTANTLY Turn notifications f,1539195363660
49,,,,0,0,0,sociology class post something social media see many likesshares get decided these,1539195363664
50,LivePD,,,0,0,0,A German Shepard K fast Greyhound minute notice LivePD,1539195363665
51,,,,0,0,0,days u got ta take long night drive roll windows listen despacito times cry,1539195363662
52,,,,0,0,0,I wrote feeling Kavanaugh confirmed spite Me Too movement confirmed large,1539195363664
53,RedmiNote5,,,0,0,0,The RedmiNote Pro NOT reach Looking complete list best smartphone offers this,1539195363661
54,,,,0,0,0,It really good really really good,1539195363658
55,,,,0,0,0,JDM JDM Coming soon World Mental Health Day indeed,1539195363666
56,,,,0,0,0,wrap brains around one Ewwwww,1539195363657
57,,,,0,0,0,Nice stroll street beautiful day,1539195363663
58,,,,0,0,0,Sir lower voice,1539195363661
59,OnThisDay,C18th,History,0,0,0,OnThisDay Cth History Montagu writes Elizabeth Vesey discussing surreal encounter Montagu,1539195363659
60,,,,0,0,0,Iruka celebrating Naruto birthday father figure around best moment ever Happy Birthday Naruto,1539195363660
61,,,,0,0,0,Y propaganda end abortion nothing help prenatal care anything baby born h,1539195363658
62,,,,0,0,0,Tomorrow night pm hosting Beyond Box Score sports panel D,1539195363661
63,,,,0,0,0,Justin Gallegos runner Oregon cerebral palsy thought finishing another cross country race Little he,1539195363661
64,,,,0,0,0,Rural broadband rural broadband policy broadband farm,1539195363657
65,,,,0,0,0,Although answered question NO never done anything fight babies he,1539195363663
66,,,,0,0,0,You literally say anything anymore I say I hate cheese someone take shit personal res,1539195363660
67,,,,0,0,0,What top priority It know God Knowing God guarantees success peace joy give som,1539195364660
68,,,,0,0,0,Take day day Do nt stress much tomorrow,1539195364659
69,,,,0,0,0,Fuckin love sloths like,1539195364657
70,,,,0,0,0,The Democrats promised abolish st nd th th th Amendments Senate Electoral College Supre,1539195364660
71,bts,,,0,0,0,My husband made surprise Singularity video wedding I crying dyinggg bts,1539195364658
72,,,,0,0,0,BREAKING Limo Company Operator Charged In Deadly NY Crash,1539195364664
73,IDOL,TheSong,PCAs,0,0,0,Ecuador Anglo Top FAKE LOVE weeks let s say I found new radio chart IDOL TheSong PCAs BTS,1539195364664
74,worldmentalhealthday,,,0,0,0,Art culture big impact health wellbeing worldmentalhealthday,1539195364662
75,,,,0,0,0,What s happening,1539195364666
76,,,,0,0,0,I get,1539195364663
77,,,,0,0,0,At job today I asked little girl wanted grew said ChickfilA,1539195364657
78,,,,0,0,0,Kermit exhausted keeping Disney Hollywood Studios afloat past years,1539195364664
79,,,,0,0,0,That s attitude lost side house senate white house,1539195364660
80,,,,0,0,0,Are even uni student feel sick checking bank account,1539195364663
81,,,,0,0,0,My new vacuum working well souham,1539195364665
82,,,,0,0,0,alll teachers,1539195364658
83,,,,0,0,0,whore white man,1539195364658
84,,,,0,0,0,Me,1539195364661
85,,,,0,0,0,Wow imagine news twisting reality order make look bad kind,1539195361657
86,,,,0,0,0,I think video way much,1539195365663
87,,,,0,0,0,Oh ur gon na assault Mind stop quick selfie And please sign confession Melania Trump s,1539195365659
88,,,,0,0,0,maybe someday twice first kpop girl group AMAs MTV dont fluent english,1539195365663
89,,,,0,0,0,Waking stretching cracking ur back,1539195365665
90,,,,0,0,0,Life s marathon Be better tomorrow today,1539195365661
91,,,,0,0,0,Live laugh love,1539195365664
93,,,,0,0,0,They said thing coming Western Conference LeBron jumped in,1539195365659
94,,,,0,0,0,The highrisk highreward world selling stuff Amazon,1539195365657
95,,,,0,0,0,TELL HER,1539195365658
96,,,,0,0,0,Remember discipline freedom,1539195365664
97,FavoriteMaleArtist,,,0,0,0,Congrats winning FavoriteMaleArtist adult contemporary nd year straight,1539195365662
98,job,TMobileCareers,Pittsburgh,0,0,0,New job opening TMobileCareers Pittsburgh Mobile Associate Retail Sales,1539195365662
99,,,,0,0,0,They,1539195361663
100,,,,0,0,0,They SO much better chocolate tootsie rolls,1539195366664
