,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,Mental health spoken today forgotten tomorrow taboo subject It affects people everyd,1539197040659
1,,,,,0,0,0,The era plastic bodies fading,1539197040658
2,MyAdvice,MyAdvice,MyAdvice,MyAdvice,0,0,0,k views hrs bow greatness MyAdvice MyAdvice MyAdvice MyAdvice,1539197040657
3,,,,,0,0,0,The best revenge revenge Move Be happy,1539197040665
4,,,,,0,0,0,chickfila sees right open bag,1539197040657
5,AravindhaSametha,,,,0,0,0,Finally watching anna year Silver screen show time AravindhaSametha Jai NTR,1539197040659
6,,,,,0,0,0,Trench repeat last three days I regret nothing,1539197040657
8,,,,,0,0,0,Yes almost us know,1539197040660
9,,,,,0,0,0,Astros lineup reveal Chris Sale ALCS game starter,1539197040658
10,,,,,0,0,0,God I guess I ll need voice back bt s fun paos like At least I feel something HUH,1539197040665
11,,,,,0,0,0,ALWAYS IM LISTENING,1539197040657
12,BalloonFiesta,,,,0,0,0,The Albuquerque International BalloonFiesta one photographed events world Special thanks Co,1539197040666
14,,,,,0,0,0,BRUH people age getting married shit I still struggling get TBH u seem chill lol,1539197040665
15,,,,,0,0,0,choose u want retweet,1539197041663
16,,,,,0,0,0,million votes means candidates much undemocratic system have,1539197041660
17,,,,,0,0,0,Hooray Physical copies Episode available well,1539197041662
18,MPN,BTSARMY,BTS,,0,0,0,Love Maze MPN BTSARMY BTS,1539197041663
19,,,,,0,0,0,That boy going craaaazzzyyy,1539197041659
20,,,,,0,0,0,sake heart amp well see good plz leave alone amp come back goes,1539197041663
21,UFC230,,,,0,0,0,Does nt look like Brock UFC,1539197041659
23,,,,,0,0,0,He still learning dad,1539197042657
24,Veganism,Vegetarian,AnimalRights,AnimalJustice,0,0,0,Veganism Vegetarian AnimalRights AnimalJustice I AM NOT,1539197042666
25,,,,,0,0,0,The FBI agency CORRUPT FISA ruined lot Americans lives Allowing Microwave device,1539197042664
26,,,,,0,0,0,That done Last bales stacked covered Silage finally We have,1539197042657
27,,,,,0,0,0,The pitch voice crack end scared tf outa me nooo wayyyyyyeeeee,1539197042665
28,,,,,0,0,0,Yusuke Murata Back To The Future,1539197042658
29,,,,,0,0,0,black children rests like minutes black mothers,1539197042661
30,,,,,0,0,0,Lmfaooo like wtf,1539197042658
31,,,,,0,0,0,Adam nt care Conservatives nt implemented IHRA examples He wants one political party tha,1539197042664
32,,,,,0,0,0,Evidence Shows Dirty Rod Rosenstein One Most Conflicted Corrupt Officials US History,1539197042661
33,,,,,0,0,0,Evidence Shows Dirty Rod Rosenstein One Most Conflicted Corrupt Officials US History,1539197042661
34,,,,,0,0,0,Mr Khashoggi criticized Chump s friendship murdererprince Chump wannabe dict,1539197042659
35,,,,,0,0,0,Susan Collins Gets Six Figure Payback From Dark Money Group After Voting Yes On Kavanaugh The group Judicial Crisis,1539197043657
36,,,,,0,0,0,I dont frenz,1539197043665
37,,,,,0,0,0,My husband made surprise Singularity video wedding I crying dyinggg btsa,1539197043658
38,,,,,0,0,0,Me running go get iced coffee morning,1539197043661
40,,,,,0,0,0,So telling this mf bus man and I ok,1539197043663
41,,,,,0,0,0,You ever laying bed start fun,1539197043663
42,,,,,0,0,0,Live Panama City Beach signs breaking trees snapping utility poles falling amp debris flying HurricaneMich,1539197042666
43,,,,,0,0,0,What started youthful experiment led whirlwind change Director Esha Singh Alagh s life Watch speak,1539197043659
45,,,,,0,0,0,follow tweets funny,1539197043662
47,canonswitzerland,80d,mycanon,teamcanon,0,0,0,Effervescence Matching outfit flowers canonswitzerland d mycanon teamcanon,1539197043665
48,,,,,0,0,0,Yes I retweeting everyday This extraordinary piece investigative journalism NOT overshadowed,1539197042665
49,HurricaneMichael,,,,0,0,0,Be safe Floridians HurricaneMichael,1539197042661
50,,,,,0,0,0,idiot called randomized clinical trial controlled placebo trick treatment,1539197043657
52,,,,,0,0,0,You know stupid make fun team re,1539197044664
53,,,,,0,0,0,attitude like fuck pay,1539197044665
54,,,,,0,0,0,So Saez amp Zucman commented paper think,1539197044659
56,,,,,0,0,0,I added video playlist China legalises Xinjiang internment camps,1539197044661
57,,,,,0,0,0,Leavine Family NASCAR team announces Kasey Kahne s replacement,1539197044662
58,,,,,0,0,0,Shaking righteous indignation finally managed block guy FB harassing year H,1539197044665
59,HaHaDavis,,,,0,0,0,Thoughts Sex HaHaDavis,1539197044657
61,,,,,0,0,0,I FOUND THIS PINECONE WITH MUSHROOMS GROWING OUT OF IT OUTSIDE BY MY PIGEON LOFT AND I M SCREAMING OH MY GOD IT S SO BEAUT,1539197044658
62,,,,,0,0,0,phone class professor start talkin people paying attention,1539197044666
63,,,,,0,0,0,BREAKING Voting Senate passes third final reading Universal Health Care bill,1539197044660
64,,,,,0,0,0,We Stan best,1539197044659
65,,,,,0,0,0,Dear Albuquerque New Mexico And New Mexico state United States America We re,1539197043663
66,,,,,0,0,0,Frederick Childe Hassam New York Winter Window,1539197044658
67,Music,Club,Hollywood,,0,0,0,Music Club Hollywood Rapper Hollywood Play Killed InFront Of Club In Queens,1539197044664
70,,,,,0,0,0,Water falls sky It belongs us never privatised first place We nt owe the,1539197045666
71,,,,,0,0,0,Retweet If You Love GOD,1539197045657
72,,,,,0,0,0,Screw Stephen Miller disgusting I think turning lot media ire editors allow tabl,1539197045661
73,,,,,0,0,0,I added video playlist Woodcraft relief Wood carving beginners,1539197045663
74,,,,,0,0,0,I think key convo front place hiring Although I say I ve,1539197045666
75,,,,,0,0,0,You realized much attracted someone go without talking bit,1539197045662
76,Hurricane,Michael,,,0,0,0,Hurricane Michael strongest October continental US hurricane landfall record ranked pressure Michael,1539197045664
77,,,,,0,0,0,catch playing epiphany jin next concert,1539197045664
78,,,,,0,0,0,Get em Nita,1539197045660
79,,,,,0,0,0,Wow This Eyewall Michael Tyndall AFB Full sunshine eye Experience lifetime,1539197045662
81,,,,,0,0,0,Today parties made clear stand issue health care Republicans voted let insurance compani,1539197046664
82,,,,,0,0,0,Terry painfully recount court song Liverpool fans mum loving Scouse cock,1539197046660
83,,,,,0,0,0,Hillary Clinton recently said one paid speeches Democrats civil Republicans She i,1539197046666
84,WorldMentalHealthDay,,,,0,0,0,WorldMentalHealthDay It s important able see two lenses To see faults also see str,1539197046659
86,,,,,0,0,0,Only liked CS GO rip mode buy upgrade equipment rounds although d,1539197046666
87,,,,,0,0,0,mom married dad I taking advice lmfao,1539197046659
88,,,,,0,0,0,It s time someone new nine years There nt much progress recent time,1539197046660
89,,,,,0,0,0,Ion mix like,1539197046657
90,,,,,0,0,0,The Kavanaugh effect AZ McSally R TN Blackburn R NV Heller R TX Cruz R ND Cramer R,1539197046661
91,,,,,0,0,0,Kamenev Dries Sabres tomorrow,1539197046663
92,,,,,0,0,0,Is Saudi govt purposely filling Trump s pockets If expect return We know Trump,1539197046665
93,,,,,0,0,0,We proud profitable business model nt rely collecting personal data Our Founder CEO expla,1539197047665
94,,,,,0,0,0,Alo Roger Waters,1539197047663
95,,,,,0,0,0,It time MoneyRebel platform launch Take look video date platform born More,1539197047661
96,,,,,0,0,0,people followed automatically checked,1539197047662
97,,,,,0,0,0,Brazzers Who needs break ice make Brazzers debut,1539197047657
98,,,,,0,0,0,Yeah Saturated markets embedded topperformers pretty tough break,1539197047659
99,,,,,0,0,0,Dear Lord Today prepare everything I prayed Take away worries regrets recharge soul renew m,1539197047665
100,,,,,0,0,0,Many people assume hated genderracesexualityetc reality unlikeab,1539197047666
101,Jeonghan,,,,0,0,0,FANSIGN Jeonghan ask jh bday party beach PH stay last year anD HE SAID ITS,1539197047663
102,,,,,0,0,0,Ha said North Face finally go business However unfortunately REI probably thrive What Subaru,1539197047664
103,,,,,0,0,0,Live Panama City Beach signs breaking trees snapping utility poles falling amp debris flying HurricaneMich,1539197042666
104,,,,,0,0,0,Live Sex F oc dripping gold,1539197047658
