,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,You fake PASSION,1539194640662
1,,,,0,0,0,This voice younger sister graduate Civil Engineering currently serving expressing happiness,1539194640663
2,,,,0,0,0,I nt know account twitter,1539194640659
3,,,,0,0,0,Police watchdog urged investigate Sir Craig Mackey Westminster terror response,1539194640659
4,,,,0,0,0,Christopher Reeve flies blockbuster film despite actually constrained laws gravity,1539194640657
5,,,,0,0,0,The whip Aaron Rodgers able generate throws running around left balance insane,1539194640658
6,,,,0,0,0,energy goes unmatched feel type way,1539194640659
7,,,,0,0,0,Hey Check,1539194640662
8,,,,0,0,0,Lmfaooo looking dead camera lens,1539194640666
9,,,,0,0,0,Screw East coastWest coast Astros Brewers,1539194640665
10,,,,0,0,0,downloading maplestory even,1539194641660
11,,,,0,0,0,Better view inside mausoleum,1539194641664
12,,,,0,0,0,homemade friends,1539194641660
13,,,,0,0,0,Hey US thing called free speech S,1539194641666
14,Amazon,AI,,0,0,0,Wow Amazon resume screening fiasco certainly illustrates dangers training AI biased data sets,1539194641664
15,,,,0,0,0,The joys year old,1539194641658
16,,,,0,0,0,Completely uncensored hmmm,1539194641665
17,,,,0,0,0,Lots reading happening Triangle today,1539194641659
18,,,,0,0,0,My brother sent,1539194640666
19,WWE2K19,WWESuperCard,,0,0,0,It s Pro WWEK WWESuperCard,1539194641666
20,,,,0,0,0,Finally I stop cheerleader,1539194641666
21,DevOps,NewOpsDays,SRE,0,0,0,The newest event DevOps NewOpsDays SRE,1539194641659
22,,,,0,0,0,Doing makeup much fun I focused nothing makeup,1539194642659
23,,,,0,0,0,My homeboi unemployed year girl held entire time He recently got job work,1539194642660
24,,,,0,0,0,Go Big Go Home retweets followers likes followers Retweet follow retweet,1539194642666
25,NTVTonight,,,0,0,0,Ahead NTVTonight,1539194642662
26,,,,0,0,0,When dumb drunk finally get lay ur bed,1539194642663
27,,,,0,0,0,Maybe maybe I stan shimmers,1539194642659
28,,,,0,0,0,Actually THIS blatant lie Whatever keeps sheep dark I gues,1539194642663
29,,,,0,0,0,Senator Hatch remembers everything Like last sit George Washington You see,1539194642663
30,,,,0,0,0,What delicious way get greens,1539194642660
31,,,,0,0,0,Yes remember Cde Madiba suggested Jay Labour Minister felt Jay play broader role g,1539194642659
32,,,,0,0,0,Moons moons called moonmoons,1539194642666
33,BeforeNetflixAndChill,,,0,0,0,I way illegal activities BeforeNetflixAndChill,1539194642666
34,,,,0,0,0,Trump even talk Hurricane without telling ridiculous lies How people standing behind bu,1539194642665
35,,,,0,0,0,back latest edition Hawks Playbook Podcast Join Bill Ke,1539194642661
