,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,0,0,0,Niggas really Gangbangin,1539203460662
1,,,0,0,0,My guess already paid supporters want lose money deal,1539203460664
2,,,0,0,0,another shtty day,1539203460666
3,,,0,0,0,Really people really care Brexit,1539203460664
6,,,0,0,0,Did enough Spookysaur,1539203460666
7,,,0,0,0,You journalist You denied managerial role,1539203460662
8,,,0,0,0,A connectivity issue causing service interruption customers Charlotte Our engineers are,1539203460663
9,,,0,0,0,Bitch said flip page,1539203460666
10,,,0,0,0,Ffs mate ca nt owt nowadays,1539203460664
11,,,0,0,0,Kids cages Why allowed peaceful dinner engage abhorrent behavior,1539203460660
13,TheApprentice2018,,0,0,0,Was series recorded TheApprentice,1539203461658
14,JustSaying,,0,0,0,Hate make us great JustSaying,1539203461657
15,,,0,0,0,Find purpose life big challenge every capacity best David O McKay,1539203461658
17,,,0,0,0,Dropping sounds like move rn,1539203461666
18,,,0,0,0,The Philly housing market absolutely insane There multiple houses listed nearly literally,1539203461660
19,,,0,0,0,That real one A lot people go hell trying hurt others trying happy,1539203461662
20,,,0,0,0,rt millenialsos must stan sos must born no drama mostly promo gc must active be,1539203461658
21,,,0,0,0,yall dumbasses voted harambe aint forget,1539203461662
23,,,0,0,0,That I ready tryna make one little goof balls,1539203461657
24,,,0,0,0,Lem Babysit Yo Kidz,1539203461663
25,,,0,0,0,They great men WOMEN Thank post Semper Fi,1539203461664
26,,,0,0,0,We chicken work loves attacking I let,1539203461665
27,,,0,0,0,Kookie open Tae put hand V shoulder please someone better Hq,1539203461666
29,ICYMI,FOIA,0,0,0,ICYMI obtained FOIA records outline specifics FBI s guidelines impersonating journalists doc,1539203461657
30,,,0,0,0,In Soviet prisons penalty losing card game could anythingfrom shitty tattoo death,1539203461664
31,ICYMI,FOIA,0,0,0,ICYMI obtained FOIA records outline specifics FBI s guidelines impersonating journalists doc,1539203461657
32,,,0,0,0,Tower tears coming soon,1539203461661
33,,,0,0,0,Is young women survived sexual assault telling US Senator listen story example mob Is that,1539203462662
34,,,0,0,0,Response journalist ing threat GOP senator whose wife sent image beheading vot,1539203462659
35,,,0,0,0,Hustle silence let success make noise,1539203462662
36,,,0,0,0,First Hillary Clinton former Attorney General Eric Holder When go low kick That s new Democr,1539203462665
37,,,0,0,0,A Scottish woman reacts death Margaret Thatcher,1539203462657
38,,,0,0,0,I added video playlist Christian white dads like,1539203462664
39,EtsySocial,,0,0,0,Ceramic Earring Holder Organiser via EtsySocial,1539203462666
41,,,0,0,0,scared open thought porn yet opened discovered fact worse,1539203462666
42,,,0,0,0,parents th anniversary today look cute love real proof,1539203462661
43,,,0,0,0,Greek island bans overweight tourists riding donkeys animals suffer spinal injuries,1539203462664
44,,,0,0,0,hyuna edawn really said FUCK CUBE,1539203462665
45,,,0,0,0,A study found Facebook triggers impulsive part brain gambling substance abuse WorldMentalHeal,1539203462657
46,,,0,0,0,I dare tell To walk fire Wear soul And call liar,1539203462660
47,,,0,0,0,So boy love,1539203462665
48,wiu,,0,0,0,Anybody wiu ima next weekwtf got going on,1539203463664
50,,,0,0,0,Every day I try wish friends happy nt miss today,1539203463659
51,,,0,0,0,The interesting point everyone s behavior thoughts cue also different person ow,1539203463661
52,,,0,0,0,Does anybody want dog,1539203463657
53,,,0,0,0,Oh worst opening,1539203463657
54,jesterkingbeer,,0,0,0,Just added Le Petit Prince Farmhouse Table Beer jesterkingbeer menu,1539203463664
55,,,0,0,0,might live Florida praying hurricane comes way get days like season w,1539203463661
56,,,0,0,0,IMF issues warning Bitcoin crypto,1539203463663
57,,,0,0,0,Emma Thanks much I really chuffed many messages hey OK pings,1539203463666
58,,,0,0,0,I Naomi Campbell still want Stormy Daniels,1539203463659
59,DigitaMarketing,,0,0,0,How Split Test Facebook Link Preview Images More Organic Traffic Your Website DigitaMarketing,1539203462662
60,,,0,0,0,Joel perfect swear,1539203463661
61,,,0,0,0,Best PC Builds Competition,1539203463659
62,,,0,0,0,Jimmy Butler s breaking silence sitdown interview airing tonight per,1539203463665
63,,,0,0,0,mf havin bad trip,1539203463663
64,,,0,0,0,How I feel boyfriend tells get top,1539203463662
65,,,0,0,0,A study found Facebook triggers impulsive part brain gambling substance abuse WorldMentalHeal,1539203462657
66,MakeSomethingTrashy,,0,0,0,Trump Day MakeSomethingTrashy,1539203463661
67,,,0,0,0,Eliminate Annoying Eye Floaters And Prevent New Ones From Forming Retina Retinal,1539203463657
68,,,0,0,0,What s Happening,1539203464659
69,,,0,0,0,Virgil Van Dijk completely transformed Liverpool s backline,1539203464658
71,,,0,0,0,I like clothes without sleeves,1539203464663
72,,,0,0,0,A live look Jimmy Butler s first practice back TWolves,1539203464663
73,,,0,0,0,Good governance option basic right citizens Rio,1539203464657
74,,,0,0,0,Lmao This guy pretending current president,1539203464663
76,,,0,0,0,Chinese citizen indicted extradited US Belgium Indictments sealed since April Suspe,1539203464663
77,,,0,0,0,Cabot Emerging Markets Investor Special Bulletin,1539203464666
78,,,0,0,0,Your argument based completely false premise For millionth time one suggesting Jamaicans not,1539203464664
79,BabyLossAwarenessWeek,,0,0,0,This message I recorded show support BabyLossAwarenessWeek Pregnancy baby loss affect lots people,1539203464666
80,,,0,0,0,I curious playlist lunches dinners year I shamelessly admit one of,1539203464664
81,,,0,0,0,These kinds subversive activities destructive civil society Not reckless the,1539203464666
82,,,0,0,0,Ready set purrrr,1539203464665
83,,,0,0,0,Navy denim Shop online online store Free shipping online website store orders,1539203464661
84,,,0,0,0,Just proved lying Look st chart America blind Big red tsunami headed way,1539203464659
85,,,0,0,0,aha hostile always nt meant anything prying general question know asking to,1539203464665
86,,,0,0,0,It s COMING soon Everyone totally fed FreeGoodies DemoCretins,1539203465665
87,,,0,0,0,FaceTime miss I love shit,1539203465657
88,,,0,0,0,This unprecedented extradition Chinese intelligence officer exposes Chinese government s direct over,1539203465660
89,,,0,0,0,What s gizdodo please,1539203465658
90,,,0,0,0,meeting dissareal weekend,1539203465663
91,DigitaMarketing,,0,0,0,How Split Test Facebook Link Preview Images More Organic Traffic Your Website DigitaMarketing,1539203462662
93,,,0,0,0,Georgia s Secretary State Brian Kemp running Gov purged voter rolls amp freezing tens thousands voter,1539203465663
94,,,0,0,0,Why year year pitches businesses cringe These the brightest land apparently,1539203466657
95,suffolkhour,,0,0,0,I check amp get back asap suffolkhour,1539203466661
96,,,0,0,0,FOLLOW INSTAGRAM loserkidsbeginner,1539203462660
97,,,0,0,0,Isabella Smash Ultimate sees Villager left duties,1539203466666
98,,,0,0,0,Therapier mich Daddy,1539203466666
99,,,0,0,0,I swear Patchway invented,1539203466658
100,,,0,0,0,I liked video Rebel feat Sidney Housen Black Pearl He s A Pirate Cover Art,1539203466663
101,,,0,0,0,THEY EVEN CHANGED IT IN THE OFFICIAL AND ENGLISH VERSION OF THE SOUNDTRACK LIKE WHAT THE FUCK I always flinch hear vaiana,1539203466664
102,,,0,0,0,Who else remember Vans,1539203466664
103,,,0,0,0,Liam Neeson walks onto set horse,1539203466663
