,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,entities.hashtags.6.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
145,BTSCARNEASADA,,,,,,,0,0,0,LISTEN UP LATINX MUTUALS IM HOSTING A BTSCARNEASADA TODAY YALL KNOW WHAT TO DO,1539201910659
146,,,,,,,,0,0,0,get mx twt notification thinking s member s article,1539201910664
147,,,,,,,,0,0,0,Weird Guardian publish piece defending water privatisation without mentioning AP,1539201910664
148,,,,,,,,0,0,0,Thank Booba s LOVE today We time much hostility towards one another go,1539201910664
149,,,,,,,,0,0,0,OH YASS This scene epic OMG really one best ever seen Well done,1539201910660
150,,,,,,,,0,0,0,SOMA Scary Games Month via,1539201910659
151,wellness,,,,,,,0,0,0,Sounds simple key things team tries utilize wellness work persona,1539201910658
152,RSNBreakfastClub,,,,,,,0,0,0,NOW Terry Daniher ahead Daniher s Drive RSNBreakfastClub am,1539201910662
153,,,,,,,,0,0,0,Blessed get I get dodgeball reward,1539201910665
154,,,,,,,,0,0,0,wan na go fright fest,1539201911663
155,TheSong,IDOL,BTS,PCAs,,,,0,0,0,The Song TheSong IDOL BTS PCAs,1539201911666
156,,,,,,,,0,0,0,Love beauty soul,1539201911666
158,,,,,,,,0,0,0,Did know average lifespan US We ve come long way health medicine,1539201911657
159,,,,,,,,0,0,0,lovely talking today thank follow x,1539201911665
160,,,,,,,,0,0,0,Are today date,1539201911664
161,AMAs,,,,,,,0,0,0,made AMAs debut looked hot ever thing sizzling The topsecret details,1539201911662
163,,,,,,,,0,0,0,I lost fear losing,1539201911665
164,,,,,,,,0,0,0,Where Foxxay shippers,1539201911662
165,,,,,,,,0,0,0,Developing addiction big girls,1539201911657
167,,,,,,,,0,0,0,I bet oxygen CRISP shit,1539201911664
168,,,,,,,,0,0,0,Well looks like backed like cancelled nd scheduled debate What happened great debater,1539201911661
169,,,,,,,,0,0,0,Trump asked drew climate report It s ninetyone leading scientists countries together examined,1539201911665
170,,,,,,,,0,0,0,This ridulous If broke federal rule campaign finances broke federal tax laws matters You p,1539201911666
171,,,,,,,,0,0,0,CRISPR Therapeutics Vertex Announce FDA Has Lifted Clinical Hold Investigational New Drug Application,1539201911666
173,,,,,,,,0,0,0,Now Booking Promk Avail TONS colors Text inquire book,1539201911665
174,,,,,,,,0,0,0,contributed nearly hours service community week part th anniversary celebra,1539201911664
175,,,,,,,,0,0,0,amp follow chance WIN exclusive Miami Vice Vynl Pack,1539201912666
176,,,,,,,,0,0,0,Democrat Admits We Going Pay Kavanaugh Accusations November The vile attempts smear judge,1539201912659
177,,,,,,,,0,0,0,BBC right people Channel inner geek,1539201912663
178,GalactaGirl,,,,,,,0,0,0,The GalactaGirl team taking break try things play around,1539201912666
179,,,,,,,,0,0,0,like song She Like Star Taio Cruz I tryna see something,1539201912664
180,,,,,,,,0,0,0,literally weeping right darkened basement charitable relative I nt left,1539201912659
181,,,,,,,,0,0,0,LOL oh okay sorry I hear I like flying I hate idea crashing,1539201912661
182,,,,,,,,0,0,0,amp follow chance WIN exclusive Miami Vice Vynl Pack,1539201912659
183,WorldMentalHealthAwarenessDay,,,,,,,0,0,0,Hey WorldMentalHealthAwarenessDay Healing linear okay bad days okay ask for,1539201912662
184,,,,,,,,0,0,0,Want get groove Check icons Starting You find information,1539201912659
185,,,,,,,,0,0,0,I learned random history knowledge video games really informational,1539201912659
186,,,,,,,,0,0,0,I understand abortion argument society right now morally I could never get one would,1539201912661
187,,,,,,,,0,0,0,Liam amp Gwen Entirely Yours The Adair Series Book Tania De Melo via,1539201912662
188,,,,,,,,0,0,0,This fantastic Thank service community local nonprofits,1539201913657
189,footfetish,footdom,footmaster,footworship,prettyfeet,prettytoes,footjob,0,0,0,I deserve best footfetish footdom footmaster footworship prettyfeet prettytoes footjob footgod footlovers,1539201913665
190,,,,,,,,0,0,0,s good boye everyone needs see today,1539201913664
192,,,,,,,,0,0,0,The number voter registration applications Brian Kemp s office frozen equals roughly total number vote,1539201913666
193,,,,,,,,0,0,0,The dishonesty truly breathtaking Trump s USA Today oped contains brazen LIE via,1539201913660
194,,,,,,,,0,0,0,US stocks logged worst day eight months,1539201913659
196,,,,,,,,0,0,0,Way many facts evidence Leaver,1539201913661
197,,,,,,,,0,0,0,anybody know good waxing places petersburgrichmond,1539201913666
198,,,,,,,,0,0,0,mad sad get completely silent amp ignore everyone,1539201913665
199,Trucking,,,,,,,0,0,0,Trucks getting better safer The motoring public much Trucking,1539201913658
200,,,,,,,,0,0,0,GET YOUR COFFEE KICK Win A Lavazza Magia Plus Coffee Machine worth thanks Enter,1539201913660
201,data,,,,,,,0,0,0,Polecat data recent months highlights efforts sti,1539201913657
202,,,,,,,,0,0,0,confirms switch Owner Bob Leavine told NBC Sports s open runnin,1539201913665
203,,,,,,,,0,0,0,mark friends next tuesday come,1539201913658
204,,,,,,,,0,0,0,YouTube KiddUpNext nd Mixtape coming soon Subscribe,1539201914663
205,,,,,,,,0,0,0,ITS BABY TIME FOR KIANA I know act,1539201914662
206,,,,,,,,0,0,0,On flip side Oshiomhole understand aluta go gree used fighting under,1539201914665
207,BigData,,,,,,,0,0,0,Learning Health Systems Big Data Key Improving Outcomes Read BigData DataScienc,1539201914658
208,,,,,,,,0,0,0,Let s quick Skull Squad giveaway Winner receive equivalent VBucks Paypal Gift Card buy a,1539201914663
209,FAV,,,,,,,0,0,0,FAV RAMDOM TECLADO MOUSE Gamer PS PRO PaVos Fortnite Ramdom MOUSE PAD Follow,1539201914662
210,,,,,,,,0,0,0,I ca nt stop thinking A Star Born I NEED see movie,1539201914657
211,,,,,,,,0,0,0,Nobody sticks sluts harder faster better MY GREAT FRIEND It s WhiteMamba Style TeamMrStr,1539201914661
212,,,,,,,,0,0,0,Never Forget Never Forget Slavery Never Forget Past Atrocities Never Forget The Fight For Equa,1539201914657
213,KatherineMcNamara,TheFemaleTVStar,PCAs,,,,,0,0,0,I vote KatherineMcNamara TheFemaleTVStar PCAs,1539201914662
214,,,,,,,,0,0,0,first bite food eating long make feel sick lol like really got ta,1539201914666
216,,,,,,,,0,0,0,We goody bags merchandise give away movie Bad Times El Royale cinemas October tha,1539201914665
217,,,,,,,,0,0,0,Project Runway Reboot Taps Karlie Kloss As Host Christian Siriano As Mentor Sets Judges On Bravo,1539201914658
218,METALCON2018,,,,,,,0,0,0,It great seeing industry friends today METALCON,1539201913664
219,PSAT,,,,,,,0,0,0,PSAT harley davidson releases perfume loyal customers,1539201915657
220,,,,,,,,0,0,0,I believe business also believe respect one another way,1539201915664
221,,,,,,,,0,0,0,Ron DeSantis GOP candidate Florida governor wrote book justifying slavery He s women s rights again,1539201915658
222,,,,,,,,0,0,0,amp follow chance WIN exclusive Miami Vice Vynl Pack,1539201915662
223,,,,,,,,0,0,0,ppl r annoying,1539201915664
224,AHPsDay,,,,,,,0,0,0,AHPsDay SALT using signs support AHP day,1539201915659
225,,,,,,,,0,0,0,So Trump s gon na holding miniNuremberg rally every single day deal,1539201915661
226,,,,,,,,0,0,0,So House Negroes CNN license laugh Kanye West BiPolar Wow,1539201915664
227,,,,,,,,0,0,0,Critical Failure Ds whispering s every roller s heart,1539201915664
228,,,,,,,,0,0,0,How rape em,1539201915657
229,,,,,,,,0,0,0,The latest My Tile Backsplash Updates info Thanks,1539201915665
230,,,,,,,,0,0,0,Holder nomoreMrNiceGuy wing Democratic Party,1539201915658
231,,,,,,,,0,0,0,owl city would believe eyes million fireflies lit world fell asleep moth song,1539201916664
232,,,,,,,,0,0,0,Retweet this Like this Follow Like amp Retweet Follow back follow you Turn notific,1539201916660
233,,,,,,,,0,0,0,love words explain,1539201916661
234,,,,,,,,0,0,0,isnt travel winning MVP,1539201916665
236,,,,,,,,0,0,0,Like Retweet chance win Today Giveaway Gift,1539201916666
237,,,,,,,,0,0,0,Is Courtney love,1539201916665
239,,,,,,,,0,0,0,Gain Nigerian Followers SHARP SHARP If Nigerian retweet You get new Nigerian Followers Re,1539201916662
240,,,,,,,,0,0,0,describes exactly s like religion,1539201916658
241,,,,,,,,0,0,0,Marketing Day Facebook ad effectiveness tool Yahoo Small Business comeback Google Home Hub,1539201916663
242,,,,,,,,0,0,0,An author whose books set aside lightly thrown great force Forget content,1539201916657
243,,,,,,,,0,0,0,Why Trump thinks imaginary protesters nt receiving imaginary checks,1539201916659
244,,,,,,,,0,0,0,Tropical Storm Nadine track predicted path,1539201916658
245,,,,,,,,0,0,0,Scorecard week Gay slurs CNN reporter Falsely reported black Supreme Court Justice had,1539201917664
246,,,,,,,,0,0,0,Are today date bc,1539201917665
247,WorldMentalHealthDay,SofarSounds,,,,,,0,0,0,It WorldMentalHealthDay today wanted take minute thank amazing SofarSounds performers shar,1539201917658
248,,,,,,,,0,0,0,dont remember feels like stressed,1539201917666
250,,,,,,,,0,0,0,SCOOP The endowments Harvard Stanford MIT Dartmouth UNC made investments least one cryptocurre,1539201917659
252,1of1,,,,,,,0,0,0,Clean Hearts Win of,1539201917661
253,,,,,,,,0,0,0,Forked tongue devil says Supporters angry mob This woman needs mental hosp,1539201917666
254,,,,,,,,0,0,0,Israel Jails JewHating Far Left Protester Minute She Disembarks Plane Tel Aviv Liberal Media Outraged,1539201917666
255,,,,,,,,0,0,0,You seriously believing shxt,1539201917659
257,,,,,,,,0,0,0,oh god heck mean,1539201917664
258,,,,,,,,0,0,0,Someone Heather Heyer In Charlottesville By Trump supporter Maybe shoulda worried,1539201917658
259,,,,,,,,0,0,0,These hateful people CNN called Kanye West Dumb Negro Token Negro He said Supporting Trump happe,1539201917660
260,,,,,,,,0,0,0,PLEASEEE rt amp get cousin Mikeys story He forced leave MA go back living mothe,1539201917666
261,,,,,,,,0,0,0,You not delete,1539201917659
262,,,,,,,,0,0,0,It s time think sort world want leave behind And look closely government,1539201917660
263,,,,,,,,0,0,0,years ago Or s,1539201918658
265,,,,,,,,0,0,0,I added video playlist WarMachineNetflixCombatScene,1539201918661
266,,,,,,,,0,0,0,Tucker Carlson reminded Heather Heyer s death refuses condemn goes back saying confronting politicians,1539201918663
267,,,,,,,,0,0,0,Pray let go,1539201918659
268,,,,,,,,0,0,0,I desperate need help cleaning room Someone PLEASE come I cook dinner,1539201918658
269,,,,,,,,0,0,0,I bet oxygen CRISP shit,1539201918659
270,NowPlaying,ListenLive,,,,,,0,0,0,NowPlaying Carly Pearce Hide The Wine ListenLive,1539201918666
271,,,,,,,,0,0,0,show jungkook make company bring hoseok system shut real,1539201918660
273,,,,,,,,0,0,0,If injuries last year would games,1539201918661
274,hormonetherapy,immunotherapy,prostatecancer,,,,,0,0,0,A complete list hormonetherapy immunotherapy medications available treat prostatecancer Click any,1539201918661
275,,,,,,,,0,0,0,Can lovers kiss please,1539201918662
276,,,,,,,,0,0,0,TBS NEWS Twitter,1539201918665
277,,,,,,,,0,0,0,I freaked right,1539201918659
278,,,,,,,,0,0,0,Common sense last Ashers case A great day justice another defeat identity politics,1539201919665
279,,,,,,,,0,0,0,Lol I serious introverted weirdo day one people like soooo cool I wis,1539201919660
280,,,,,,,,0,0,0,yeah officially going vegan bullshit,1539201919659
281,Arizona,,,,,,,0,0,0,Poll McSally Takes Lead Over Sinema Arizona Republicans Solidify Senate Majority Prospects VOTE STRAIGHT REPUBLI,1539201919663
282,,,,,,,,0,0,0,tonight s tea Hoseok NEVER bad era Yall blind thank,1539201919665
284,GranblueFantasy,,,,,,,0,0,0,Check class GranblueFantasy,1539201919660
285,AMAs,BTS,ARMY,,,,,0,0,0,BTS BTS BTS BTS BTS Congrats favorite Social Artist AMAs BTS ARMY,1539201919662
286,easybranches,poetry,poems,,,,,0,0,0,In Love Via easybranches poetry poems,1539201919660
287,,,,,,,,0,0,0,I hate lecturers tell jokes like bro live Apollo tell I need know I leave,1539201920665
288,,,,,,,,0,0,0,When Santa Fe tragedy happened Governor Abbott immediately called talkfest But ACT,1539201920661
289,,,,,,,,0,0,0,All lover democracy disappered,1539201920659
291,,,,,,,,0,0,0,Do nt miss last four opportunities Clayton s beautiful Meadows Sunset Ridge Only homes built in,1539201920666
292,,,,,,,,0,0,0,The real Beto ORourke looks votes lot like Bernie Sanders Nancy Pelosi Play Beto Mix amp Match game se,1539201920665
293,,,,,,,,0,0,0,Blooming Day best choreography I said I said,1539201920659
294,,,,,,,,0,0,0,Imagine getting complimented good speaking first language,1539201920661
295,,,,,,,,0,0,0,Everyday passes silence restrain Erdogan points deal worked Turkish government M,1539201920662
296,,,,,,,,0,0,0,guy thinking like,1539201920666
297,,,,,,,,0,0,0,A man takes time truly love God best man,1539201921661
298,,,,,,,,0,0,0,Georgia population approximately percent black according US Census list voter registrations o,1539201921663
299,,,,,,,,0,0,0,Highlights talk improve user experience better understanding sound When de,1539201921665
300,,,,,,,,0,0,0,ngl probably fav part regular harmonization vocals good,1539201921664
301,,,,,,,,0,0,0,french kissing hate alternatives necromancy,1539201921666
302,,,,,,,,0,0,0,Huge market loss hurricane battering Florida going create tough split screens president campaign,1539201921661
303,,,,,,,,0,0,0,That post nut clarity gon na eat alive,1539201921658
304,,,,,,,,0,0,0,Bfjehehdhe I even finish psat bcuz I focused I understanding taking time,1539201921664
305,,,,,,,,0,0,0,Scorecard week Gay slurs CNN reporter Falsely reported black Supreme Court Justice had,1539201922659
306,,,,,,,,0,0,0,When shot Michael Myers times watched burn moved another country went witness protection changed your,1539201922662
307,,,,,,,,0,0,0,yes I confessing I something I dislike goes whole reason I space,1539201922657
308,,,,,,,,0,0,0,Did nt non factor ass come around jealous s nothing new bitch nt th,1539201922661
309,,,,,,,,0,0,0,Provoking cop shoot nt ppl pure ignorance NOT Kap fighting for Smh,1539201922666
310,,,,,,,,0,0,0,Kamala Harris Hands Over To Struggling Dem After Voting Against Kavanaugh via,1539201922658
311,BTSWorldTour,BTSxLondon,,,,,,0,0,0,hot BTSWorldTour BTSxLondon,1539201922664
313,BTSWorldTour,BTSxLondon,,,,,,0,0,0,JIMIN WHAT THE FUCK BTSWorldTour BTSxLondon,1539201922665
314,,,,,,,,0,0,0,Nope Bare skin,1539201922660
315,,,,,,,,0,0,0,Jimmy passing KAT practice,1539201922666
316,,,,,,,,0,0,0,Departing Erie Pennsylvania I disappoint thousands people the,1539201922662
317,,,,,,,,0,0,0,Some Americans chose open eyes SAD use emotions reasons like disli,1539201922663
319,DIYSOS,,,,,,,0,0,0,DIYSOS emotional The strength amp bond family Determination courage Incredible,1539201922660
321,psatmemes,,,,,,,0,0,0,People include birdsong research dolphin communication psatmemes,1539201922663
322,,,,,,,,0,0,0,I m really mood long drive particular destination mind,1539201922662
323,,,,,,,,0,0,0,I thank God showing people truly making right decisions life everything happens for,1539201922663
324,,,,,,,,0,0,0,Didn Kobe bitch amp complain playing amp demanded trade,1539201922657
325,,,,,,,,0,0,0,Got offended word mob,1539201922657
326,,,,,,,,0,0,0,The testimony victim is evidence,1539201922657
327,,,,,,,,0,0,0,There dude bus smells like actual shit,1539201923659
328,,,,,,,,0,0,0,Zuckerberg arrogant ass,1539201923659
329,,,,,,,,0,0,0,murderer ok itv strange,1539201923660
330,,,,,,,,0,0,0,Your comfort zone kill,1539201923662
