,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,Ozark,,,,0,0,0,Ozark officially renewed another episode run,1539202740665
1,,,,,0,0,0,Cash flip specials today k k k scamsno bullshit gon get paid a,1539202740657
2,,,,,0,0,0,I liked video Toxic Jger Rainbow Six Siege,1539202740665
3,,,,,0,0,0,week worst stressed nervous classes projects election,1539202740664
4,,,,,0,0,0,emotional support smoking rabbit,1539202740666
5,,,,,0,0,0,Lmao naw woke up,1539202740666
6,unhackthevote,,,,0,0,0,unhackthevote It nt enough paper It nt enough servers wiped This man right fixing an,1539202740658
7,DreamLounge,MidWeekSwitchUp,Azarfx,,0,0,0,NP One Bottle Ft DreamLounge With amp MidWeekSwitchUp Azarfx,1539202740658
8,,,,,0,0,0,Earlier today President joined Homeland Security listens briefs reporters,1539202740658
9,,,,,0,0,0,sleep mean watch yt next hours THEN sleep,1539202740662
11,,,,,0,0,0,Playing victim lol I would love hear You feelings video nothing,1539202740664
12,,,,,0,0,0,Small moments James Bond film series bloody brilliant Part gt I never miss The World Is Not Enou,1539202740664
13,,,,,0,0,0,tell adults think disrespectful let disrespect,1539202741665
14,GainWithTrevor,,,,0,0,0,Let s gain real quick Retweet follow Follow everyone Follow back fast GainWithTrevor,1539202741665
15,Matthew,,,,0,0,0,Matthew still Cat Calhoun County near Althia Tornado Warnings popping south metro Atlanta,1539202741665
16,,,,,0,0,0,Paw Paw legend respected one,1539202741660
17,,,,,0,0,0,The Tory cabinet strange breed They understand economy They understand poverty They unde,1539202741664
18,,,,,0,0,0,Thatmanmonkz Be With Me Ft Dnae Delusions Of Grandeur,1539202741662
19,,,,,0,0,0,My book Judge This Cover Check,1539202741662
20,,,,,0,0,0,pm wow I much work pm naps pm wakes up pm finds way procrastinate pm amount of,1539202741664
21,,,,,0,0,0,shit I live shout everybody fuckin wit takin ova,1539202741665
22,,,,,0,0,0,With years left avoid catastrophic climate breakdown need environment secretary dedicated working a,1539202741666
23,,,,,0,0,0,Dear I know u leading polls would hardly first time R,1539202741665
24,,,,,0,0,0,Kinda works ways,1539202741665
25,,,,,0,0,0,Ya Allah someone hates happiness I ask You send happiness forget mine,1539202741666
26,,,,,0,0,0,Luke Hemmings Luke Penguin,1539202741663
27,,,,,0,0,0,livestream bts concert divano squad,1539202741660
28,,,,,0,0,0,Well s vets use people use gigantic bubbles also personal lubricant The know,1539202741659
29,,,,,0,0,0,He lot mind thinking time left die helicopter the,1539202741665
30,,,,,0,0,0,Well s vets use people use gigantic bubbles also personal lubricant The know,1539202741659
31,,,,,0,0,0,Duh bitch aint fuckin air water,1539202741660
32,,,,,0,0,0,Do things actually work people million different obstacles jamming way,1539202742664
33,,,,,0,0,0,Sometimes remember everybody gets That stay,1539202742660
34,,,,,0,0,0,Duh bitch aint fuckin air water,1539202741660
35,USA,strip,,,0,0,0,HE SAID IT KENYA BORN USA SET UP WE ALL KNEW HE WAS A FRAUD Wish could strip the,1539202742663
37,,,,,0,0,0,I mean could put Guido,1539202742657
38,,,,,0,0,0,I think few,1539202742659
39,,,,,0,0,0,All dis cocaine mfs wan na stick nose business,1539202742665
40,,,,,0,0,0,This nigga roll,1539202742664
41,Cognizin,,,,0,0,0,IT IS HERE The perfect solution food beverage needs Cognizin,1539202742658
43,,,,,0,0,0,Jimmy Wiggins practice today,1539202742657
44,,,,,0,0,0,boy dumb omg,1539202743665
45,PSAT,psatmemes,,,0,0,0,PSAT psatmemes PSAT George H W Bush recieves foot tapestry tip many stars Dave Bill review t,1539202743664
46,COMPETITION,,,,0,0,0,COMPETITION Final competition Just retweet post chance winning pair hand pa,1539202743664
47,,,,,0,0,0,Difference amp I wan na help successful wan na successful,1539202743661
48,clonewars,clonewarssaved,order66,StarWars,0,0,0,good soldiers follow orders clonewars clonewarssaved order StarWars,1539202743660
49,,,,,0,0,0,LOOK AT MY LITTLE BABY DANCING ON HIS CHAIR,1539202743659
50,,,,,0,0,0,Overthinking ruin mood Breathe let go,1539202743657
51,,,,,0,0,0,depression re worthless know depression uhh weird flex ok,1539202743658
52,,,,,0,0,0,st July today Sorry WHAT,1539202743658
53,QOO10SG,qoo101010,,,0,0,0,want mang QOOSG qoo,1539202743662
54,,,,,0,0,0,Watch video describes powerful results community care transition program administered us th,1539202743660
55,,,,,0,0,0,Rich selection Mine Young At Heart Frank Sinatra We All Try Frank Ocean Wana Wcicaga Frank Waln,1539202743663
56,,,,,0,0,0,Perhaps apt designation new authoritarianism insidious term illiberal democracy,1539202743665
57,,,,,0,0,0,It almost like listening constituents providing solutions benifite community good ca,1539202743664
58,LM5IsComing,,,,0,0,0,Roses red My belt green We ve got surprises re yet seen Jesy Via IG LMIsComing WomanLi,1539202743663
59,,,,,0,0,0,video lance family speaking spanish know would uncle lance disgrace htt,1539202743666
60,,,,,0,0,0,Kemp office cancelled m voter registrations since Nearly k registrations cancelled alone,1539202743659
61,,,,,0,0,0,Recorded bit podcast today got decent material,1539202743666
62,,,,,0,0,0,PolioLike Illness Strikes YearOld Girl PatchPM,1539202743663
63,,,,,0,0,0,But I damned I see another chick yo arm,1539202744657
64,,,,,0,0,0,He hit em PEACE SIGN BURNED THEM via blazeIG,1539202744661
65,,,,,0,0,0,The main stream media take lead point type hypocrisies If leading cha,1539202744663
66,WildPlayWednesday,PHIvsNYG,,,0,0,0,Presenting The Great Randall Cunningham WildPlayWednesday PHIvsNYG Thursday night pm ET,1539202744660
67,,,,,0,0,0,If ever showed empathy something positive might change,1539202744662
68,,,,,0,0,0,You read like But God nt turn light inside be,1539202744657
69,,,,,0,0,0,take waffles pancakes day,1539202744665
70,,,,,0,0,0,This girl listening ass hop song class If knew I song,1539202744664
71,,,,,0,0,0,things Dan Quinn said Wednesday news conference,1539202744657
72,,,,,0,0,0,GLORY SOUND PREP Nov,1539202744663
73,,,,,0,0,0,The Clash Hitsville UK,1539202744660
74,Normandy,,,,0,0,0,Planning trip France A Normandy easy side trip Paris much see From WW history,1539202744666
75,,,,,0,0,0,mood namjoon seeing taehyung first time couple days like wow got prettier,1539202744660
