,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
1,ConsequencesMusicVideo,,,0,0,0,The ConsequencesMusicVideo surpassed Million views YouTube,1539204000662
2,,,,0,0,0,This Sarkodie diss beautiful thing ve heard week It s even diss mans settled babysit,1539204000658
3,HurricaneMichael,,,0,0,0,Structures destroyed streets turned rivers Mexico Beach FL HurricaneMichael made landfall extremely pow,1539204000657
4,,,,0,0,0,I nt feel need to,1539204000660
5,,,,0,0,0,Looking forward delivering seminar team across country I ll starting,1539204000662
6,,,,0,0,0,PFFFFT I got ta see,1539204000663
7,,,,0,0,0,jungkook plesse stop cryibg fault,1539204000657
8,,,,0,0,0,Women wan na solve every problem sucking dick,1539204001659
9,,,,0,0,0,colby mozzarella nt,1539204001661
10,,,,0,0,0,Just selfish live,1539204001661
11,HurricaneMichael,,,0,0,0,WATCH HurricaneMichael makes landfall Florida Panhandle mph winds making strongest storm hit c,1539204001659
12,,,,0,0,0,So I wanted go eat I wanted go closed I hear Lord say go place around corn,1539204001665
13,,,,0,0,0,Approximately people experience mental health problem year Tennis EVERYONE It has,1539204001663
15,Shadowhunters,TheShow,,0,0,0,When Elle promotion B Shadowhunters network proves TheShow PC,1539204001664
16,,,,0,0,0,My homeboi unemployed year girl held entire time He recently got job work,1539204001666
17,,,,0,0,0,What fantastic game played last night ALL OVER THE FIELD Stay Hungry Great job Akeem,1539204001659
18,PUBG_BaekhyunxSehun,,,0,0,0,OH MY GOD PUBGBaekhyunxSehun,1539204001659
19,,,,0,0,0,Power outages flood waters make food unsafe Learn keep throw away,1539204001664
20,,,,0,0,0,JESUS WAS BORN TO GIVE US LIFE Eternal Life Retweet Believe,1539204001660
21,,,,0,0,0,My god I worked ass would top notch sitTANG I already nice foundation I be,1539204001658
22,,,,0,0,0,SAID kiss hard go,1539204002660
23,,,,0,0,0,Playing Sing A Song Third Day,1539204002665
24,BTSLONDON,BTSinLondon,BTS,0,0,0,namjoon jin cute trivia love BTSLONDON BTSinLondon BTS,1539204002660
25,,,,0,0,0,shit k likes lets keep spreading shit around,1539204002658
26,MINO,,,0,0,0,IG hyominnn X MINO Tara s Hyomin s photo update w friends ex,1539204001664
27,,,,0,0,0,We need numerous people stand line get Trump rally per person Wednesday October fr,1539204002658
28,,,,0,0,0,Unpopular opinion Home Wreckers exist amp home wrecker could person allowed out,1539204002657
29,,,,0,0,0,generous thanks reading getting,1539204002663
30,,,,0,0,0,Yeah headline especially close election And doubt polls sta,1539204002664
31,,,,0,0,0,ion need nobody feeling like GOT TA fuck,1539204002662
32,Virgo,,,0,0,0,Virgo give hard time They feel anything short perfection good enough,1539204002657
33,,,,0,0,0,Downside talk vengeur,1539204002658
34,,,,0,0,0,mean say make get character,1539204002659
35,,,,0,0,0,apparantly s birthday,1539204002663
37,,,,0,0,0,Shondaland Taps OWN Kristin Robinson As VP Brand Marketing amp Communications,1539204002658
