,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,lol gon na go crazy waiting,1539204925664
1,,,,0,0,0,You ever drink water restaurants free flex Europeans,1539204925665
2,,,,0,0,0,I could literally sit amp watch funny videos day long someone homie send,1539204925660
3,,,,0,0,0,It INSANE law makers FAMILIES must ENDURE type FEAR childlike ACTIONS DEMs,1539204925658
4,,,,0,0,0,I want everybody meet Lola Lion,1539204925666
5,,,,0,0,0,Russian Ministry Foreign Affairs trolls CIA,1539204925660
6,Mobs,,,0,0,0,Notice Democrats openly calling violence using Mobs already used past several year,1539204925662
7,,,,0,0,0,I lovee hearing anything s whatever want,1539204925657
9,,,,0,0,0,Believe believe dream GREAT GreatGeneration Mandela,1539204925664
11,,,,0,0,0,Jews serving German AustroHungarian Imperial Armies celebrate Hanukkah Eastern Front World Wa,1539204925666
12,,,,0,0,0,day PLEASE HE IS THE CUTEST LITTLE BEAN OUT THERE,1539204925657
13,,,,0,0,0,Who I know going Voodoo sure like got tickets everything,1539204926662
14,,,,0,0,0,The Supreme Court made harder Democrats win Senate via,1539204926664
15,,,,0,0,0,need protect costs,1539204926663
16,,,,0,0,0,scientifically proven clear skin,1539204926657
17,JUNGKOOK,전정국,정국,0,0,0,beautiful angel Jungkook JUNGKOOK,1539204926665
18,,,,0,0,0,Lyme disease research network draws variety fields even religion CBC News,1539204926664
19,,,,0,0,0,Well inbox open need vent,1539204926661
20,,,,0,0,0,When I see security camera screen thing target self checkout,1539204926663
21,,,,0,0,0,put money mouth live stream reacting googled animal photos twitch,1539204926663
22,,,,0,0,0,One thing championship teams re resilient No matter thrown matter deep the,1539204926658
23,PTXMakingChristmas,,,0,0,0,I nt believe s happening My hopes dreams fantasy PTXMakingChristmas,1539204926661
24,pepesu,Midweekmixes,,0,0,0,Np pepesu wiff Midweekmixes,1539204900664
25,,,,0,0,0,Read latest Ambrose EvansPritchard What happened twentythree years ago leaves doubt Kavanaugh is,1539204900664
26,,,,0,0,0,Josh Brolin aims commit genocide snap fingers The Avengers movies s,1539204900666
27,,,,0,0,0,Sitecore commerce Adding entirely new entity Part Commerce Engine Business tools via,1539204900657
