,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,Antifa,,,0,0,0,Let clear nazis America It Antifa And Antifa paramilitary wing Democratic Par,1539204420663
1,Decorartehogar,,,0,0,0,Reply tweet ifb follow everyone likes tweet Decorartehogar,1539204420665
2,,,,0,0,0,Clear If ANTIFA stops car traps threatens beats car feel yo,1539204420661
4,,,,0,0,0,Best argument stop LEGAL use marijuana Destroys brain cells,1539204420661
5,,,,0,0,0,child mental health important grades,1539204420659
6,,,,0,0,0,During Practice Jimmy Butler screamed GM Scott Layden You fking need You ca nt win without Via Wo,1539204420664
7,,,,0,0,0,Let Live Mr Eazi amp AnneMarie,1539204420658
8,,,,0,0,0,serve army but Muslim council Britain dictating Non Muslim troops shouldnt,1539204420657
9,KylerMurray,,,0,0,0,I cast Heisman ballot KylerMurray Click player think deserves Heisman House vote,1539204420663
10,,,,0,0,0,bae wyd laying lol talking,1539204420662
11,,,,0,0,0,I KNOW wearin blue contacts lmfaoooooo,1539204420664
12,,,,0,0,0,people binge AHS wont understand feeling seeing coven bitches back whole years,1539204420666
13,,,,0,0,0,bucky thanks bringing us back steve tony got ta tell sumn bucky,1539204420664
14,,,,0,0,0,SAID kiss hard go,1539204421659
15,,,,0,0,0,Mountain Holy Cross Artist Thomas Moran Created Medium Watercolor Graphite Gouache adamdriverisbea,1539204421659
16,,,,0,0,0,Serious playing college ball Make sure GPA good Take ACTSAT mult times Register w NCAA,1539204421666
17,,,,0,0,0,The Weight The Band,1539204421660
18,,,,0,0,0,okay jimin HOT,1539204421666
19,BritishMasters,,,0,0,0,That s beautiful top tracer BritishMasters,1539204421665
20,SRAs,,,0,0,0,Best Entertainment Programming results The shows brighten day SRAs,1539204421660
21,,,,0,0,0,read two different ways,1539204421661
22,,,,0,0,0,VOTE RED PROTECT OUR CONSTITUTION Dan DeBono NY Navy SEAL NEED I SAY MORE Grassroots Outsider Candidate,1539204421658
23,,,,0,0,0,girl u today s date bc re,1539204421658
24,,,,0,0,0,I hope asshole clean,1539204421666
26,,,,0,0,0,Time get dressed aunts uncles family family pastor going hospital spend time with,1539204421663
27,stillunbeaten,,,0,0,0,The resilience losing every game still trying best stillunbeaten,1539204421665
28,,,,0,0,0,Oh u larger life,1539204422657
29,,,,0,0,0,Patch Highlights delivered The return Junkenstein s Revenge Reforged Torbjrn Hero Balance Updates Colorbli,1539204422657
30,,,,0,0,0,Don forget meeting tonight pm,1539204422662
31,,,,0,0,0,This Friday show school spirit trading tshirt different university free UNT tshirt well oth,1539204422664
32,,,,0,0,0,taehyung stayed beside jeongguk jk frustrated taehyung noticed even walk runway he,1539204422660
33,,,,0,0,0,Nah nothing beats Odeon nachos hot cheese It acc pengggg,1539204422660
34,WynonnaEarp,PCAs,TheSciFiFantasyShow,0,0,0,Show better first kiss I ll wait Wayhaught WynonnaEarp PCAs TheSciFiFantasyShow,1539204422660
35,,,,0,0,0,Will Smith s genie gets bottle,1539204422666
36,,,,0,0,0,Any chance goes Miami,1539204422665
38,,,,0,0,0,Poor country socialism seconds later United States HA look poor socialism d,1539204421657
39,,,,0,0,0,Check lewdness SoundCloud Bandcamp Y,1539204421662
40,,,,0,0,0,Friendship breakup awful,1539204423659
41,,,,0,0,0,Seriously Talk inciting crowd hate He deliberately lies fabricates fosters consp,1539204423664
