,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,HurricaneMichael,,,,0,0,0,A view eye HurricaneMichael currently orbiting Earth,1539204540665
1,,,,,0,0,0,I guess healthy issues Good,1539204540657
2,,,,,0,0,0,Missourians Your last chance register vote today October Check registration ask three frie,1539204540661
3,,,,,0,0,0,Thank How Crowell Lat Murray Royce Freeman RB,1539204540659
4,,,,,0,0,0,And know didnt even study last night,1539204540660
5,,,,,0,0,0,White girls porn,1539204540658
6,,,,,0,0,0,Joy Division She s Lost Control,1539204540658
7,,,,,0,0,0,Kangaroobits Ethiopian Birr KGB ETB read Arbitracoin Belize Doll,1539204540662
8,STAwards,,,,0,0,0,Next STAwards Project andor Construction Manager Year sponsored,1539204540664
9,,,,,0,0,0,I need romance idc Wine amp dine forever nigga,1539204541660
10,,,,,0,0,0,Stoners Tag Your Partner Who You Smoke This With Below,1539204541659
11,,,,,0,0,0,Thank much love,1539204541666
12,,,,,0,0,0,I wish box braids look awful,1539204541665
13,,,,,0,0,0,Sen Cruz nt chased restaurant Sen Paul nt physically assaulted Rep,1539204541663
14,,,,,0,0,0,Ways Use Social Media Enhance Your Career Research shows lots Americans addicted tri,1539204541661
15,,,,,0,0,0,When shot Michael Myers times watched burn moved another country went witness protection changed your,1539204541658
16,,,,,0,0,0,Sen Cruz nt chased restaurant Sen Paul nt physically assaulted Rep,1539204541663
17,,,,,0,0,0,President BLF believes black student There nothing like student interests Y,1539204542665
18,,,,,0,0,0,Shout new followers,1539204542663
19,,,,,0,0,0,Twitter minefield F around get blown away,1539204542660
20,,,,,0,0,0,WTH Idiot Mazie Hirono Says Kavanaugh Did Not Anyone Corroborate His Story But Christine Ford Did VIDEO Th,1539204542663
21,EmmaMhicMhathuna,,,,0,0,0,I hope EmmaMhicMhathuna nt died vain need booted next election They literally,1539204542661
22,,,,,0,0,0,new head coach named January get friendly matches g,1539204542659
23,panto,,,,0,0,0,Some ideas panto,1539204542661
24,,,,,0,0,0,Im Not Crazy,1539204542658
25,,,,,0,0,0,Georgia Secretary State Brian Kemp R office blocking people registering vote according records ob,1539204542666
26,,,,,0,0,0,I read whole thread I hope never reproduce,1539204542663
27,BlackOps4,,,,0,0,0,The undead await Alcatraz This Blood Dead BlackOps reimagined return fanfavorite complete w,1539204542664
28,Hillary,RT,attitude,action,0,0,0,Hillary civilizations book site Will Americans judge rivals attitude action,1539204542662
29,,,,,0,0,0,We taking ground winning The enemy run Never take foot enemies throat one second,1539204542661
30,,,,,0,0,0,Desperately sad news The former Carlisle United Barrow AFC Workington midfielder Tony Hopper died ag,1539204543664
32,,,,,0,0,0,America s lady Scarlet Letter,1539204543660
33,,,,,0,0,0,Global warming absolute bits today Proper outside box screamer,1539204543664
34,,,,,0,0,0,Pornography instruction Rape practice battered women practice battered children practi,1539204543665
35,,,,,0,0,0,The real reason Jaguars signed Jamaal Charles,1539204543659
36,,,,,0,0,0,looking regular contributor talk tings ganjaweedcannabis If acres acres,1539204543657
37,NCTZen,AskNCT127,NCT127_Regular_Irregular,,0,0,0,Amazing visiting today chat NCTZen Thanks us AskNCT NCTRegularIrregular NCT,1539204543666
38,,,,,0,0,0,You idea high I fly,1539204543657
39,,,,,0,0,0,Jimmy Butler joined bench units starters went way challenge KarlAnthony Towns Andr,1539204543664
41,,,,,0,0,0,Be kind It matters,1539204543666
42,,,,,0,0,0,OK woman fighter,1539204543663
43,,,,,0,0,0,Great see addition Thomas Davis return might see Greg Olsen Sunday The return da,1539204543662
44,,,,,0,0,0,The Ultimate Autumn Hairstyle Guide Beauty Lace Online Magazine,1539204541661
45,,,,,0,0,0,Millennium Falcon Crest,1539204541664
46,,,,,0,0,0,One day I going proud reaching goals I worked hard I ca nt wait,1539204543662
48,,,,,0,0,0,I feel pain Awhile back I found rubber A button weakened I to,1539204543664
49,,,,,0,0,0,Because nobody likes jimbo go hit showers alone time You pervert,1539204544666
50,,,,,0,0,0,yall fr thinking relationships accessory,1539204544659
51,Halloween,,,,0,0,0,Giddy Savages We coming with Halloween inspo Peep Costume Guide Cowgirl,1539204544662
52,GetNigeriaWorkingAgain,,,,0,0,0,If believe say amen retweet GetNigeriaWorkingAgain,1539204544660
53,,,,,0,0,0,trump telling cult vote Republicans mid terms vote I agree let that,1539204544659
54,,,,,0,0,0,If Nevada please remember go polls,1539204544659
56,,,,,0,0,0,My poem u blue scared swim U d swim paint ur skin u looked blue like alone,1539204544665
57,,,,,0,0,0,Originally I dont say,1539204544658
58,sagagist,,,,0,0,0,Atiku vs Buhari Ijaw Youth Council speaks preferred candidate sagagist,1539204544659
59,,,,,0,0,0,Me Sometimes I ask Universal Powers Be hurry g,1539204544666
60,,,,,0,0,0,FinanceX conducting rare ICO How many ICO s found already product Not A high q,1539204544662
61,,,,,0,0,0,Miss boy Lou,1539204544659
62,,,,,0,0,0,This reminder people still understand whitewashing harmful It social issue amp a,1539204544666
63,,,,,0,0,0,Have checked us Instagram yet Seabaugh ENT,1539204545659
64,,,,,0,0,0,someone I hire help get life together,1539204545661
65,,,,,0,0,0,Idk TFFF I survived hoursday class high school I even handle hours day,1539204545666
66,,,,,0,0,0,I m genuinely shook get relationship generation done ere s unbelievable You l,1539204545665
67,,,,,0,0,0,taking exam studying,1539204545664
68,,,,,0,0,0,I LOVE HER SO FUCKING MUCH,1539204545665
69,,,,,0,0,0,Banks u coulda greatest female rapper alive u blew dont take person ur back,1539204545662
70,,,,,0,0,0,I really ready get drunk tomorrow,1539204545666
71,,,,,0,0,0,You re Demonstrating Content Marketing ROI Now How Do You Scale Growth via,1539204545660
72,happy,art,,,0,0,0,We provide types interior amp construction services Lucknow Call us happy art,1539204545665
74,,,,,0,0,0,But closed Now Everything points na end Bull,1539204545659
