,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,0,0,0,friend annoying haha knows joke anxiety really mean,1539202680664
1,,,0,0,0,I live GA hate idea everyone voting try stop,1539202680659
2,DragonBallZ,,0,0,0,Two classic DragonBallZ titles shown North America theaters first time thanks,1539202680661
3,,,0,0,0,This week learned Gates sought social media manipulation help foreign intel company Peter Smith paid Ru,1539202680658
4,,,0,0,0,Hey guys Have seen best place Tech News Product Specs Prices amp amp via,1539202680665
5,,,0,0,0,really cried watching taylor s performance,1539202680658
6,,,0,0,0,Tropical Drip Micheal LMAO,1539202680663
7,,,0,0,0,way Jimin looking Yoongi goodbye,1539202680660
8,,,0,0,0,OG cookies And Pussy Niggas,1539202680664
9,,,0,0,0,Tell safe word,1539202680661
10,,,0,0,0,man still breathing,1539202680661
11,,,0,0,0,WEEKEND PICKS of Check Sat fantastic evening live music Tomar amp The F,1539202680658
12,,,0,0,0,There really pretty new faces past year Brielle Woods stands amongst What,1539202681659
13,traffic,,0,0,0,Accident two lanes blocked I Outbound E nd St traffic,1539202681657
14,,,0,0,0,Hope peoples US affected Hurricane Michael right Safe,1539202681660
15,,,0,0,0,Anybody else get,1539202681665
16,,,0,0,0,A Sea shells Fun collect treasure,1539202681663
17,,,0,0,0,Check Out This Song Wow,1539202681662
18,,,0,0,0,There irony first Pentecostal Prime Minister coining phrase bloody hell If questio,1539202681664
19,,,0,0,0,It hugely apparent EU regret lost patience deliberate antics British government decided t,1539202681665
20,,,0,0,0,They new Communist Party disguised Democrat Party,1539202681658
21,,,0,0,0,And book AIMED year olds So year old girls like pink need called socially transiti,1539202681661
22,,,0,0,0,thnx follow Baloch sb,1539202681663
23,,,0,0,0,Listening Glee version song self care,1539202681661
24,,,0,0,0,Italy vs Ukraine stopped rd minute whole stadium paid tribute victims Genoa bridge t,1539202681658
25,,,0,0,0,The shame s getting away,1539202681657
26,psat,,0,0,0,Look psat scores Dec th students,1539202681658
27,,,0,0,0,oh ffsssss I missed The Apprentice I never anything right,1539202681666
28,,,0,0,0,They rad sure,1539202682666
29,WorldMentaHealthDay,,0,0,0,Here short poem WorldMentaHealthDay looks gap sometimes people present th,1539202682659
30,,,0,0,0,That post nut clarity gon na eat alive,1539202682662
31,,,0,0,0,Jimbo got timberbulls heated rn,1539202682659
33,,,0,0,0,Twitter dropping s followers Please please try stay connected The closer MidTerms tri,1539202682666
34,Mexico,Florida,0,0,0,A look houses Mexico Beach Florida look like right This follow previous clip posted They,1539202682666
35,,,0,0,0,Well bright side least comics lot better marvel lol That t,1539202682662
36,,,0,0,0,Los Angeles California,1539202682661
37,IsItMixerTimeYet,,0,0,0,If I make day without crying I happy IsItMixerTimeYet,1539202682659
38,,,0,0,0,cant stress enough,1539202682660
39,,,0,0,0,Well thats virgin media Peak time wow thats bit special,1539202681661
40,,,0,0,0,The unproven allegation Thomas sexual harassment NOT ASSAULT Get FACTS straight Fake News CNN Claims,1539202682657
42,,,0,0,0,many fucking teeth NEED son,1539202682660
43,,,0,0,0,High School Principals Do nt miss tomorrow s free webinar help principals prepare schools new processes an,1539202681657
44,,,0,0,0,Trippie Redd blew still underrated IMO,1539202683657
45,,,0,0,0,Retweet fuck ass,1539202683658
47,WorldMentaHealthDay,,0,0,0,How lovely message WorldMentaHealthDay,1539202683660
48,,,0,0,0,BREAKING It emerged WhatsApp conversations former Chairman Vele Investments amp politically connec,1539202683658
49,,,0,0,0,wan na slip little space I calm,1539202683662
50,,,0,0,0,Well comes Trump base believe anything exception professors,1539202683661
51,,,0,0,0,Sometimes people say All pray We need remember prayer never last resort It,1539202683665
52,,,0,0,0,Liam Neeson walks onto set horse,1539202683657
53,HurricaneMichael,,0,0,0,I seriously words describe awesome equally terrifying HurricaneMichael,1539202683661
54,,,0,0,0,yrs old need naps,1539202683665
56,,,0,0,0,Yohyoh im scared Pitso going say,1539202683659
57,,,0,0,0,Whaatt Earl Died Lawd Jesus Ai nt nobody Tole Me Nothinnnn,1539202682658
58,Follow,Retweet,0,0,0,Follow amp Pics Follow Retweet NAKED GIRLS,1539202683657
59,Denmark,ElectricVehicles,0,0,0,Denmark plans postpone tax increases ElectricVehicles part slew new measures government s,1539202683666
60,,,0,0,0,day four laughing,1539202683661
61,,,0,0,0,oh ffsssss I missed The Apprentice I never anything right,1539202681666
62,TheBachelorAU,,0,0,0,She got sick mouse s butler wind festival TheBachelorAU,1539202684661
63,,,0,0,0,Half week done fellas,1539202684659
64,,,0,0,0,I created massive list scholarships ask SAME essay questions want little extra money,1539202682657
65,,,0,0,0,The world decorated Olympian opens vulnerability swimming escape h,1539202684662
66,,,0,0,0,kicked junkensteins revenge uprising retribution everything else fine,1539202684660
67,,,0,0,0,daydreaming strict laws prevent us nation ruining planet well climate stability,1539202684657
68,,,0,0,0,jungkook following choreos sitting chair omg fire looked like wanted jump ch,1539202684663
69,,,0,0,0,Georgia population black list voter registrations hold Brian Kemp office nearly blac,1539202684665
71,mpn,harrystyles,0,0,0,Yehis mpn harrystyles directioners,1539202684660
72,,,0,0,0,sucked dicks yet,1539202684662
73,,,0,0,0,Would go bump days twice elimination game Gtfo,1539202684657
74,,,0,0,0,Do Hip Hop History,1539202685657
75,,,0,0,0,Teachers racism towards Traveller pupils must addressed via,1539202685666
76,,,0,0,0,We know fact DHS ripped children apart parents held extended periods timeyet Se,1539202685665
77,,,0,0,0,You re always phone Well re always nerves,1539202685659
79,,,0,0,0,Bit bitWill get John,1539202685665
80,,,0,0,0,Fuck rotten tomato rating I still going see,1539202685658
81,,,0,0,0,GIVEAWAY Follow like tag friend enter Winner announced Friday th Oct,1539202685659
83,,,0,0,0,things help mitigate effects climate change use AC less compost take bus dismantle the,1539202685665
84,,,0,0,0,McConnell predicts record turnout election via,1539202685660
85,,,0,0,0,Roe V Wade Victim Lied Being Raped via,1539202685663
86,,,0,0,0,My girl Canela strong independent doe,1539202685657
87,,,0,0,0,Bienvenue Dignity DanDan Dignity Extedd Dignity Akinari Dignity NoTime Rejoignent Dignity sur le roster PC,1539202685666
88,,,0,0,0,serious weaksauce Preds,1539202685664
89,,,0,0,0,I want clear simply buildup really started cranking It got waaaaaaay worse A trul,1539202685665
90,NBATwitter,TheJump,0,0,0,I heard took third stringers beat starters NBATwitter TheJump,1539202685665
91,,,0,0,0,If get I get,1539202685660
92,,,0,0,0,Do know second scorer,1539202685660
93,,,0,0,0,Oh yeah know might slide,1539202685666
94,Kubota,KubotaUSA,0,0,0,Check awesome deal NEW Kubota LDT tractors Give us call learn Kubota KubotaUSA,1539202685666
95,,,0,0,0,Bitch Will Smith gon genie Aladdin movie Sksksm,1539202686663
96,,,0,0,0,When gas light turns u fill AGAIN,1539202686657
97,,,0,0,0,NEW YORK AP Stocks suffer worst loss months rising interest rates pull investors market tech sto,1539202686659
98,,,0,0,0,She lot wounds keeps fighting She warrior spirit No amount pain crumple he,1539202686663
99,,,0,0,0,lotion spelled locean,1539202686666
100,,,0,0,0,I therapy month still scariest Getting help scary worthy Ask,1539202686660
102,,,0,0,0,class going get much work done today serious also class,1539202686665
105,,,0,0,0,INDEPENDENT MUSIC AISTPRODUCER OUT OF HAWAII SINFUL MO I RIDE THE WAVE OR DROWN H,1539202687659
106,,,0,0,0,amp AGEN WIDA,1539202687660
107,,,0,0,0,When really good boy,1539202687659
108,,,0,0,0,On danger solving proximate root cause problem VG piece Mkt Leader,1539202687659
109,,,0,0,0,How would like get dicked Oc rp Art mine Illegal prostitute Bi Fem lean No limits Bitch,1539202687662
110,,,0,0,0,Till meet sweet boy mommy daddy loves much Saying goodbye hardest part I do,1539202687665
112,,,0,0,0,Can I friend,1539202687658
113,,,0,0,0,He think hurricane coming,1539202687666
114,,,0,0,0,Earlier today President joined Homeland Security listens briefs reporters,1539202687662
115,AMBattleground,,0,0,0,This Tanko crazy oh AMBattleground,1539202688658
116,,,0,0,0,Your smile makes smile,1539202688660
117,,,0,0,0,IM JOKING ily ur babygirl,1539202688658
118,,,0,0,0,Jimmy Wiggins practice today,1539202688664
120,,,0,0,0,Find book recommendations Teen Read Week,1539202688663
121,,,0,0,0,Best Paleo Protein Powders Muscle Gain Review,1539202688658
122,,,0,0,0,Eric Holder disgusting thug Calling liberals kick Republicans The rhetoric left getting h,1539202688657
123,,,0,0,0,Huge congratulations first winner free month membership giveaway There more,1539202688657
124,,,0,0,0,Give minute gon begging guys play artists real soon Labels always late party,1539202688665
125,,,0,0,0,Hey best friend If see I miss You favorite I wait I love stupid,1539202688666
126,,,0,0,0,Guy jv boire,1539202688664
127,,,0,0,0,Beyond massive Google admitting censorship Explains people get unsubscribed videos show feeds etc,1539202688662
128,,,0,0,0,Stocks move moved I wonder long knew Conveniently around upper pivot,1539202688663
129,,,0,0,0,I heard busy job rn,1539202689657
130,,,0,0,0,At present every nation world developing country comes mental health Singerturnedactress,1539202689659
131,,,0,0,0,Shocking This happens male chicks Egg Industry day born Discarded like trash they,1539202689658
132,,,0,0,0,I m work I get togo plate,1539202689657
133,,,0,0,0,honestly give Ocsober,1539202689665
134,,,0,0,0,got damn ocean crashed,1539202689665
135,,,0,0,0,way people treat person actually makes feel sick makes glad I relations,1539202689665
136,,,0,0,0,Native Americans questioned we stole land LET NATIVE AMERICANS VOTE,1539202689657
