,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
28,,,,0,0,0,So re going throw Rand Paul got shit kicked of,1539204745659
29,,,,0,0,0,haechan new album blockbuster movie WOAAAH,1539204745665
30,,,,0,0,0,Drugstore dry skin care products,1539204745657
31,,,,0,0,0,Survey Says Republicans Are Madder More Likely Vote Than Dems via,1539204746661
32,,,,0,0,0,probably coz s millionaire,1539204746663
34,,,,0,0,0,As result pica pregnant women may vulnerable medical risks Eating nonfood substances harmful t,1539204746661
35,,,,0,0,0,Dude Your scorereading best part game,1539204746666
36,,,,0,0,0,embrace void courage exist proceeds go fight y,1539204746663
37,STEM,,,0,0,0,We want empower inspire young women pursue careers STEM Our Bring Your Girls Work Day STEM Career Fair,1539204746659
38,,,,0,0,0,calm titties read article jump would get excempt bullshit,1539204746662
39,,,,0,0,0,I knew reason I loved Them Texas boys stay holdin I wait see play,1539204746665
40,,,,0,0,0,Shit straight jokes,1539204746657
41,,,,0,0,0,Yeah absolutely makes sense I hard time seeing Marleau making sense keep cap wit,1539204746666
42,,,,0,0,0,This gif made feel STUPID uncomfortable,1539204746661
43,agile,scrum,,0,0,0,Excellent resource agile scrum,1539204746659
44,,,,0,0,0,This ultimate example cis comfort valued lives trans people Any school officials involved,1539204746657
45,,,,0,0,0,Watch broadcast amp Live Stream,1539204746663
46,,,,0,0,0,Queen Elizabeth II giving first televised Christmas address,1539204746658
47,,,,0,0,0,An alternative explanation Pavlov s dogs,1539204747660
50,,,,0,0,0,wait noticed mouthed army love riding finger heart m sad,1539204747662
51,,,,0,0,0,Check OUT last direct IG Leave Beautiful comment,1539204747660
52,WWESuperCard,,,0,0,0,Need serious WWESuperCard members join SS team GRNDRS RAW Must SS tier Full Goliath Pro De,1539204747660
53,,,,0,0,0,The gates fortress opened within,1539204747663
54,,,,0,0,0,seconds taehyung s eyes always love,1539204747666
55,,,,0,0,0,I already drained I nt left work yet,1539204744660
56,,,,0,0,0,proud u occupying wthousands protesters today Hart Senate bldg detained Cap,1539204747666
57,,,,0,0,0,sum cute ass yeehaw shit cant lie,1539204747659
58,,,,0,0,0,HAHAHA MY BOY JIMMY BUCKETS SAVAGE fuck coach thibs amp GM,1539204747659
59,,,,0,0,0,This still hurts,1539204747661
60,,,,0,0,0,Can wait next Bleacher Report,1539204747661
61,,,,0,0,0,He needs parts space ship Hes going otter space,1539204747657
62,,,,0,0,0,main reason hard time moving bc deep want person fell love return,1539204747657
63,JKLive,,,0,0,0,Incase missed follow link watch full interview JKLive Don,1539204747659
64,,,,0,0,0,da man baby,1539204747664
68,SaveFlintChallenge,,,0,0,0,Flint still needs clean water Retweet important Then donate SaveFlintChallenge This,1539204722665
69,,,,0,0,0,WHAT wrong Have ever seen capacity TAKE You could accommodate ingred,1539204722662
70,,,,0,0,0,I ve watched surprisingly I love Very different anything I ve ever watched minute,1539204722665
71,WorldMentalHealthDay,,,0,0,0,WorldMentalHealthDay I understand pain Trust I I seen people go darkest moments lives l,1539204722660
72,,,,0,0,0,I think bots zap ooze,1539204722662
73,,,,0,0,0,DDo nt mock I studied complete history standup comedy,1539204723659
74,,,,0,0,0,The first board meeting I actually speak school I graduated Funny things come full circle sometimes,1539204723662
76,,,,0,0,0,Charlotte harlot de adivine quien,1539204723660
77,,,,0,0,0,Don FaceTime talking yo light bitch mean,1539204723663
78,,,,0,0,0,got call chief said aint,1539204723660
79,,,,0,0,0,Pointing Out Obvious amp gt Billionaire Creator Minecraft Says The Left Has Been Taken Over Evil And I,1539204723665
80,,,,0,0,0,cuties LOVE much,1539204723658
81,,,,0,0,0,Sometimes got ta sit back realize blessed,1539204723663
82,,,,0,0,0,ur coffee good I heard rumor ur getting quite bit caffeinated acclaim Welcome Twittisphere,1539204723666
83,,,,0,0,0,Y gone lose somebody actually give af tryna act like DGAF,1539204723657
84,,,,0,0,0,POLITICO Mueller gets longest sentence yet man helped Russian trolls via,1539204723662
85,,,,0,0,0,tryna better know dat I wit,1539204723665
86,,,,0,0,0,I added video playlist Guided Meditation For Sleep And Relaxation Female Voice Kim Carmen,1539204723663
87,,,,0,0,0,And mute block simple,1539204748659
88,,,,0,0,0,Azealia Banks say ups ups seductive strut flux dip pack strut,1539204748666
89,,,,0,0,0,Hi name Br,1539204748662
91,,,,0,0,0,We drag everyone thina banya,1539204748657
92,animation,,,0,0,0,Hi I Ashley Odell I ll looking freelanceinhouse work animation end month I,1539204748666
93,,,,0,0,0,Take C L,1539204748664
95,,,,0,0,0,I believe McConnell believes assaulted I believe mistaken assaulted,1539204748658
96,,,,0,0,0,I added video playlist BLACK CLOVER Quartet Knights NEW Klaus Character Spotlight Trailer,1539204749665
97,,,,0,0,0,NYT reports McCabe memos Rosenstein discussed recording President FBI Chief Counsel Jim Baker Rosenstein serio,1539204749658
98,,,,0,0,0,OMW Can imagine Don Lemon trying generate thought nt scripted h,1539204749663
99,FFXV,FF15,FinalFantasyXV,0,0,0,Such smile I draw FFXV FF FinalFantasyXV Noctis,1539204749660
100,,,,0,0,0,So I gon na say I know people real assholes series But listen t,1539204749659
101,,,,0,0,0,looking Erin Duxbury last seen near Berry Side Road area Dunrobin Her fam,1539204722661
102,,,,0,0,0,And lot places like women already married I grew intere,1539204723657
103,,,,0,0,0,True confidence lie knowing success certain knowing able handle failure,1539204723662
104,,,,0,0,0,Serbian Body Painter Mirjana Kika Milosevic transforms wooden puppet doll,1539204723662
106,,,,0,0,0,GLOW GET EM,1539204724659
107,DMB,,,0,0,0,A shame DMB nominee Rock Roll hall fame DMB,1539204724664
108,,,,0,0,0,hate suspicious things damn gut feeling really always right,1539204724663
109,,,,0,0,0,Final delayed point All used excuse keep us tied customs union At time t,1539204724658
110,,,,0,0,0,Andrew Wiggins Jimmy Butler practice today,1539204724659
111,,,,0,0,0,Feminism misandry Misandry means hatred towards men concept women wanting power men society,1539204724657
112,,,,0,0,0,So I lost every iMessage game today send nudes,1539204724664
113,,,,0,0,0,POTUS speaking turn blabbing journalist Saudi consulate He endangering others w,1539204724666
114,,,,0,0,0,promise nobody earth would give edibles away kids free,1539204724663
115,,,,0,0,0,Hi name Br,1539204724665
116,,,,0,0,0,Some Raider fans We Rebuilding Be patient Me,1539204723660
117,,,,0,0,0,They played sunday Join fun,1539204749666
118,,,,0,0,0,Hold I still want Come back I still need Let take hand I ll make right I swear love you,1539204749666
119,,,,0,0,0,Dina Habib Powell stepped days Trump announced move US Embassy Jerusalem Tight wValerie Jarrett Hu,1539204749661
120,,,,0,0,0,Oh The GOP WILL burned ground hopefully party arises WILL center right But kind,1539204749661
121,,,,0,0,0,If I see I,1539204749666
122,,,,0,0,0,Jimmy Butler took rd stringers beat starters practice per,1539204749659
123,,,,0,0,0,I give daughter boy s name one want date girl named Solomon,1539204749666
124,,,,0,0,0,Damn reenie Cold blooded,1539204749659
125,,,,0,0,0,Marion Cotillard recreating iconic shower scene Alfred Hitchcock masterpiece Psycho,1539204750664
126,,,,0,0,0,Unfortunately I nt positive news yet,1539204750660
127,,,,0,0,0,god damn lu wipes tear u flatter,1539204750664
128,,,,0,0,0,The growing parts mostly trade deals EU already,1539204750660
129,,,,0,0,0,Bodyguard Punisher Anyone know best watch,1539204750662
130,,,,0,0,0,John Cox actually shot win governor California Supposedly s within points polls polls,1539204750659
131,,,,0,0,0,Nigga train coming,1539204750661
132,,,,0,0,0,nigga like God God,1539204750666
133,,,,0,0,0,My eyes sweating ooooff Jessica Nelson ilysm darling,1539204750663
134,,,,0,0,0,Sis wants know like like change l,1539204751658
135,,,,0,0,0,When said start studying,1539204751660
136,,,,0,0,0,Here thousands people Trump said already lined see Erie PA tonight Cue Sean Spicer,1539204751658
137,,,,0,0,0,Shaming construction workers weird af lmaooooo make shit load money get full benefits k contr,1539204751666
138,,,,0,0,0,Well done Steven Kenny please give Ireland job capable look Mon done north,1539204724662
139,,,,0,0,0,Thoughts After Sex,1539204724661
140,,,,0,0,0,I m love best part I nt start,1539204724661
141,,,,0,0,0,Exactly I talk feelings cause everybody act like I,1539204724661
142,,,,0,0,0,Whatever want named,1539204723659
143,,,,0,0,0,Who held responsible This must stop,1539204721658
144,,,,0,0,0,aw mad cute share w ever wan na post em succulents easy care hope taking care ya babies,1539204721659
145,,,,0,0,0,Big Foot walked around neighbour s garden scared hell drunks,1539204725663
146,,,,0,0,0,I believe know Kim Jongun people meant clever,1539204725661
147,,,,0,0,0,Some buddies getting hit hard stock market today I m glad I dodged bullet already losing all,1539204725658
148,,,,0,0,0,said bitch born die,1539204725659
149,,,,0,0,0,things female want never ask,1539204725660
150,,,,0,0,0,People speak English read fic English know trauma seeing dirty talk native language,1539204725665
151,,,,0,0,0,Trump last night called Dems party crime dangerous govern crazy That way future dictators talk a,1539204725659
152,,,,0,0,0,OKAY I CANT,1539204725657
153,Doodles,,,0,0,0,Doodles Fast art request Shooting Star Moth Reference,1539204725659
154,,,,0,0,0,Count Someone needs shut serial lying valor stealing despicably vile totally corrupt harpy s stupid,1539204725660
155,,,,0,0,0,PORK TACOS Loaded flavor delicious ground Pork Tacos made taco seasoning ready minutes amp co,1539204725658
156,,,,0,0,0,Jimmy Butler took rd stringers beat starters practice per,1539204725664
157,,,,0,0,0,biggest move made improve mental health removing people situations serve way,1539204721661
158,,,,0,0,0,Listen podcast LAST week talking biases toward certain kinds fighters It start,1539204722662
160,,,,0,0,0,BREAKING Georgians voter registrations nearly AfricanAmerican held,1539204726657
161,,,,0,0,0,White man knows win without cheating,1539204726658
162,,,,0,0,0,The Liberal government increasingly seems understand people get jobs get Bang Canadian,1539204726666
163,,,,0,0,0,The Johnston County Board Education voted waive missed days Hurricane Florence Sept amp Studen,1539204726657
165,,,,0,0,0,WHAT IS HAPPENING,1539204726664
166,,,,0,0,0,She wants cuddles Cue sighing,1539204727660
167,MPN,ArianaGrande,,0,0,0,R PhilYourDay MPN ArianaGrande,1539204727666
168,,,,0,0,0,Come listen ADVICE u dey bore,1539204727663
169,,,,0,0,0,art students go crazy one,1539204727666
170,,,,0,0,0,promise nobody earth would give edibles away kids free,1539204727660
171,portfolioday,,,0,0,0,going portfolios last week s applications since s apparently portfolioday figured id,1539204727665
172,,,,0,0,0,This wonderful news saves Christian consciences thought crime little longer Please note som,1539204727664
174,,,,0,0,0,MIDGET WNY CLARENCE U RED CHEEKTOWAGA U RED FINAL,1539204751657
175,,,,0,0,0,Can Anyone Hear Me Shout Terrified Climate Scientists Frantically Waving Arms As Passerbys Walk Straight Through Them,1539204751662
176,,,,0,0,0,I hear illuminatis healthcare insane,1539204751663
177,,,,0,0,0,You re welcome Kate hope enjoyed,1539204751663
178,,,,0,0,0,Internment camps NO PLACE America Congress needs prevent cruel inhumane strategy going forwar,1539204751660
180,,,,0,0,0,Falling love someone based make feel love true Falling love,1539204751664
181,,,,0,0,0,Louder Reception students MAUTECH Yola Adamawa arrives ven,1539204751663
183,,,,0,0,0,Where s full video,1539204752661
184,,,,0,0,0,I liked video XXXTENTACION Jocelyn Flores Audio,1539204752666
185,,,,0,0,0,Dont go con cant afford feed Dont go con cant afford feed Dont go a,1539204752659
187,,,,0,0,0,IDK HOW YOU CRYPTONERDS DEAL WITH THE VOLATILITY,1539204752659
188,,,,0,0,0,Atlanta New Orleans,1539204752659
189,WorldMentalHealthDay,,,0,0,0,Mental illness less important physical illness This WorldMentalHealthDay remind supportive,1539204752664
192,,,,0,0,0,Allah mah heart broken,1539204752658
193,fascists,,,0,0,0,Think someone needs look fascists definition L,1539204752666
194,,,,0,0,0,Jimmy really walked practice everyone,1539204752662
196,,,,0,0,0,I sure mean LSWHO,1539204752660
197,,,,0,0,0,I get jealous idgaf let see shit ion like yo ass,1539204753657
199,,,,0,0,0,A man puts elderly parents care home man,1539204753663
200,,,,0,0,0,nahhhhhhh like bitch,1539204753660
201,,,,0,0,0,And stuck landing Jerome Simpson produced one memorable highlights history when,1539204753665
202,,,,0,0,0,Update BHT Attack Metele near Kangarwa Gallant troops Battalion decisively engaged BHTs attempted,1539204753666
203,,,,0,0,0,Jimmy Butler showing practice today like,1539204753658
204,,,,0,0,0,When wrong wo nt admit use mansplaining card Mansplaining one dumbest fem,1539204753660
205,,,,0,0,0,found link go fund guys trouble finding,1539204753664
206,,,,0,0,0,So years ago I gave beloved shirt The Shine Bar Alcudia Majorca so pleased see,1539204753665
207,Dating,SecondDate,,0,0,0,Second Date Advice The Best Questions The Second Date Dating SecondDate,1539204754662
208,,,,0,0,0,I want everybody make,1539204727658
209,,,,0,0,0,Jimmy Wiggins practice today,1539204727664
211,,,,0,0,0,Bref I need massage,1539204728659
212,TNSenateDebate,,,0,0,0,Tonight TNSenateDebate Howard Baker Center It privilege governor participate cen,1539204728657
213,,,,0,0,0,But anyway I working back work bae finding excuses come back chat like nigga you,1539204728657
214,,,,0,0,0,make like was,1539204728665
215,,,,0,0,0,Lana Del Rey singing happiness butterflies Instagram tagging Azealia Banks come fight irl Twitte,1539204728661
216,,,,0,0,0,I hope someday Democrats nominate sexual assault survivor Supreme Court gets say like,1539204728658
217,,,,0,0,0,Can I ask guys That cheetah headband color written description I mean color called,1539204728666
218,,,,0,0,0,SPECIAL GUEST ALE The legend goes Rolex shopping tonight PM EST,1539204728662
219,,,,0,0,0,Will Obasanjo endorse Nigerians say Watch full episode today s YouTube ht,1539204728660
220,,,,0,0,0,generation even take time get know people hearts anymore want good relationshi,1539204728659
222,,,,0,0,0,You know I m solid I meant The Gram lol,1539204728665
224,,,,0,0,0,I would honoured even,1539204728660
225,KatherineMcNamara,TheFemaleTVStar,PCAs,0,0,0,I vote KatherineMcNamara TheFemaleTVStar E People s Choice Awards PCAs,1539204728662
226,PSAT,,,0,0,0,When u get separated ur dolphin friends PSAT,1539204729657
227,trenchparty,,,0,0,0,I m tired trenchparty,1539204729663
228,,,,0,0,0,Lotta trolls Patriots Trolls Bots attacking good Republican politicians awaiting comme,1539204729660
230,,,,0,0,0,Support young generation Nigeria Nurses quest setting Blazing trail Future generation to,1539204729662
233,,,,0,0,0,A TurkishAfrican business meeting Istanbul bore fruit form three new pacts private amp public concer,1539204729660
234,RootedInOakland,,,0,0,0,Happy birthday Jeurys Familia Here s green gold frosting birthday cake RootedInOakland,1539204729658
235,,,,0,0,0,odd flex ok,1539204729660
237,,,,0,0,0,WOW Hillary Clinton said civility American politics Democrats control She threa,1539204730659
238,,,,0,0,0,one thing bring divided nation together honestly believe dynamite taio cruz song,1539204730664
239,,,,0,0,0,There dude I kno whose name Gloria,1539204730658
240,,,,0,0,0,We stood Leinster House today red flowers respect funeral cortge Emma Mhic MhathnaA dignified poig,1539204730666
241,TheApprentice,,,0,0,0,Weird coloured suit Frank go I reckon TheApprentice,1539204730663
242,,,,0,0,0,guys think gay wear black nail polish eyeshadow rings etc DO YALL KNOW HOW MUCH PUSSY YALL CO,1539204730666
243,,,,0,0,0,What makes Justin freaking awesome It might something Authentic Gochujang Korean BBQ Sauc,1539204730662
244,,,,0,0,0,No job gf Everything sucks,1539204730658
246,,,,0,0,0,Ginger I unit Summerhouse Is location How bad damage building,1539204730660
247,,,,0,0,0,Oh right Somehow I remembered Jiri Fischer completely forgot Pevs,1539204730664
248,,,,0,0,0,uhhhhhhhh UHHHHHH BIN IS WEARING GLASSES WITH A LEATHER JACKET AND JEANS I DONT FEEL SO GOOD,1539204730665
249,,,,0,0,0,scared open thought porn yet opened discovered fact worse,1539204730666
250,,,,0,0,0,Some Raider fans We Rebuilding Be patient Me,1539204723660
252,,,,0,0,0,Doctor You minuet seconds live Me,1539204730660
253,,,,0,0,0,u play yo cards right u got ta worry bout losin,1539204731662
254,,,,0,0,0,Climate Scientists Warn That All Super Mario Levels Will Be Underwater,1539204731665
255,,,,0,0,0,Another nude sale I REALLY want get skulltrooper fortnite message info I giving really g,1539204731665
257,,,,0,0,0,Just realized BOGO acronym fun word great sale,1539204731659
258,SundayMorning,,,0,0,0,yearold Japanese joinery techniques require nails glue SundayMorning,1539204731659
260,,,,0,0,0,Lynn complete embarrassment end slipped mound game summed,1539204731659
261,,,,0,0,0,PIOJ says specialists trained postdisaster needs assessment,1539204731658
262,,,,0,0,0,next time going take time care u posting ur lazy tweets probably,1539204731662
263,,,,0,0,0,USED PORSCHE STEERING RACK AND PINION FITS TURBO ZF R,1539204731665
264,,,,0,0,0,When Majesty keeps fooling Shatta Mitchy shouts You re stubborn nt listen Advice Shatta Wale li,1539204731662
265,PSAT,psatmemes,,0,0,0,trisha way stacy job times faster PSAT psatmemes,1539204731661
266,,,,0,0,0,We live house shooting spree started Post ave I spent day neighbors tell,1539204731665
267,,,,0,0,0,Inwardly everything screaming Dial hang give That denied i,1539204731657
269,,,,0,0,0,Hey everyone wan na flirt today one thing do,1539204732657
270,,,,0,0,0,The pictures criminal These images show brutal beating son two soldiers A yearold,1539204732659
271,,,,0,0,0,Wan na join YouTube channel Feel free First post running minute review Shapeshifters daughte,1539204732666
272,,,,0,0,0,This type meal got ta shower eat done go straight sleep,1539204732657
273,,,,0,0,0,Bet farm Trump,1539204732662
274,,,,0,0,0,WATA Research Committee Call Research Grant Applications The WATA Research Committee accepting applic,1539204732661
276,,,,0,0,0,sayinnn finna b long ass la break,1539204732665
277,,,,0,0,0,stream today starting come peep new game mode skin dying,1539204732663
278,,,,0,0,0,I got Mang My friend gave,1539204732659
279,,,,0,0,0,I another fab day everyone sharing benefits looking Bucket Happiness,1539204732663
280,,,,0,0,0,Calamari Catch King House TNT Extreme Wrestling Supreme Extreme rd May Full Album,1539204732663
281,,,,0,0,0,If go onto google chrome select incognito read WaPo heart content,1539204733657
282,Shadowhunters,TheShow,,0,0,0,I think proved weekend Shadowhunters one choice TheShow the,1539204733658
283,,,,0,0,0,ECommerce savvy Admin Assistant benefits North Hills,1539204733662
284,,,,0,0,0,I would sell kidney see precious smile baby,1539204733662
285,,,,0,0,0,Notice cross part Trump says The truth centrist Democratic Party dead,1539204754661
286,,,,0,0,0,Of course nothings changed,1539204754659
287,,,,0,0,0,Having normal arguments The Federalist writers,1539204754664
288,,,,0,0,0,October spooky bitch November fat bitch December santa bitch January new year new bitch,1539204754663
289,,,,0,0,0,Browns Sunday nobody cares,1539204754662
290,,,,0,0,0,I need whole bottle,1539204754664
291,,,,0,0,0,I m Christian upsets family I think Trump con man,1539204754657
292,,,,0,0,0,Can name time human history genocide considered morally acceptable Because I ci,1539204754661
293,,,,0,0,0,Awww thanks sweetie pie xxxx,1539204754661
294,,,,0,0,0,members give support jungkook stan right group REST,1539204755661
295,reputation,AMAs,,0,0,0,Call want I call another win reputation AMAs Favorite Album PopRock Taylor,1539204755666
296,,,,0,0,0,I perfect fairy tale KR Johnson,1539204755659
297,,,,0,0,0,Another brilliant Annual Prize Evening underway,1539204755663
298,,,,0,0,0,FUCK OMG I AM SCREAMING UDOMDKF FUCK I AM FUCCCCCCK I AM DEFINITELY GOING TO MEET OLIVER AND JAMES PHELPS,1539204755662
299,,,,0,0,0,One big perk Trump new trade deal Mexico Canada He use word loco ht,1539204755661
300,,,,0,0,0,wish animation never seen kids thing could avoided animation simply exists ha,1539204755658
302,,,,0,0,0,So sick tired rock music treated cluelessly disrespectfully EVERY mainstream awards show It sicke,1539204733666
304,,,,0,0,0,President Trump stepped pressure Saudi Arabia disappearance prominent dissident journalist Jamal Khashoggi who,1539204734666
305,,,,0,0,0,seokjin dancing around jungkook chair make laugh feel comfy stage really adorable h,1539204734664
306,,,,0,0,0,Choose person give effort see talk text text back Not person jus,1539204734658
307,,,,0,0,0,never get used periods shit feels new every month,1539204734660
308,,,,0,0,0,The sheer amount work I willing avoid one work thing I want incredible,1539204734660
309,,,,0,0,0,WEDNESDAY Shout Out,1539204734665
310,,,,0,0,0,orochimaru got kicked leaf village conducting experiments children,1539204734664
311,,,,0,0,0,the weights light tonight I thought,1539204734660
313,,,,0,0,0,Thx Walmart love new rug,1539204734660
314,PSAT,,,0,0,0,million brain PSAT,1539204734664
315,,,,0,0,0,They emptied padded rooms fill buses Seriously Dems call us deplorable dregs the,1539204734661
316,,,,0,0,0,People sometimes quick judge women face value see outside If everyone took time lo,1539204734664
317,,,,0,0,0,LAY ZHANG S GIVE ME A CHANCE ON SPOTIFY CHAS October th new plays Today th new plays,1539204734658
318,,,,0,0,0,My phone going die,1539204735663
319,,,,0,0,0,Auntie Do lil dance Momma talkin Childhood Nah tonight Auntie I ll give,1539204735661
320,,,,0,0,0,Sorry I Can Give You All My Time I Not Rich Yet,1539204735660
321,,,,0,0,0,I dare common sense,1539204735659
322,,,,0,0,0,sorry quiet lately locked away studio finishing mixes debut album everything,1539204755657
323,,,,0,0,0,Gasolina Daddy Yankee,1539204755662
324,,,,0,0,0,God I wish,1539204756659
325,,,,0,0,0,Can generation come agreement kids Please,1539204756659
326,,,,0,0,0,tattoo andy saying yaaaas queen forehead,1539204756659
327,,,,0,0,0,Reupping older articles midst discussion blackmail hacks June Trump running America like,1539204756663
328,,,,0,0,0,Mid Season Highlights,1539204756658
329,,,,0,0,0,You guys want see makes weak knees instantly One like I show,1539204756658
331,,,,0,0,0,The channel OK tech vids great person seems annoying,1539204756666
332,,,,0,0,0,promise nobody earth would give edibles away kids free,1539204756666
333,,,,0,0,0,Lord forgive reading tweet head,1539204756664
334,,,,0,0,0,These grotesque images tortured Caucasians outrageous affront mankind They show ANC unfit,1539204756665
335,,,,0,0,0,When someone helps struggling help thats love,1539204757663
337,,,,0,0,0,Even today bad day always fresh opportunity waiting around corner rise grind family,1539204757665
338,,,,0,0,0,hear things offset raps,1539204757665
339,,,,0,0,0,Tell John wearing Tiara,1539204735658
340,,,,0,0,0,many people liking omg feel supported,1539204735664
341,,,,0,0,0,In words woke people claiming represent Blacks Hispanics Asians country delusional,1539204735657
342,,,,0,0,0,Only Ohio people know Marion Pizza,1539204735657
343,,,,0,0,0,That like years old telling already one ol gay ass,1539204735663
344,WorldMentaHealthDay,,,0,0,0,It ok ok suffer silence WorldMentaHealthDay,1539204735666
345,,,,0,0,0,Interviewer So Harry re womani Z,1539204735662
346,,,,0,0,0,ICYMI Outgoing DCT says number one thing get done wanted get done take,1539204735666
347,,,,0,0,0,scared open thought porn yet opened discovered fact worse,1539204736662
348,,,,0,0,0,How I noticed Avi oh goodness,1539204736660
349,,,,0,0,0,Who thinks put It Almost Halloween,1539204736658
350,,,,0,0,0,Rain parade Not bothered,1539204736665
352,TheApprentice,,,0,0,0,People actually placed orders TheApprentice,1539204736657
353,,,,0,0,0,The US Government could radically reduce CO emissions stopping wars empire,1539204736665
354,,,,0,0,0,The accuracy painful beyond recognition,1539204736661
355,,,,0,0,0,Sat tea tonight thinking OMG Wednesday night Prescot gaff full upstairs amp down,1539204757664
356,,,,0,0,0,Neither Be strong,1539204757664
357,,,,0,0,0,ATTENTION MUST WATCH ANTIFA IS A VIOLENT MOB OF DOMESTIC TERRORISTS WHO MUST BE STOPPED,1539204757658
358,,,,0,0,0,At one point scrimmage sources said Butler turned GM Scott Layden screamed You bleeping need You ca nt w,1539204757657
359,,,,0,0,0,Cocaine Mitch South Carolina Dandy owning FemBots delish,1539204757664
360,,,,0,0,0,Poll reveals onethird GPs without union membership members said membe,1539204757660
361,,,,0,0,0,This law helps protect Oklahomans vulnerable storm We also hope law acts deterr,1539204757666
362,,,,0,0,0,We chicken work loves attacking I let,1539204757665
363,,,,0,0,0,PSA Will amp Grace Prime,1539204758665
364,,,,0,0,0,My heart bleeds country music,1539204758660
365,,,,0,0,0,Profiles Liberty Frederic Bastiat,1539204758658
366,,,,0,0,0,On tomorrow night s podcast get spooky Castlevania Netflix series special guest,1539204758658
367,,,,0,0,0,And thank LCC recognizing talent within staff members I loved LCC faculty truly outstanding people,1539204758662
369,NP,,,0,0,0,NP Jimmy Lee Morris Tall Ships rock us,1539204758657
370,,,,0,0,0,Sir Anthony Hopkins eats people Silence Lambs despite cannibal,1539204758666
371,MentalHealthWeek,,,0,0,0,You still matter Dear Evan Hansen MentalHealthWeek,1539204758657
372,,,,0,0,0,Galerie de Bellefeuillle represents Mr Brainwash Montreal,1539204758661
373,,,,0,0,0,These freshmen think savage making look stupid,1539204759657
374,,,,0,0,0,The fact millions Americans Arizona Texas Nevada Georgia Florida Indiana elsewhere able regis,1539204759660
376,,,,0,0,0,The boss spoken If want Camila even amazing night last night need go hard ensur,1539204759660
377,,,,0,0,0,God use foolish things world confound wise,1539204759659
378,,,,0,0,0,I honestly think wearing hoodie bc performing early amas It proba,1539204759658
379,,,,0,0,0,Quavo s solo album set feature Travis Scott Kid Cudi Drake Savage Lil Baby Davido It drops Friday htt,1539204760659
380,,,,0,0,0,dear life bring back happiness please,1539204760665
381,,,,0,0,0,I agree re gon na review take time time hard find,1539204760662
382,,,,0,0,0,Banks u coulda greatest female rapper alive u blew dont take person ur back,1539204760657
383,,,,0,0,0,Actually tears Desperate Housewives finale,1539204760661
384,,,,0,0,0,It speaks loudly overwhelmingly,1539204760663
385,,,,0,0,0,We never seen male hip hop artist unapologetic stand peers women like,1539204760658
386,,,,0,0,0,Official Call Duty Black Ops Zombies Blood Dead Trailer via amp,1539204760662
387,,,,0,0,0,Nuns rented bus driving MaraLago Trump GOP GO Sisters GO We step Use our,1539204760659
388,,,,0,0,0,REGISTER TO VOTE,1539204760660
390,,,,0,0,0,My mom s looks like Drew Barrymore green eyes,1539204761657
392,,,,0,0,0,Take amp I,1539204761664
393,KUWTK,,,0,0,0,Tonight tune KUWTK Japan episode,1539204761659
394,,,,0,0,0,quiting cod cause get decent team fucking retard,1539204761664
395,,,,0,0,0,Oh look bird HOLY CRAP SOMETHING JUST TOUCHED MY LEG,1539204761659
