,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,0,0,0,Eric Holder piling onto calls civil war conservatives When go low kick That s wh,1539204360661
1,ALDUB169thWeeksary,,0,0,0,There heart I sure difference ar Asher ALDUBthWeeksary FA,1539204360663
2,,,0,0,0,Steps Implementing Predictive Maintenance Scale,1539204360660
3,,,0,0,0,Beams wants back pies valid development sounds familiar report I could bring pretty crazy twitter feedback,1539204360665
4,,,0,0,0,UR SO BRAVE,1539204360662
5,,,0,0,0,many people team skill levels,1539204360665
6,,,0,0,0,Hey Now Kavanaugh confirmed wondering ve managed find time schedule sust,1539204360665
7,,,0,0,0,HAVANA playing mins FLY Listen amp Vote,1539204360664
8,,,0,0,0,But Celebrities people affected stupid shit the,1539204360663
9,,,0,0,0,tell adults think disrespectful let disrespect,1539204360666
10,,,0,0,0,It late I told smd LMFAOOO fucking New York,1539204360663
11,,,0,0,0,ppl get suspended bad word twitter refreshing someone calls racial slurs runescape con,1539204360663
12,,,0,0,0,I even notice I saw yeojin jinsoul,1539204360662
13,,,0,0,0,Without feminism even able vote weird flex ok,1539204360666
15,,,0,0,0,The Highlight video Unplugged YouTube Channel what waiting for,1539204360660
16,WorldMentalHealthDay,,0,0,0,It s WorldMentalHealthDay Loneliness impacts upon mental health If know someone feeling lonely make time,1539204361665
17,,,0,0,0,How I come back slight inconvenience life,1539204361659
18,,,0,0,0,yosemite sold dates mashup sounds like one song,1539204361662
19,,,0,0,0,squints character name generator Butterscotch actual surname,1539204361660
20,,,0,0,0,Yankees fans continue prove respectful league,1539204361657
21,,,0,0,0,I liked video Whatever Happened Kai The Hatchet Wielding Hitchhiker,1539204361663
22,,,0,0,0,Only problems maths problems profits,1539204361665
23,,,0,0,0,I want make video gamechanging innovative impactful opens word document,1539204361663
24,,,0,0,0,When dumb drunk finally get lay ur bed,1539204361658
25,,,0,0,0,HOLY FUCK BRO I CANT EVEN RIGHT NOW,1539204361660
26,,,0,0,0,Are talking part idek Shanes series,1539204361663
27,,,0,0,0,I bet oxygen CRISP shit,1539204361661
28,,,0,0,0,BEAUTIFUL WORK DEFENSE So good hear Voice Cole Shift Left Go Wide MOVE DRROOOPPP I miss you,1539204361658
29,THESQUIRREL,,0,0,0,THESQUIRREL Retweet Follow Like amp Retweet Follow back follow you,1539204361658
30,,,0,0,0,Deadass even casts first scream like damnnnnn,1539204361665
31,,,0,0,0,This best cinematics scenes And song Treyarch KNOWS make amazing trailer,1539204361657
32,,,0,0,0,I wondering If Jesus Christ Twitter account His time How think poststweets would look like,1539204361664
33,,,0,0,0,Q Do listen kpop group beside bts NO JUST BTS finally supremacist armys representative national t,1539204362659
34,,,0,0,0,I think lot people taking news around companies putting majority emissions a,1539204362663
35,,,0,0,0,The latest From Frontline SOPAPIPA News Thanks,1539204362662
36,,,0,0,0,If shapiro sommers d I d pissed They trash,1539204362658
37,,,0,0,0,Some adults really act like children wow,1539204362658
38,,,0,0,0,stop concerned people concerned re really star get used to,1539204362666
39,,,0,0,0,Yes acknowledge support Catholic ethos But obviously take t,1539204362665
40,,,0,0,0,videos pretty much inside brain looks like looked like brain t,1539204362658
41,,,0,0,0,I m happy DM,1539204362662
42,,,0,0,0,BREAKING The GOP voted Democratic bill reverse Trump s attack preexisting condition protections Just,1539204362665
43,,,0,0,0,WSMR Street Money Radio Street Money Radio newest rap music world Listen Street Money Radio,1539204361662
44,,,0,0,0,ever noticed ppl would rather stop speaking u instead apologizing wrong haha ho,1539204362658
45,hiring,job,0,0,0,We re hiring Read latest job opening Personnel Security Specialist,1539204362666
46,,,0,0,0,man birthday Friday NIGSTDLIAGNTBHL,1539204363666
47,7News,,0,0,0,Dow sinks tech companies swoon News,1539204363662
48,,,0,0,0,tell us videos moments post DD im going older requests soon,1539204363658
49,,,0,0,0,Preview Fan sign Jinyoung could please smile JY could pls smile J,1539204363660
50,,,0,0,0,Hey allow change mind want stay us Please informed call been,1539204363662
51,,,0,0,0,many ppl hurt guess heart still soft full love AND gon na stay way,1539204363660
53,,,0,0,0,Jimmy Butler took rd stringers beat starters practice per,1539204363661
54,,,0,0,0,Spiderman leaving mcu x menF coming Big Sigh,1539204363660
55,,,0,0,0,crush looks cute today seen know,1539204363657
56,,,0,0,0,FINDING MUTUALSS IF YOU STAN NCT NCT U NCT NCT DREAM SM ROOKIES LET US BE FRIENDS CZENNIESSS,1539204363659
57,,,0,0,0,I realized re Faerie I m Cactuar We play together sometime,1539204363666
58,PSAT,PSATMemes,0,0,0,The DISRESPECT PSAT PSATMemes,1539204364658
59,,,0,0,0,I wana die,1539204364661
60,,,0,0,0,u got ta say like sometimes move tf,1539204364659
61,,,0,0,0,went yawn tHE BABY BOY JUMPED OUT,1539204364664
63,,,0,0,0,nickelback amp linkin park start wack nt get,1539204364666
64,,,0,0,0,Jimmy Butler took rd stringers beat starters practice per,1539204364661
65,,,0,0,0,meredith grey almost died like times infinite family tragedies yet dating josh radnor worst thin,1539204364659
67,,,0,0,0,Nothing To Gain Huh Christine Blasey Ford Already Nominated For A Distinguished Alumna Award,1539204364666
68,BTSLoveYourselfTour,BTSinLondon,0,0,0,I LOVE THEM BTSLoveYourselfTour BTSinLondon,1539204364665
69,,,0,0,0,I never afraid send risky text let put table,1539204364658
70,,,0,0,0,Tremendous wind damage Panama City area,1539204364666
71,PCAs,TheGroup,0,0,0,I want singer touch voice Jungkook PCAs TheGroup BTS,1539204364663
72,,,0,0,0,Catch previews Atlantic Division far Nets Sixers,1539204364661
73,AMAs,,0,0,0,If need anyone I right AMAs via ig stories,1539204364664
74,,,0,0,0,Eyewall peak intensity Panama City Beach,1539204364662
75,,,0,0,0,Wait mean Alex leaving deh Pls noooo,1539204365657
76,,,0,0,0,Huge Windmill catches fire,1539204365661
77,,,0,0,0,looks like expensive cats fur precious eyes pretty,1539204365665
78,,,0,0,0,Carter Hart Mad skills,1539204365657
79,,,0,0,0,Fan Is future Me God I ready open arms sweet release death,1539204365660
80,,,0,0,0,If going BTS concert Amsterdam Saturday PLEASE DO NOT camp outside overnight There shootin,1539204364664
81,,,0,0,0,IG rubyrose Celebrating many things lost count,1539204366658
82,,,0,0,0,If worked retail I sure relate,1539204366663
83,,,0,0,0,Fianna Hills Consignment,1539204366658
85,,,0,0,0,HENECIA PLEASE REPO THIS ACCOUNT SHE ATTACK OUR KIM HYUN JOONG,1539204366665
86,,,0,0,0,writes tweet much I love certain people life Drafts it,1539204366662
87,,,0,0,0,This thread scary stay safe pls buddy system must,1539204366659
88,,,0,0,0,yall care mental health someone kills mental health day get retweets stuff,1539204366660
89,,,0,0,0,lana rapper boyfriends pulling azealia bed bath apartment,1539204366659
90,,,0,0,0,Along everything else protests anger Kavanaugh confirmation battle also produced worst j,1539204366663
91,,,0,0,0,I love baby We almost,1539204366662
92,,,0,0,0,Waymo s selfdriving cars racked million miles public roads,1539204366657
94,,,0,0,0,Sustainable peace reality Reducing overconsumption benefits environment improving life quality,1539204366662
95,,,0,0,0,I wish I knew We ve yelling long enough,1539204366659
96,,,0,0,0,exactly men r trash xx,1539204367662
97,,,0,0,0,I bet oxygen CRISP shit,1539204367657
98,,,0,0,0,We ones watch cringing hands faces Also,1539204367666
99,,,0,0,0,The garbage shit garbage,1539204367666
100,,,0,0,0,Yall check last week s podcast I guests Many laugh w,1539204367661
101,,,0,0,0,fuck gave fuckin heart tore apart,1539204367663
102,BTS,BTSWorldTour,0,0,0,EPIPHANY BTS BTSWorldTour BTSLoveYourselfTour BTSinLondon,1539204367660
103,,,0,0,0,Hey Toasty Nailing tweaked tailgrab tailflip dumpster gap Sanatorium dro,1539204367661
104,,,0,0,0,When u try go cafe re closed starving rest night,1539204367658
105,,,0,0,0,subtle shade X,1539204367658
106,,,0,0,0,Duh bitch aint fuckin air water,1539204367664
107,,,0,0,0,I jump bed everyday pumped day Rise Grind do We love work here,1539204367661
108,,,0,0,0,Lmao somebody said haunted house I walk th die real,1539204368658
109,UFC232,JonesGustafsson,0,0,0,OOOMG THE GOAT returns th DECEMBER UFC JonesGustafsson,1539204368659
110,,,0,0,0,Being young damm stressful man I m ready old boring,1539204368666
111,,,0,0,0,happy world mental health day mental health important remember see someone else,1539204368659
112,,,0,0,0,closer clearer view handshake s comeback c ktball,1539204368663
113,,,0,0,0,Need chill pill,1539204368663
114,NationalMissionWales,,0,0,0,We delivering biggest set education reforms Wales since second world war NationalMissionWales RWLec,1539204368666
115,,,0,0,0,Who wasis better aged Messi Like Mbappe,1539204368657
116,,,0,0,0,watched someone try roller skate across cobblestone street downtown portland fell min,1539204368658
117,,,0,0,0,Maybe today wo nt bad,1539204368657
