,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,I know I clingy af think good thing I I interested,1539201600662
1,,,,,0,0,0,This tweet mintokens Booking hour long appointment one two questions Crazy MIN is,1539201600659
2,HyunA,EDawn,,,0,0,0,HyunA Posts Photos From Her Date With EDawn,1539201600661
4,PSVR,VR,,,0,0,0,REVIEW Right Racket Fury feels unfinished PSVR VR,1539201600664
5,,,,,0,0,0,vid i tag namjoon screaming,1539201600658
6,malaria,,,,0,0,0,New study researchers offers insights triggers earlystage malaria parasite infec,1539201600658
7,,,,,0,0,0,Ball really life lol,1539201600664
8,BREAKING,,,,0,0,0,BREAKING Democrats Continue Calling For Violence Against Law Enforcement Officers And Their Children,1539201600661
9,Business,,,,0,0,0,Business Kakao develop blockchain platform,1539201600666
10,,,,,0,0,0,It s Avengers Register Vote,1539201600663
11,,,,,0,0,0,Waiting footage Wolves practice drop,1539201600660
12,NewProfiIePic,,,,0,0,0,NewProfiIePic Because end remember time spent working office mowing lawn Clim,1539201600666
13,MMIWG,,,,0,0,0,Today Commissioners National Inquiry MMIWG announced final submissions Parties Sta,1539201600658
14,,,,,0,0,0,Google smart home sell looks cluttered incoherent,1539201600659
15,,,,,0,0,0,Gain friends fast Retweet Like Follow everyone Turn notifications Lets Gain Faster,1539201600658
16,,,,,0,0,0,oh god shocked watched scene literally pause minutes ju,1539201600661
17,,,,,0,0,0,It birthday way worth celebrating I get donations Ajadi He currently homeless s,1539201600666
18,MyTwitterAnniversary,,,,0,0,0,Do remember joined Twitter I MyTwitterAnniversary,1539201600661
19,,,,,0,0,0,LIVE Trapped Woodsman M S Parker A hot rugged exArmy Ranger Rocky Mountains Get O,1539201600661
20,,,,,0,0,0,Dry Current C hr Apparent C Barometer hPa Rising slowly Humidity hr Wind SSW,1539201600659
21,HamRadio,WAwx,,,0,0,0,pm F H L Day time Hum Wind W gt mph Baro in Rain in HamRadio WAwx,1539201601662
22,,,,,0,0,0,Uptime days hours mins Load users,1539201601657
23,,,,,0,0,0,My mum sells Calcium Carbonate Its filler making paints soaps textiles slippers etc I ll forever indebted you,1539201601664
24,,,,,0,0,0,My cousin Vatiswa Stemela gone missing Last seen Friday morning th Oct going work Lives Tableview,1539201601664
25,,,,,0,0,0,Nothing worse faithful amp tryna everything right ungrateful mf,1539201601665
26,,,,,0,0,0,bts k pure sales without single eng song topping billboard twice top hot kmedia yall hear sumn nicoti,1539201601657
27,IBM,Media,AI,Personalization,0,0,0,launches IBM Watson Media Video Recommendations AI Personalization,1539201601665
28,,,,,0,0,0,Please continue pray,1539201601664
29,,,,,0,0,0,The White House intentionally limited scope FBI probe ensure confirmation judge active,1539201601660
30,,,,,0,0,0,Miami Heat Continue Pursue Discussions With Timberwolves Jimmy Butler Trade,1539201601666
31,,,,,0,0,0,mother gave birth cried pain knew bore gamer,1539201601661
32,AzureBlueprint,Sitecore,,,0,0,0,Top reasons AzureBlueprint Sitecore amazing Transparent deployment lifecycle development and,1539201601664
33,,,,,0,0,0,two outfits literally two sides reputation,1539201601660
34,,,,,0,0,0,Check mate flat earth people,1539201601662
36,,,,,0,0,0,Bono arriving Milan tonight signing fans taking group photo,1539201601659
37,,,,,0,0,0,Heather Heyer asshole,1539201601658
38,,,,,0,0,0,Can fuckin relate,1539201601662
39,,,,,0,0,0,remind last conversation,1539201601662
40,COYS,,,,0,0,0,A message following latest Brazil callup COYS,1539201601661
41,,,,,0,0,0,Tune October THE WAR OF THE WORLDS locally produced local cast celebration th Anni,1539201601663
42,,,,,0,0,0,Sunlight On Your Skin gt gt gt Falling Down,1539201601666
43,,,,,0,0,0,The perfect gift One Direction fans,1539201601658
44,,,,,0,0,0,smiling I speed you,1539201601658
45,,,,,0,0,0,The Trump Admin wants privatize US Postal Service That would hurt consumers small biz amp econ overall,1539201601665
46,,,,,0,0,0,WATCH Be seduced isolation golden beauty Die Hel,1539201601666
47,,,,,0,0,0,Miller Organic Chicken produces finest quality chicken area All chicken organic GMOfree An,1539201601665
48,,,,,0,0,0,The perfect gift One Direction fans,1539201601658
49,,,,,0,0,0,Conditions PM Temp F Rain Humidity pct Wind Speed SSE Feels Like F,1539201602659
50,,,,,0,0,0,If I every time white person said wow I blacker I could end world hunger buy island,1539201602660
51,palayeroyale,,,,0,0,0,The Final Boom Sept Amsterdam Netherlands Song Hospital Beds Video luisrodphotography palayeroyale the,1539201602663
52,AzureStack,,,,0,0,0,This tweet DarmourMSFT Need monitor multiple AzureStack deployments Check recently updated exam,1539201602661
53,,,,,0,0,0,Departing Erie Pennsylvania I disappoint thousands people the,1539201602665
