,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,AMAs,LoseIt,,,0,0,0,Let s celebrate AMAs ALL DAY Please play latest hit LoseIt much possib,1539205165662
1,,,,,0,0,0,Bro I pray turns favor SECI Shareholders would doubt acquire enormous profits bu,1539205165665
2,,,,,0,0,0,Her Cum Me,1539205165664
3,,,,,0,0,0,Do I actually like I bored lol,1539205165664
4,,,,,0,0,0,Hop Mesh Dress Express,1539205166663
5,,,,,0,0,0,How call ablebodied person business noon Wednesday whispers I m church I m chu,1539205166659
7,,,,,0,0,0,god isnt best class get canceled friday ill one class day,1539205166663
8,,,,,0,0,0,Jimmy Butler joined bench units starters went way challenge KarlAnthony Towns Andr,1539205166665
9,cancer,,,,0,0,0,The value social networks cancer,1539205166657
10,,,,,0,0,0,r u shy bitch I met minutes ago relax,1539205166661
11,,,,,0,0,0,hot tub party,1539205166661
12,,,,,0,0,0,It wrong transformed I doubt member family would let stand behind,1539205166664
13,,,,,0,0,0,The spirit A strong one,1539205166666
14,,,,,0,0,0,Everybody asking BUSC Twitter legends follows and,1539205166661
15,,,,,0,0,0,Every tongue rises Normani shall fall Period,1539205166666
16,,,,,0,0,0,The Trillion World Economy One Chart See full infographic,1539205166666
17,,,,,0,0,0,Number crunching past day new follower NO unfollowers Stats via,1539205140658
19,BTSLoveYourselfTour,BTSinLondon,MPN,BTSARMY,0,0,0,VIDEO Nam Jungkook mientras cantaban Fake Love BTSLoveYourselfTour BTSinLondon MPN BTSARMY,1539205140664
20,,,,,0,0,0,Yeah Sun Moon Core games since Gen You bad arguing huh,1539205140660
21,,,,,0,0,0,Rasmussen Survey Says GOPers Madder More Likely Vote Than Dems Repubs likely vote bc Ka,1539205140660
22,,,,,0,0,0,perhaps u ai nt gon na follow must die,1539205140662
23,,,,,0,0,0,I SAID TWITTER DO YOU KNOW THIS SONG,1539205140659
24,,,,,0,0,0,I m stanning btob talent bring industry would still stan even if,1539205140657
25,,,,,0,0,0,The rest day like syrup scene Fire The Sky I ll stop babbling,1539205140666
26,,,,,0,0,0,Paaaaaaper get yer paaaaper Thanks Mirror,1539205140657
27,,,,,0,0,0,Without feminism even able vote weird flex ok,1539205140657
28,Survivor,,,,0,0,0,Survivor Couples Now Who still together Which showmances split Where PHOTOS,1539205140658
29,,,,,0,0,0,I taking chances I retweeting good luck,1539205140658
30,,,,,0,0,0,I get called white man whore,1539205140666
31,,,,,0,0,0,If anyone market really nice zero turn lawnmower low hours give call Toro T,1539205166658
32,,,,,0,0,0,Finally time fall makeup hoes,1539205166658
33,,,,,0,0,0,Look done everyone turning I done nothing wrong I innocent,1539205166665
34,,,,,0,0,0,soundestnicest lad community I like even supports ManU,1539205166659
35,BlackOps4,,,,0,0,0,The undead await Alcatraz This Blood Dead BlackOps reimagined return fanfavorite complete w,1539205167657
36,,,,,0,0,0,Voltron characters Wonderful Adorable Love much Voltron plot Absolute garbage Shitshow You dare show your,1539205167660
37,PSAT,,,,0,0,0,When bottlenose dolphin hears signature whistle PSAT,1539205167660
38,,,,,0,0,0,The police officer video standing bc Mayor gave stand order This same,1539205167662
39,,,,,0,0,0,always ask God protect,1539205167663
40,,,,,0,0,0,Cleared Hood Canal Bridge open vehicles SR PM,1539205167662
41,,,,,0,0,0,Alexandria OcasioCortez says need Border Wall Florida already ocean Border,1539205167658
42,Limitless,WWENXT,,,0,0,0,Limitless bring war words ring TONIGHT go headtohead WWENXT,1539205167660
43,,,,,0,0,0,It s one straw s one disposable cup s one plastic bag billion people,1539205167661
44,,,,,0,0,0,love women like love chicken wings boneless covered barbecue sauce,1539205167661
45,,,,,0,0,0,So I got away hurricane get hit tornado Damn,1539205167663
46,,,,,0,0,0,I see pointHeritage legacies important I got Chero,1539205167665
47,,,,,0,0,0,I wan na content pup rn,1539205167663
48,,,,,0,0,0,Accept without massive change US government politcs climate change denial Flo,1539205167664
49,,,,,0,0,0,wish happiness permanent,1539205167659
51,,,,,0,0,0,Always believe something wonderful going happen Even ups downs never take day granted,1539205168658
52,,,,,0,0,0,OR could things sticky notes cross list,1539205168660
53,DOWNTHEYGO,NoSleepTilGitmo,ScrotumTrollSoros,Greatawakening,0,0,0,These people SICK DOWNTHEYGO NoSleepTilGitmo ScrotumTrollSoros Greatawakening TheStorm,1539205168666
54,,,,,0,0,0,r u shy bitch I met minutes ago relax,1539205168658
55,,,,,0,0,0,Ladies gentlemen behold I The greatest person ever lived Well maybe third Buddha senpai som,1539205168657
56,,,,,0,0,0,call name sequel called I Remember Everything,1539205168665
57,,,,,0,0,0,Yeaaaaaahhhh monniii C fuck,1539205168664
58,,,,,0,0,0,Last month officially launched Torrent Web It simple webbased torrent client Windows enables quick down,1539205168666
59,,,,,0,0,0,Keep EpiPens handy friends You never know place forget list allergens even common ones,1539205168664
60,,,,,0,0,0,Multi disciplinary collaboration today trying reduce amputation rates Manchester currently nat,1539205168662
61,,,,,0,0,0,Exclusive video Jimmy Butler practice today,1539205168660
62,,,,,0,0,0,What idyut Trump say Even National Weather Station says mph,1539205168661
63,,,,,0,0,0,Athlete mad whole different type mad I promise,1539205168664
64,,,,,0,0,0,I believe McConnell believes assaulted I believe mistaken assaulted,1539205168657
65,,,,,0,0,0,Tomorrow National sex day thing fucking life,1539205169665
66,,,,,0,0,0,I agree Charlie,1539205169658
69,,,,,0,0,0,damn thought talked lot holy shit people really know comfortable silence huh,1539205169665
70,,,,,0,0,0,Man s bless us Joy,1539205169659
71,,,,,0,0,0,Im mom told Skai needs go butter uncle clothes play She goes fridge get butter,1539205169657
72,,,,,0,0,0,Goodbye bad day,1539205169659
73,,,,,0,0,0,I nt care re literal god I ride front,1539205169657
75,,,,,0,0,0,Jimmy Butler Andrew Wiggins playing Timberwolves practice,1539205141665
