,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,,0,0,0,Offended people nt always act exactly way I want time,1539204780662
1,hurricanemichael,,,,,0,0,0,New construction collapsed front Panama City Beach hurricanemichael It going bad fast htt,1539204780658
2,,,,,,0,0,0,Kurran The Apprentice robot,1539204780661
3,,,,,,0,0,0,Let leave No I teary You teary breathless,1539204780658
4,,,,,,0,0,0,Everything awful video seal dog becoming best friends,1539204780663
5,,,,,,0,0,0,Can Adams Oshiomhole enablers dodge silver bullet time circumventing law Will a,1539204780658
6,HurricaneMichael,,,,,0,0,0,satellites examined HurricaneMichael reached Category status neared Florida Panhandle wi,1539204780665
7,,,,,,0,0,0,In many cases parents nt even notified The United States never live,1539204780658
8,Advice,,,,,0,0,0,and almighty BBC spoke Sarkodie Advice Highest given Opana world time recognition,1539204780662
9,,,,,,0,0,0,Shoutout hooking flight Canada Cup times free agency Lets win,1539204780662
11,,,,,,0,0,0,Hopes keeps dropping,1539204780657
12,,,,,,0,0,0,Spare rod spoil child however plenty new parenting tactics day s government needs to,1539204780658
13,BTSinLondon,,,,,0,0,0,PLEASE LET ME NAMJOON BTSinLondon,1539204780657
15,,,,,,0,0,0,ON FLEEK BITCH TOLK TO ME NICE TOLK TO ME NICE YO,1539204780657
16,,,,,,0,0,0,Cowboys Hurns Call criticism shot Dak,1539204780659
19,,,,,,0,0,0,Our hospital sustained damage including windows blown cracking exterior wall roof damage Our genera,1539204781662
20,,,,,,0,0,0,Imagine Urban Outfitters Forever prices sigh,1539204781660
21,,,,,,0,0,0,hyuna edawn really said FUCK CUBE,1539204781662
23,,,,,,0,0,0,Filling quickly k raised last hours,1539204781666
24,,,,,,0,0,0,Happiest baby ever,1539204781657
25,mariolopez,fitness,handsome,vampire,ageless,0,0,0,Happy Cake Day vampire mariolopez fitness handsome vampire ageless,1539204804666
26,,,,,,0,0,0,PLEASEEE rt amp get cousin Mikeys story He forced leave MA go back living mothe,1539204805660
27,,,,,,0,0,0,Work Break Fuck See,1539204805658
28,,,,,,0,0,0,If nt play Twewy I ll kill everyone know,1539204805664
29,,,,,,0,0,0,Hey deliver quality papers low price hmu,1539204805662
30,,,,,,0,0,0,FBI smoking gun Redactions protected political embarrassment national security,1539204805661
31,PSAT,,,,,0,0,0,PSAT question x dolphins give server tip one miserable star create foot long tapestry,1539204805662
32,,,,,,0,0,0,MAIN HAD A DREAM KENDRICK HAD A DREAM,1539204805666
33,,,,,,0,0,0,Better remain silent,1539204805663
35,,,,,,0,0,0,They say presale ends tonight tier sell still gon na available Friday thats,1539204805666
36,,,,,,0,0,0,jimin twitter u,1539204805657
37,,,,,,0,0,0,Adam years old time Don act like racism recent,1539204805658
38,,,,,,0,0,0,When Indian Army asked Dr NK Kalia anything could asked soil BAJRANG POST,1539204806663
40,,,,,,0,0,0,You incredible I love,1539204806659
41,Normani,CalvinHarris,DuaLipa,BLACKPINK,,0,0,0,Which upcoming release excited New Normani CalvinHarris DuaLipa s team BLACKPINK,1539204806659
42,,,,,,0,0,0,Unbelievable see eye intact inland Wow,1539204806658
43,,,,,,0,0,0,So cool cute,1539204781662
44,,,,,,0,0,0,Thanks feel correct way,1539204781665
45,,,,,,0,0,0,My cramps woke am Khalil got run hot bath It s typical thing I,1539204781659
46,K9A6L8I1H91,CityWithNoPity,,,,0,0,0,Cheeeee KTown always KALIH CityWithNoPity,1539204781666
47,,,,,,0,0,0,college scam im convinced,1539204781664
48,,,,,,0,0,0,Better cast real fucking alien swear god,1539204781662
49,,,,,,0,0,0,Anybody else want money I ll bless,1539204781658
50,,,,,,0,0,0,s busy trying blame Hillary,1539204781659
51,,,,,,0,0,0,Watch Ghostemane s Flesh Music Video,1539204781661
52,,,,,,0,0,0,bored af drought,1539204782662
53,,,,,,0,0,0,Grocery shopping someone underrated form intimacy,1539204782665
54,,,,,,0,0,0,Now Tallahassee s k customers without power Talquin k wo power That s almost k,1539204782659
55,,,,,,0,0,0,Nicola Sturgeon Tories amp Brexit Never much lost many satisfy She count,1539204782666
56,,,,,,0,0,0,Conservatism s ability victor victim never cease amaze,1539204782666
57,,,,,,0,0,0,I bet oxygen CRISP shit,1539204782665
58,,,,,,0,0,0,Dont fumble bag cuz twitter poll,1539204782662
59,,,,,,0,0,0,Kids news desk forgot changed name Ye Come people,1539204782664
60,국뷔,정국,태형,Taekook,Vkook,0,0,0,This love Taekook Vkook Jungkook Taehyung,1539204782664
61,,,,,,0,0,0,Try Lady one taste I d never want able ever quit,1539204782658
62,,,,,,0,0,0,Yess please amp cut arms,1539204782663
63,,,,,,0,0,0,mcu stans really wan na fuck dudes huh nt get dudes mcu want wwhat,1539204781660
64,,,,,,0,0,0,I tweetever And I never felt like voice would make difference lit fire allow a,1539204782662
65,,,,,,0,0,0,The Donald call Leetle Marco,1539204782664
66,,,,,,0,0,0,It revelation realize significant minority drawn demagogue focused attacking immigrants amp POC,1539204806662
67,,,,,,0,0,0,I really liked movie,1539204806666
68,,,,,,0,0,0,I m still waiting see Gladiator MCU,1539204806665
69,,,,,,0,0,0,joon ATE verse holy shit confidence jumped,1539204806657
70,,,,,,0,0,0,A thoughts game Sunday Defense keep AJ Greene contained Pressure Dalton he throw h,1539204806658
71,,,,,,0,0,0,Yeah fam right I nt play defense cause got traits badg,1539204806661
72,,,,,,0,0,0,I honored support I met many incredible dogs amp stories make you,1539204806661
73,,,,,,0,0,0,sins cause greatest corruption human souls amp earth God pro,1539204806661
74,GainWithPyeWaw,,,,,0,0,0,Gain followers follow back GainWithPyeWaw,1539204807661
75,,,,,,0,0,0,It getting point I anything mind music money,1539204807666
76,PocketWatchers,,,,,0,0,0,Niggas stay talking niggas PocketWatchers,1539204807664
77,,,,,,0,0,0,Bruh nigga said let blow scared shoot thing Thats BOLDEST nigga I,1539204807665
78,,,,,,0,0,0,OffWhite x Air Max BlackWhiteCone revealed One best remaining releases year,1539204807659
79,,,,,,0,0,0,let settle like ihop retweet waffle house,1539204807657
80,,,,,,0,0,0,STOP PRESS Announcing Grooby Calendar ready preorder If UK order,1539204807661
81,,,,,,0,0,0,Deal prosecute British Isis fighters US not unprecedented ISIS terrorists gassed evil scum htt,1539204807665
82,,,,,,0,0,0,Fuck re boring,1539204807665
83,,,,,,0,0,0,Momma raise hoe,1539204807661
84,punters,,,,,0,0,0,NO ONE ELSE DOES THIS something UNIQUE pro punters give head si,1539204807660
85,,,,,,0,0,0,I think hoop hoe,1539204807665
86,,,,,,0,0,0,TWO WEEKS SIGN UP NOW City Centre Dance presents BegInter Commercial Dance Training Program Work one,1539204807662
87,,,,,,0,0,0,I never worried politics I stubbornness unbelievably weak woman amp it,1539204807665
88,,,,,,0,0,0,I went level Soccer Stars,1539204807665
90,,,,,,0,0,0,pop might died need come together revive R amp B come talking Ella Mai either I,1539204781658
91,,,,,,0,0,0,s like re stabbed,1539204782657
92,,,,,,0,0,0,What win Thank everyone voted us Favorite Artist Alternative Rock love,1539204782666
93,,,,,,0,0,0,Thanks making photo available freely,1539204783657
94,,,,,,0,0,0,Thankful mama whooped ass I little I imagine disrespectful fools,1539204783662
95,tech,homelessness,housing,mentalhealth,beachpollution,0,0,0,DONE young people mentors creating tech solutions homelessness housing mentalhealth beachpollution p,1539204783657
96,,,,,,0,0,0,A lot Minnesota players left Timberwolves practice today energized Butler s performance mesmerized taking end,1539204783666
97,,,,,,0,0,0,As candidateI promised would protect coverage patients preexisting conditions amp create new health care i,1539204783666
99,,,,,,0,0,0,Big Dads part grad school decent drunk Topics include knowing to,1539204783663
101,,,,,,0,0,0,New week new tweets new stats follower unfollowers Via good old,1539204783662
102,,,,,,0,0,0,That shit absolutely stupid,1539204783666
103,,,,,,0,0,0,abducted adopted abducted adopted abducted adopted,1539204783657
104,,,,,,0,0,0,This man got benz That shit lie bet shit pops someth,1539204783657
106,,,,,,0,0,0,s busy trying blame Hillary,1539204781659
107,,,,,,0,0,0,To Eden tree religion surrounding represent hope Kane may lost time he,1539204783663
108,,,,,,0,0,0,Soo nervous appt hope I change mind,1539204784661
109,,,,,,0,0,0,Here I ask Texas Cop What Protocol Is When Someone Flees hintnot shoot inside car point blank range amp kill,1539204784658
110,,,,,,0,0,0,niggas worth year wait marriage I go date white men I wait long,1539204784657
111,,,,,,0,0,0,mom married dad I taking advice lmfao,1539204784662
112,TheApprentice,,,,,0,0,0,I actually look forward Lord Sugar s hilarious comments every week TheApprentice,1539204784665
115,,,,,,0,0,0,one cares pretty,1539204807657
116,,,,,,0,0,0,Ayo worst song heard ever Delete shit,1539204807663
118,,,,,,0,0,0,Ke mopedi first time hearing word,1539204807663
119,,,,,,0,0,0,Believe In Something Even If It Means Sacrificing Everything,1539204807664
120,,,,,,0,0,0,What s date,1539204808662
121,,,,,,0,0,0,For first time Kpop conquered America terms Gangnam Style novelty,1539204808657
122,,,,,,0,0,0,Archie strikes x,1539204808663
123,,,,,,0,0,0,It kinda funny profile says tweeted yet bot M,1539204808664
124,,,,,,0,0,0,The LipChain platform decentralized ecosystem provides surfers sponsors ability train year round p,1539204808658
125,,,,,,0,0,0,even get part test slow ran time,1539204808665
126,,,,,,0,0,0,Dad boot camp challenge,1539204808666
127,,,,,,0,0,0,Yep I m excited,1539204808661
128,,,,,,0,0,0,Black teenager Detroit knocks door ask directions White man emerges shotgun points kid an,1539204808658
130,,,,,,0,0,0,The leaves changing amp re ready celebrate We hope ll join staff participants friends family t,1539204808663
131,,,,,,0,0,0,It s called actor fear mongering dolts You know pretending people sake film or,1539204808660
132,SpaceX,,,,,0,0,0,They saying SpaceX launch know really going,1539204784659
133,,,,,,0,0,0,Nothing better NBA twitter,1539204784665
134,,,,,,0,0,0,Meanwhile In Nigeria There two political parties APC amp PDP The rest END Year party,1539204784662
135,nowplaying,listenlive,,,,0,0,0,Shot Screamers Born Too Loose nowplaying listenlive,1539204784665
136,,,,,,0,0,0,Computational Biologist First Light Biosciences Bedford Massachusetts,1539204784661
137,,,,,,0,0,0,See Instagram photo,1539204784660
138,,,,,,0,0,0,people could laid due illconsidered foolish trade behavior malicious clown president Only the,1539204784660
139,,,,,,0,0,0,Cycling community rallying severely injured South Okanagan man,1539204784666
140,AzaRfx,,,,,0,0,0,Bad man AzaRfx,1539204784658
141,,,,,,0,0,0,Staff institutes technology take industrial action,1539204784660
142,,,,,,0,0,0,Marvel decided attacking people buy comics smart business strategy I await outcome this,1539204784661
143,,,,,,0,0,0,I referring previous comment,1539204784658
145,YVTwelfthNight,,,,,0,0,0,YVTwelfthNight absolute joy A riot energy beautiful music belly laughs SO MUCH FUN,1539204784657
146,,,,,,0,0,0,Always trust someone till give reason After fuck em,1539204782666
147,,,,,,0,0,0,Retweet pledge sex years eligible voter fails vote t,1539204785657
148,,,,,,0,0,0,I skip test questions like I gon na different person I come back,1539204785664
149,,,,,,0,0,0,You re coming,1539204785659
150,,,,,,0,0,0,That life mate Crossing road Look left look right forget look left game if,1539204785657
151,,,,,,0,0,0,BC veteran licence plates remain military,1539204785661
152,,,,,,0,0,0,please for love god communicate ive done something bothers let apologize L,1539204785658
153,theprivatestock,,,,,0,0,0,Jordan Sport Blue Size Free shipping Link bio buy theprivatestock,1539204785663
154,,,,,,0,0,0,That house Nancy Pelosi owns house That house however owned by,1539204785664
155,SDLive,,,,,0,0,0,One alltime favorites SDLive,1539204785665
157,,,,,,0,0,0,I guess taking rally tonight,1539204808660
158,,,,,,0,0,0,liquor nasty shots,1539204809664
159,,,,,,0,0,0,I really slept Dream Bwoy tape icytwat shit hard AF,1539204809657
