,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,Can stand someone asks wrong Idk I bipolar bitch u let figure first,1539202320661
1,,,,0,0,0,Victoria College Women Men Basketball teams kick season today away game Southwest,1539202320660
2,,,,0,0,0,shit almost big mine,1539202320657
3,,,,0,0,0,The Dow fell points tech stocks hit hardest Some investors wonder bull market may finally ending,1539202320662
4,,,,0,0,0,When school become grades learning Let know,1539202320658
6,,,,0,0,0,girl class said dated guy accident I like,1539202320662
7,ALDUB169thWeeksary,,,0,0,0,The story ALDUB ALDUBthWeeksary,1539202320659
8,,,,0,0,0,Her dog ate whole blunt,1539202320661
9,,,,0,0,0,madly love joe time damn,1539202320665
10,trump,MAGA,,0,0,0,Hodgetwins react Ever since I played Trump black people love trump MAGA,1539202320661
11,friend,,,0,0,0,A privilege call friend,1539202320658
12,,,,0,0,0,im sorry I curved anybody past couple months I thought I found someone lmao yall come back,1539202321658
13,,,,0,0,0,Let s agree disagree one,1539202321657
14,,,,0,0,0,When I start overusing word dude,1539202321658
15,BTS,PCAs,TheGroup,0,0,0,He pixel middle We sad jsjsjsjs BTS PCAs TheGroup,1539202321664
16,,,,0,0,0,You made toddlers defend immigration hearings,1539202321658
17,,,,0,0,0,Maxine Waters incites violence cabinet Cory Booker pleads activists get f,1539202321661
18,,,,0,0,0,You MUST registered vote citizen New York State order vote election November Deadline re,1539202321658
19,,,,0,0,0,Infinity Stones vs Infinitely Stoned,1539202321662
20,,,,0,0,0,WELL ARE YOU GOING TO TELL ME OR,1539202330660
21,,,,0,0,0,Alen King putinho,1539202330659
22,,,,0,0,0,ECSU recently received award US Department Education grant totaling scale already pilot,1539202330658
24,,,,0,0,0,Georgia Secretary State Brian Kemp R office blocking people registering vote according records ob,1539202330664
25,TheApprentice2018,,,0,0,0,Jackie reminds Philomena Cunk TheApprentice,1539202330665
27,,,,0,0,0,Ofc class canceled I m campus fuck life,1539202330658
29,,,,0,0,0,Instagram may testing new option would enable users add hashtags separate field posts,1539202330665
30,,,,0,0,0,Let know anyone see s girl s mates daughter Preston Must horrible vile climate we,1539202330660
32,,,,0,0,0,much want take head,1539202321657
33,,,,0,0,0,You tweet feel You vent It therapeutic You feel better,1539202321659
34,,,,0,0,0,In Germany shit hit fan And blame Guess,1539202322663
35,,,,0,0,0,Agreed I thought would cane much later,1539202322660
36,,,,0,0,0,The median net worth US Senator million,1539202322665
37,,,,0,0,0,The DOW Jones fell whopping points today Why nt Trump taking credit,1539202322657
38,BTS,방탄소년단,,0,0,0,OMG looks like angel BTS,1539202322666
39,,,,0,0,0,Lil Bro Coe real one,1539202322658
40,,,,0,0,0,This Jessica Padgett Her fianc Kendall Murphy going get married Sept He firefigh,1539202322662
41,,,,0,0,0,think Miss Libby gave La Jimmy tips stylist number,1539202322660
42,,,,0,0,0,daily followers unfollowers Crowdfire nt miss trick via,1539202322665
43,,,,0,0,0,Jimin popping bubbles Serendipity oh man adore,1539202322658
44,,,,0,0,0,I liked video HE Lied Stole My QUAD LAUNCHER Fortnite Save The World,1539202322665
45,,,,0,0,0,Democrat Kyrsten Sinema denigrated troops service AGAIN equating deaths US soldiers illegal b,1539202322659
46,,,,0,0,0,I never get tired vine,1539202322658
47,HolidayMarketing,EmailMarketing,,0,0,0,Mistakes avoid HolidayMarketing emails year EmailMarketing,1539202322658
48,,,,0,0,0,This right As loathesome one throw shoe presidential candidate Especially Gucci,1539202322661
49,,,,0,0,0,Might one Canada,1539202322663
50,,,,0,0,0,AP reporting Mitch McConnell warning Democrats think carefully presidential harassment win,1539202322661
51,,,,0,0,0,MY GIRL DID THAT IDC IF YOU HATE CARDI BUT DONT DISCREDIT MY SIS CUZ SHE SNAPPED,1539202323660
52,,,,0,0,0,EmeryBall DELUXE Mission Instant impact Objective Using Player Two help start finish flowing team,1539202323658
53,,,,0,0,0,Let s gooooo Retweets followers Likes followers Gain big today Do nt forget follow,1539202323661
54,,,,0,0,0,one person followed one person unfollowed automatically checked,1539202323660
55,,,,0,0,0,hi survived great twitter purge congratulations,1539202323661
56,,,,0,0,0,Stop stream RIGHT NOW chance win SIGNED PACERS GAMING GEAR Tune Offic,1539202323660
57,,,,0,0,0,Democrats want outlaw private health care plans taking away freedom choose plans letting anyo,1539202323665
58,,,,0,0,0,Ngaire one wicked Kiwi The skill set developed seems tailormade world Oh loves crew C,1539202323657
59,TwitterLitter,,,0,0,0,Who heck talking TwitterLitter,1539202323662
60,,,,0,0,0,used draw self inserts time I Have No Idea How To Draw Myself,1539202323665
61,TheApprentice,,,0,0,0,Comic Claude TheApprentice,1539202322662
62,,,,0,0,0,I supposed dress apartment I walk class class I walk home,1539202323663
63,,,,0,0,0,dropped trucks ugly,1539202323660
64,,,,0,0,0,Dad s meaning Life Well son nice people respect others work hard chase dreams most,1539202323661
65,,,,0,0,0,Herring Fights Stop Illegal Robocalls Spoofing Plague Consumers,1539202323658
66,,,,0,0,0,euphoria Jeon Jungkook I love much,1539202323664
67,,,,0,0,0,EVER WANTED TO PERFORM ON STAGE BE APA OF A MEMORABLE PERFORMANCR WELL NEW CLASS ALE NEW CLASS ALE JOIN,1539202323664
68,,,,0,0,0,He mad finish,1539202324658
69,,,,0,0,0,I love u much,1539202324657
71,,,,0,0,0,Auntie Do lil dance Momma talkin Childhood Nah tonight Auntie I ll give,1539202324658
72,,,,0,0,0,A man relishes angry crowd chanting lock sitting US Senator real president That man,1539202324666
73,,,,0,0,0,petty picture choice,1539202324666
74,,,,0,0,0,moment audience became enchanted twenty one pilots,1539202324661
75,,,,0,0,0,Complaining something What wrong,1539202324659
76,,,,0,0,0,I nt realize looking bar chart times Williams got stopped behind line,1539202324661
77,,,,0,0,0,Which accounting standard Rosemary King University Sydney created highly scientific utter,1539202324666
78,,,,0,0,0,I liked video Super Mario Party Top MiniGames PBG,1539202324660
79,,,,0,0,0,love hoseok much thankful teaching joy mediating smiles wor,1539202324661
80,,,,0,0,0,After Being Told To Fix His Teeth Tells Bullies To Fix Your Heart HE IS A HERO EVERY BULLY NEEDS TO,1539202324661
81,,,,0,0,0,I believe really letting rainbow antiblack pedophile thrive hiphop,1539202323658
82,TheGroup,BTS,PCAs,0,0,0,ARMY ROOM Snow LOVE YOURSELF Answer Jacket Shooting Site RM TheGroup BTS PCAs,1539202325662
83,,,,0,0,0,I feel things way I used,1539202325657
84,WinterOlympic,WinterOlympicGames,,0,0,0,WinterOlympic WinterOlympicGames NBC Sports The Youth Olympics athletes ages to,1539202325665
85,,,,0,0,0,I ca nt even clip entire interaction one best comebacks I ve ever made started gettin,1539202325663
86,BuenosAires,YouthOlympics,,0,0,0,Meanwhile Youth Olympic Games BuenosAires Breaking Mixed Team YouthOlympics follow live,1539202325661
87,,,,0,0,0,Greenville SC We know black people Why Black people go around spray painting black power,1539202325659
89,,,,0,0,0,Just one unfollower today found tracked,1539202325666
90,VinylShowroom,,,0,0,0,TODAY Kelly ClintonHolmes amp band Casino Entertainment Awards VinylShowroom,1539202325662
91,,,,0,0,0,Today begins second annual Nissan Manufacturing Innovation Summit Smyrna Campus Students opportun,1539202325662
92,UEL,,,0,0,0,Hazard full flight Is better sight world football right UEL,1539202331661
94,,,,0,0,0,Jimmy Butler every time touches ball practice,1539202331661
95,,,,0,0,0,literally dumbest power rankings maybe time,1539202331659
96,,,,0,0,0,Why niggas Texas love sending dicks pic ai nt ask,1539202331666
97,,,,0,0,0,They sell secrets back I paying,1539202331665
98,,,,0,0,0,Rachaaa maxxx Marana Mass anthey Denekka simhadri days gurthu vachay intro fight ki Hero,1539202331666
99,Loser,,,0,0,0,Who represent even MP Loser,1539202331660
100,,,,0,0,0,Success defined net worth,1539202331665
101,,,,0,0,0,feel bad kurumi cuz like fault every card entire gimmick shit garbage bu,1539202331658
102,,,,0,0,0,seeing examples types outfits expect see next years met gala makes even excited imag,1539202331659
103,,,,0,0,0,IM GONAN LITERALLY SCREAM,1539202331663
105,,,,0,0,0,When get developed usually give cd printed photos negatives It pretty dope,1539202331666
106,,,,0,0,0,A new report found almost weapons Department Defense tested mission critica,1539202331662
107,,,,0,0,0,well embarrassing How explain fact one links oped one fact checks,1539202331659
108,,,,0,0,0,A lot us pray Moment Like This,1539202331660
110,,,,0,0,0,Check DraftKings Team Pick em Enter free make weekly football game predictions play try,1539202332661
111,,,,0,0,0,tony stark nothing without suit bitch tf think made suit pull ass,1539202332665
112,,,,0,0,0,I pretty sure Nova Silver Surfer Surfer maybe Beta Ray see point N,1539202332657
114,,,,0,0,0,Can everyone CS stop worrying tweeting yelling win round Stop thin,1539202332663
115,SpiderManPS4,InsomniacGames,,0,0,0,Photorealistic screenshots Central Park SpiderMan PS Tap To Enlarge SpiderManPS InsomniacGames,1539202332661
116,,,,0,0,0,This weather feels great let go fun shit,1539202333661
117,SHOWNU,,,0,0,0,SHOWNU The world tour finished time overseas feels like gone fast Thank a,1539202333665
118,losers,findom,femdom,0,0,0,For losers Do say shit ca nt serve ca nt tribute Let live life findom femdom ti,1539202333658
119,MeToo,,,0,0,0,writes Nothing short revolution MeToo,1539202333660
120,,,,0,0,0,Salt Earth The people Mansfield share moving personal stories welcoming refugee families neighbour,1539202333663
121,,,,0,0,0,Trump Issues First Veto Threat His Presidency Against Affordable Health Care,1539202333666
122,,,,0,0,0,If say may s GIVEN happened NOW pertinent questions ARE HOW many amp going STOP t,1539202333664
123,,,,0,0,0,Photo feet gay sex Ridge sitting wall tugging usawap gay anim,1539202333664
125,,,,0,0,0,It s time vote games Saturday You tell us camera go,1539202333662
126,,,,0,0,0,Jordan Hunt man assaulted pro life protester camera arrested Who else happy maniac,1539202333659
127,,,,0,0,0,GOAL Alfie Pavey slams penalty top corner,1539202333662
128,,,,0,0,0,I hate awkward I vhvhgucu,1539202333666
129,,,,0,0,0,love u grace LOVE U GRACE,1539202333661
130,,,,0,0,0,Can I invited I ve always wanted play DnD nobody I know ever wants I provided least different,1539202333664
131,,,,0,0,0,happy birthday colby thanks bff fun times hope good day enjoy finally be,1539202332658
133,,,,0,0,0,I nt know work yes I think people countries able pla,1539202334657
134,MONTANA,2A,,0,0,0,MONTANA A nothing slaughtering livestock right selfdefense We know w,1539202334660
135,,,,0,0,0,It song proves u dead,1539202334663
136,,,,0,0,0,ARMYs theories level,1539202334657
137,,,,0,0,0,I telling staff Poole Smyths Store nt seem know wh,1539202334662
138,,,,0,0,0,When drowning homework decide go w friends instead,1539202334662
139,,,,0,0,0,This war less,1539202334663
140,,,,0,0,0,FA BO lanable Rt highly appreciated,1539202334663
141,,,,0,0,0,HOLLYWOOD AF Dude even great player He Hollywood family Calif,1539202334661
142,GOT7,,,0,0,0,GOT s Jackson reveals learned Korean dating years,1539202334662
143,,,,0,0,0,B Grain cart Are moving grain Or augers Smh lol,1539202334662
144,Nauru,WorldMentalHealthDay,,0,0,0,Nauru UPDATE It s WorldMentalHealthDay week forced terminate mental health services refugees and,1539202334664
145,,,,0,0,0,No real question Kemp put voter registrations hold without voter s knowledg,1539202334665
148,,,,0,0,0,yes rumors true stupid bitch,1539202335657
149,,,,0,0,0,I ll say I deserve followers,1539202335663
150,,,,0,0,0,Board games card games pool Maybe bit Lego building Wednesday lunchtime Science Laboratory,1539202335663
151,,,,0,0,0,We mealymouthed We stand,1539202335663
152,BlackOps4,,,0,0,0,Hey I happy say I got TONS hours BlackOps last week Very thankful part who,1539202335660
153,,,,0,0,0,Chinese intel officer charged stealing GE secrets,1539202335663
154,imfine,BTS,,0,0,0,Don ever set alarm clock good song imfine BTS,1539202335663
155,pay,pay,pay,0,0,0,pay paper pay write pay essay pay research paper assignment homework pay maths pay chemistry For,1539202335661
157,,,,0,0,0,gives fear folk dinni wear socks shoes,1539202335659
158,,,,0,0,0,When walk small town Italy musician playing song Bobby Life full beautiful coincide,1539202335662
159,,,,0,0,0,LISTEN TO ME This IS A VERY VERY VERY VERY IMPOANT KEY TO SUCCESS MIND YOUR OWN BUSINESS What anyone else,1539202335662
160,,,,0,0,0,Me listening Mac Miller days,1539202335658
161,Consequences,,,0,0,0,Consequences video tomorrow am ET let magic begin,1539202335661
162,HurricaneMichael,,,0,0,0,A view eye HurricaneMichael currently orbiting Earth,1539202335658
