,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,Round convo BIGMOUZ,1539203820658
1,OversightSummit18,,,,0,0,0,excited host DC first OversightSummit Nov We explore pressing issues over,1539203820660
2,,,,,0,0,0,Not everyone lose loss,1539203820665
3,,,,,0,0,0,Yes s never fault,1539203820659
4,,,,,0,0,0,american r called fries british ppl,1539203820659
5,,,,,0,0,0,Natural Hair Is SO annoying Cuz You Do SAME exact Style With The Exact Steps one day perfect next day h,1539203820660
6,,,,,0,0,0,CONSTELLATION PA ONE OF THE SETS I WISHED FOR GOT TA SAY I LOVE THIS UMI SO MUCH HER WITH THAT PONY TAIL UNDER T,1539203820657
7,AdbhuthamTheIndependentMovie,indiefilm,fiction,Sociofantasy,0,0,0,The first glimpse Adbhutham Have look AdbhuthamTheIndependentMovie indiefilm fiction Sociofantasy,1539203820663
8,,,,,0,0,0,I signed new Executive Order EO Voluntary Offshore Assets Regularization Scheme VOARS mandating Nigerian,1539203820663
9,,,,,0,0,0,You made toddlers defend immigration hearings,1539203820662
10,,,,,0,0,0,Just saw cutest video ever Sooo giving child,1539203820659
11,,,,,0,0,0,Voters detest incumbents rely corrupt party bosses PAC money win refuse debate opponents primarie,1539203820658
12,,,,,0,0,0,Guys like cuddle rub dick ass,1539203820660
13,,,,,0,0,0,Holy Almighty God pray souls saved amp sick suffering hungry amp poor Send help restore amp he,1539203820657
16,,,,,0,0,0,There would red packets keychains Krist s BD Party Novthhanding randomlyHope u guys lik,1539203821659
17,,,,,0,0,0,Oh LeBron similar thing I remember image,1539203821661
18,DemocraticParty,Stupidity,KavanaughConfirmation,,0,0,0,DemocraticParty Has doubled Stupidity AGAIN After KavanaughConfirmation LET THESE IGNORANT PEOPLE SPEAK,1539203821660
19,UEL,,,,0,0,0,Hazard full flight Is better sight world football right UEL,1539203821664
20,,,,,0,0,0,The Ultimate Guide Augmented Reality,1539203821658
21,,,,,0,0,0,I genuinely believe autism,1539203821658
22,,,,,0,0,0,Some people damn annoying like Im sure notice need help Professional help,1539203821660
23,,,,,0,0,0,How I feel boyfriend tells get top,1539203821665
24,,,,,0,0,0,Now know love South Africa residual Apartied vibes neh,1539203821659
25,,,,,0,0,0,Having panic attack really worst feeling ever amp I hate I experience regular basis,1539203821660
26,,,,,0,0,0,da man baby,1539203821658
28,,,,,0,0,0,want much space,1539203821664
29,,,,,0,0,0,Today marks end glorious era It awesome I wait next era officially begin,1539203821661
30,,,,,0,0,0,Join one CG Life founding partners Murad Sabzali new blog series creating,1539203821663
31,,,,,0,0,0,Can trust nobody everybody got hidden agenda,1539203822665
32,,,,,0,0,0,josh sharp teeth vampire something,1539203822664
33,,,,,0,0,0,Honestly I think needle start move closeted blue man courage conviction a,1539203822662
34,,,,,0,0,0,Mockery Enjoy almost filling seats meatbag Paltry numbers President draw Pa,1539203822665
