,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,Remember Kavanaugh family cast vote November Remember rioting assaults character assas,1539200100659
1,,,,,0,0,0,Follow retweet LIKE PAC,1539200100665
2,,,,,0,0,0,Wanted Special Adopter We facing giant adoption challenge literally amp need help find brother,1539200100666
3,,,,,0,0,0,If I troll I would enjoy crap like Mobs lock tha,1539200100661
5,BREAKING,HurricaneMichael,,,0,0,0,BREAKING Walton County Sheriff s Office issued curfew effective IMMEDIATELY HurricaneMichael,1539200100664
6,,,,,0,0,0,Yes Saul Alinsky strategy accuse opposition u r guilty issue gets spun Confused,1539200100658
7,,,,,0,0,0,The jump registrations brings swarms potential voters could sway hotly contested Nov election f,1539200100666
8,,,,,0,0,0,IF Democrats took back House mission restore America amp drain swamp STOPPED VOTE Novem,1539200100662
10,,,,,0,0,0,Then Thomas Jefferson William Henri Harrison plan genocide It less executed,1539200100658
12,,,,,0,0,0,My eyebrows lip breakout bad I get wax I imagine cooter ass would I ever wax,1539200101665
13,,,,,0,0,0,Honey badgers mad bastards,1539200101664
14,,,,,0,0,0,Hey Lucy re always looking update cinemas Whilst nt current plans share a,1539200101659
15,HurricaneMichael,,,,0,0,0,I seriously words describe awesome equally terrifying HurricaneMichael,1539200101664
16,,,,,0,0,0,Hardwork great team camilizers awards,1539200101660
17,celebration,WorldSmileDay2018,AceTeaLondon,win,0,0,0,In celebration WorldSmileDay follow AceTeaLondon amp chance win carton delicious Marmal,1539200101658
18,,,,,0,0,0,Do nt look comments want retain sense faith humanity,1539200101662
19,,,,,0,0,0,Peter griffin vs chicken lmao,1539200101663
20,,,,,0,0,0,Kill Game Nasty Shot end like link,1539200101665
21,,,,,0,0,0,looks like room people deal consequences destroying planet,1539200102660
22,,,,,0,0,0,VAMPIRES SMACKS NECK COME GET YALL JUICE,1539200102660
23,,,,,0,0,0,Penguins playing bubbles,1539200102662
24,,,,,0,0,0,yall check video subscribe channel,1539200102666
25,,,,,0,0,0,TUMOROOO IS DA DAY,1539200102659
