,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,asshole stop acting like rookies already part nct Are nt,1539198840665
1,,,,0,0,0,That one picky ass child,1539198840666
2,,,,0,0,0,taking exam studying,1539198840657
3,,,,0,0,0,AKA Shonen Anime Birthday HAPPY BIHDAY TO EVERYONE CELEBRATING THEIR BIHDAYS TODAY,1539198840664
4,,,,0,0,0,Me hearing bf phone waiting say I I w girl rn,1539198840658
5,,,,0,0,0,Scared new report climate change Here s help Seize state Bring fossil fuel i,1539198840657
7,,,,0,0,0,Seriously My friend character drove nuts,1539198840662
8,,,,0,0,0,tired seeing racially ambiguous actors taking roles color scarlett johansson,1539198840661
9,,,,0,0,0,Y weird Folks love insinuating sex workers respected they get paid shit,1539198840665
10,,,,0,0,0,highkey girlfriend really annoys,1539198840657
11,,,,0,0,0,What s gold Amber Heard s hair No offense reminds ca nt pick turd the,1539198840661
12,,,,0,0,0,We new BLOG POST waiting This time wanted share secret great writing ing,1539198840662
13,,,,0,0,0,girls find E V E R Y T H I N G If asking questions know already,1539198841657
14,,,,0,0,0,This gif made feel STUPID uncomfortable,1539198841659
15,BTS,,,0,0,0,BTS Documentary Film To Be Released In Theaters,1539198841665
16,,,,0,0,0,Here new Issue Briefs called really really good resources interested in,1539198841662
17,,,,0,0,0,College Democrat Leader Charged With Raping Woman,1539198841657
18,,,,0,0,0,Time get rid stigma around mental health Important meetings later talk importance making o,1539198841664
19,,,,0,0,0,NO WAY Literally day playing Bully thinking Man wish made sequal,1539198841663
20,,,,0,0,0,people followed automatically checked,1539198841662
22,Venom,,,0,0,0,Venom venom hello earth eat eddie hey venom,1539198842659
23,,,,0,0,0,child smells weed skunk nearby adult smells skunk lmao somebody smoking dank as,1539198842662
24,perseverance,year6,maths,0,0,0,I proud Onyx class perseverance tackling long division maths today perseverance year maths,1539198842664
26,,,,0,0,0,attempting sort worldbuilding,1539198842661
27,,,,0,0,0,Honestly Skull trooper L even nice unless purple SKULL RANGER THOOOO,1539198842662
28,,,,0,0,0,I bet oxygen CRISP shit,1539198842660
29,,,,0,0,0,pikachuaww never go wrong,1539198842659
30,,,,0,0,0,GLORY SOUND PREP Nov,1539198841657
31,,,,0,0,0,Happy Birthday awesome Anya Martin Why help celebrate picking new collection Sleeping w,1539198842663
32,,,,0,0,0,FOLLOW ALE one sweetest people I know amp dear friend mine Due Conservat,1539198841666
33,,,,0,0,0,GLORY SOUND PREP Nov,1539198841657
34,,,,0,0,0,I cancelled gym membership woohoo high fives self,1539198843660
35,psatmemes,psatmemes2018,,0,0,0,lightbulbs defective psatmemes psatmemes,1539198843664
37,GainWithTrevor,,,0,0,0,Let s gain real quick Retweet follow Follow everyone Follow back fast GainWithTrevor,1539198843660
38,,,,0,0,0,House says leave Congress successor s swornin January I given job,1539198843660
39,,,,0,0,0,The fact wonder means extra dimensions exist must even smaller previous,1539198843666
40,,,,0,0,0,Very late I m Nabi I m character designerconcept artistillustrator I ve looking studio job help sup,1539198843662
41,,,,0,0,0,And I ca nt get ca nt get,1539198843657
42,,,,0,0,0,Court Docs Rouda Company Did Not Disclose Million Award Fired Cancer Victim via,1539198843665
43,,,,0,0,0,thank everything love much ca nt even explain world m,1539198843657
44,AaKiRaat,TheBigBillionDays,,0,0,0,AaKiRaat TheBigBillionDays Here Guess team GB GB GB,1539198843663
45,,,,0,0,0,Bill Hillary s fall tour attempt test popularity run Do nt let anyone tell otherwise,1539198843660
46,BlackOps4,,,0,0,0,The undead await Alcatraz This Blood Dead BlackOps reimagined return fanfavorite complete w,1539198843660
47,,,,0,0,0,When s time pay bill,1539198843659
48,,,,0,0,0,never gave anyone chance accuse child star onehit wonder She started wi,1539198843659
49,ThanxCampaigns,,,0,0,0,ThanxCampaigns Discover engage customers like never hyperpersonalized strategy su,1539198842666
50,Review,News,BreakingNews,0,0,0,Product Review Hollywood startup NewTV christens Quibi News BreakingNews,1539198843662
51,,,,0,0,0,Want Nintendo Switch ANY game choice likely ultimate lol The LoFt giveaway winner,1539198844665
52,Michael,,,0,0,0,Hurricane Michael fast approaching amp monster epic proportions If re storm s path please follow the,1539198844659
53,,,,0,0,0,We humbled customer service It rumour,1539198844660
56,,,,0,0,0,Her music dope amp beautiful,1539198844663
57,,,,0,0,0,I skip test questions like I gon na different person I come back,1539198844659
58,,,,0,0,0,Tomorrow National sex day thing fucking life,1539198844661
59,,,,0,0,0,So many lovely cats Purrr added one today nt pretty,1539198844658
60,vehicle,,,0,0,0,Vehicle maintenance critical safe reliable work vehicles Here tools help develop vehicle mai,1539198844663
61,,,,0,0,0,So proud guys creativity pursued since show It amazing fanbase,1539198844659
62,,,,0,0,0,THIS IS WHAT I NEED WHEN I SAY TAKE MY PICTURE,1539198844666
63,,,,0,0,0,And yet Here I,1539198844664
64,,,,0,0,0,Hurricane Michael could bring inland flooding southeast states,1539198844657
65,NewProfilePic,,,0,0,0,Been now NewProfilePic,1539198844661
66,,,,0,0,0,Go someone proud,1539198843660
67,,,,0,0,0,You want head Me,1539198845658
68,,,,0,0,0,Very expensive I love word Na,1539198845658
69,,,,0,0,0,The Dundies gt gt gt gt AMAs,1539198845664
70,,,,0,0,0,In hour period Taylor Swift s political post said people registered ht,1539198845661
72,,,,0,0,0,Love Takes time But High five Take bow x,1539198845658
73,,,,0,0,0,In study timelapse I MAT papers using amazing resources support Can believ,1539198845666
74,ValueWater,DayWithoutWater,,0,0,0,Could imagine going day without water Here s funny take serious issue ValueWater DayWithoutWater,1539198845657
75,,,,0,0,0,Thursday s blog posted EAST MMT pluralism economics,1539198845661
76,,,,0,0,0,Using youtube source legitimate news Really You re kidding right,1539198845663
77,,,,0,0,0,I ask Arcade beat If able find one or,1539198845665
78,,,,0,0,0,See The Reason Why Anambra Workers Are Threatening To Go On Strike,1539198845666
80,,,,0,0,0,Philosophies Special Issue Philosophy Epistemology Deep Learning,1539198844661
81,,,,0,0,0,tfw tall gf wrap awkwardly long arms whisper halo theme ear till got sleep,1539198845662
82,,,,0,0,0,This I choice,1539198846659
83,,,,0,0,0,There simply escaping fact fate Constitution hands voters representatives just,1539198846661
84,,,,0,0,0,outrageous lie another kid ever told kid mine kid claimed military,1539198846666
85,,,,0,0,0,Looks him Gets text Hero Checks it What hell gt gt Shows him,1539198846658
86,,,,0,0,0,follow back sister,1539198846657
87,,,,0,0,0,Thia may explain In NY State Chamber Commerce commissioned study intelligence Puerto,1539198846661
89,,,,0,0,0,I bet oxygen CRISP shit,1539198846666
90,,,,0,0,0,Ahhhh Commodore Sukhjinder Singh caught Russian woman,1539198846660
91,BTSINLONDON,,,0,0,0,moment Jimin realised Jungkook started crying BTSINLONDON,1539198846657
92,Playstation,,,0,0,0,Sony Has Acknowledged Its Need For NextGen Playstation Hardware,1539198846659
93,,,,0,0,0,Playing Rebel Heart Central Live,1539198847660
94,,,,0,0,0,hoseok whole ass cutie pls,1539198847657
95,,,,0,0,0,BREAKING The AP reports parents deported may lose children adoption Are f king kid,1539198847663
96,,,,0,0,0,This labeled beer disagree mightily,1539198847662
