,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,Me one minor inconvenience occurs,1539201540662
1,,,,0,0,0,Drawing symbols sand till pain gone baby,1539201540664
4,,,,0,0,0,Realizing re fetish colour skin automatically reduces dating pool like lmaoooo,1539201540663
5,,,,0,0,0,nice take fuckhead,1539201540666
6,,,,0,0,0,pls rember wen u feel scare frigten never forget ttimes wen u feeled happy wen day dark alway rember hap,1539201540658
7,TXsen,,,0,0,0,Hey TEXAS gt gt Beto O Rourke I Would Not Have Voted To Confirm Brett Kavanaugh TXsen via,1539201540661
8,WorldMentaHealthDay,,,0,0,0,It ok ok suffer silence WorldMentaHealthDay,1539201540663
9,,,,0,0,0,Jimmy Butler showed TWolves practice beat starters niggas Hour Fitness,1539201540663
10,,,,0,0,0,Michelle Obama always says When go low go high No When go low kick em Eric Holder speak,1539201540657
11,,,,0,0,0,SHOCKING reveals costar pressed song sequence,1539201540661
12,AskPercy,,,0,0,0,Do Pac UW basketball question AskPercy answer gets back P,1539201540657
14,,,,0,0,0,These respectable greatest movies time time alive,1539201540664
15,,,,0,0,0,Chinese US Investors Team Up Create Global Crypto Investment Fund,1539201540663
16,,,,0,0,0,s Whisper acoustic preview k views far,1539201540665
17,,,,0,0,0,Update Over supporters showed President Trump speech tonight many turned away On week night,1539201540660
18,,,,0,0,0,switching ultralight back roots,1539201540663
20,,,,0,0,0,When Sarkodie said y wagyimi kakra stay focus I felt shit,1539201541666
21,Uppagulls,iDroppedIt,Goodluck,0,0,0,Proud one sponsors porthcawlrfc season Uppagulls iDroppedIt Goodluck,1539201541661
22,,,,0,0,0,yall desperate brave nation s pride korea s first lady bff lmao,1539201541663
23,,,,0,0,0,Compete Differentiate Sell SAP SuccessFactors SolutionGo Employee Central Payroll Understand recent mo,1539201541657
24,,,,0,0,0,God lab mixing shit Catdog coming next,1539201541666
25,,,,0,0,0,BREAKING Georgians voter registrations nearly AfricanAmerican held,1539201541660
27,,,,0,0,0,There going great opportunities longer term setups coming way BA the,1539201541658
28,,,,0,0,0,Ppl worried bout wrong thing,1539201541666
29,,,,0,0,0,When someone asks went silent nt talk anymore telling bored near slow he,1539201541665
30,,,,0,0,0,Suspect would argue comments different used race certainly different,1539201541663
31,,,,0,0,0,ion like bitches ion like niggas ion like nobody,1539201542666
32,,,,0,0,0,FEMA Presents New Flood Maps Review,1539201542666
33,,,,0,0,0,skk vs fyogol fight would funny chuuya gogol would def work d blood shit everywhere meanwh,1539201542662
34,,,,0,0,0,The Rude Mechanicals,1539201542661
36,,,,0,0,0,Now Playing Cardi B Bad Bunny J Balvin I Like It gt,1539201542664
37,,,,0,0,0,Being pregnant first postdoc seemed OK I told PI lab members kids f,1539201542658
38,PetSematary,,,0,0,0,Sometimes dead better Watch official trailer PetSematary based terrifying novel In the,1539201542660
39,,,,0,0,0,Major Publishers Sue ResearchGate Copyright Infringement,1539201542663
40,,,,0,0,0,Registration open APPrO s Innovation Disruption Conference November Event details fou,1539201542659
41,pr,,,0,0,0,Garmin seeking a modern approach launches PR pitch UK amp Ireland pr,1539201542658
42,,,,0,0,0,I love getting home bursting tears,1539201542658
43,,,,0,0,0,Very Sad News For The SouthEast As Atiku Abubakar Set To Pick Running Mate From The SouthWest,1539201541666
45,,,,0,0,0,ur lactose intolerant cows getting revenge u stealing milk,1539201542660
46,,,,0,0,0,Why without blue green glow,1539201543662
47,,,,0,0,0,Hillary Clinton We ca nt civil Repubs Eric Holder When Repubs go low kick Antifa Do say we,1539201543663
48,,,,0,0,0,I wish luck amigo Get better soon,1539201543664
50,,,,0,0,0,everyone could stop asking ex would great idc js,1539201543664
51,,,,0,0,0,West Virginia Secretary State Mac Warner R tells us state election security preparation midt,1539201543657
52,,,,0,0,0,Whoah Long time speak dude And thanks hope well,1539201543666
53,AllInnMusicFestival,,,0,0,0,The AllInnMusicFestival kicks TOMORROW Thu Enjoy days live music amp drink specials courtesy at,1539201543661
54,,,,0,0,0,I also sad I got like followers,1539201543662
57,,,,0,0,0,Remember CPI tomorrow am If comes tame market reverse,1539201543661
58,,,,0,0,0,intense I want,1539201543658
59,,,,0,0,0,How someone say Mr Biggs landmark directions,1539201543662
60,,,,0,0,0,Sr Software Engineer Communication Protocol Developer Automation Solutions,1539201543660
61,,,,0,0,0,Leaders live choice accident Mark Gorman,1539201542666
62,,,,0,0,0,BanktoMPESA the dangerous innovation time You literally rob,1539201544659
63,,,,0,0,0,Tucker Carlson It s one leftwing riot another leftist leaders decided problem YOU,1539201544659
64,,,,0,0,0,stop snatching wig mayoi I going inktober,1539201544659
66,,,,0,0,0,Yeah I Kate look After,1539201544663
67,,,,0,0,0,Zero relies gimmicks win,1539201544665
68,,,,0,0,0,This Italian press trow,1539201544659
69,FEHeroes,fireemblem,feh,0,0,0,For I trick treat Niles FEHeroes fireemblem feh,1539201544658
70,,,,0,0,0,Nope true either Remember John Barron John Miller David Dennison He doesn,1539201544659
71,,,,0,0,0,Fav artist rn Young Thug Drake Chris Brown In order,1539201544657
72,,,,0,0,0,SHE IS SHAKING THE TABLE,1539201544661
73,,,,0,0,0,THANK YOU Finally rationale thought game Nervous Oiler Fans already annoying AF,1539201544661
74,,,,0,0,0,R million much Floyd know s younger brother s hands,1539201544665
76,,,,0,0,0,Check s product review WiFi,1539201544662
77,,,,0,0,0,Get ducking job,1539201544663
78,,,,0,0,0,thank guys best night life giving many amazing memories hold onto to,1539201545662
79,,,,0,0,0,Gain Followers Fast Retweet Like Follow everyone Turn notifications Lets Gain Faster,1539201545657
81,,,,0,0,0,really maeks u think,1539201545660
82,,,,0,0,0,video game character god constantly pressing w make walk around,1539201545660
83,,,,0,0,0,My mom told dad women like men eat whole pizzas one time ummm speak Michelle,1539201545658
84,,,,0,0,0,Yea make josh grow beard back looks foolish,1539201545665
85,,,,0,0,0,The term HomeGrown NHGSFP means grown produced particular locality NHGSFP focuses feeding school children,1539201545666
86,,,,0,0,0,The Supreme Court pretty good run Warren years let s forget history wa,1539201545662
87,,,,0,0,0,Chipotle overrated IZZOS,1539201545662
88,,,,0,0,0,I wonder could find Wyoming County map Or Franklin Putnam Livingston Wayne It s like s ever,1539201545659
90,,,,0,0,0,When Standard Bank found manipulating Rand I see list When Moddly ratin,1539201546661
91,,,,0,0,0,get married going refer husband first husband remind easy replace,1539201546665
92,,,,0,0,0,My thanks He kind enough allow pull memes pertinent races i,1539201546664
93,,,,0,0,0,There used one Field Museum Got bust President Kennedy cents Preassassination Yeah I old,1539201546662
94,,,,0,0,0,King Sarrrrrrrkkkkkkkkkk dope,1539201546663
96,,,,0,0,0,For perspective NASDAQs parabolic run dotcom bubble roughly Aug March days,1539201546665
97,,,,0,0,0,Me running go get iced coffee morning,1539201546662
98,,,,0,0,0,We midst one strongest Hurricanes US history making landfall near Mexico Beach Florida near c,1539201546660
99,,,,0,0,0,Do nt realise reason funding cut last Labour government crashing economy,1539201546663
100,,,,0,0,0,About freaking time,1539201546666
101,,,,0,0,0,Such bad day I got draws,1539201546661
102,,,,0,0,0,ever like really head like mind s crumpled ball,1539201547661
103,,,,0,0,0,Me today trying get anything done hurricane anxiety,1539201547657
104,,,,0,0,0,Many thanks engaging open consultation event looking,1539201547660
105,,,,0,0,0,I never wanted need someone,1539201547659
106,,,,0,0,0,Jimmy Wiggins practice today,1539201547657
107,,,,0,0,0,Yeahhhhhhh guys Get,1539201547657
108,,,,0,0,0,promise nobody earth would give edibles away kids free,1539201547663
109,,,,0,0,0,Lol really think,1539201547666
110,,,,0,0,0,Drugs No thanks I m already addicted someone,1539201548662
111,,,,0,0,0,You nerve talking republicans chea,1539201548658
112,,,,0,0,0,The best way ruin relationship try control person relationship,1539201548658
113,,,,0,0,0,Low IQ amp average makes impassioned plea Democrat registration amp repudiation Republicans specific,1539201548657
115,,,,0,0,0,Why ca nt discuss whether scope investigation included whether Kavanaugh lied Congress testimony Can t,1539201548663
116,,,,0,0,0,WHEW CHILE I ALMOST SCREAMED IN THIS LIBRARY,1539201548662
117,BTS,BTSinLondon,,0,0,0,Ok today really stressful find lasting link Let s try one BTS concert livestream BTS BTSinLondon BT,1539201548661
118,,,,0,0,0,Y appreciate us,1539201548663
119,,,,0,0,0,Tomorrow Informatics Forum tickets still available,1539201548664
120,,,,0,0,0,At time Republicans shot stabbed doxxed beaten mailed powder run restaurants sent dea,1539201548658
121,,,,0,0,0,Cheeky bit Go West,1539201548657
122,,,,0,0,0,Nobody cares bout roid boul fight Dude probably shooting speak WE WANT DERRICK LEWIS give the,1539201548666
123,,,,0,0,0,President Donald J Trump Approves Florida Emergency Declaration,1539201548657
124,,,,0,0,0,Wow Don Lemon sits laughs I ca nt stand media today Cable lost much money because,1539201548662
125,,,,0,0,0,I ca nt believe ve come far Too bad nt include nearly hours played Black Ops Only,1539201548658
126,,,,0,0,0,UGH I CAN T WAIT TO HAVE KIDS,1539201543658
127,,,,0,0,0,What one seems understand worried abt Jungkook slight injury worried abt beat himself,1539201549659
128,,,,0,0,0,Once common Texas state reptile listed threatened species,1539201549657
129,,,,0,0,0,I dumb one else know Erika frida polyamorous,1539201549659
130,,,,0,0,0,I need hoodies amp long sleeves,1539201549666
131,,,,0,0,0,wan na bad things u good things u,1539201549661
132,,,,0,0,0,RESPECT MY AGENCY,1539201549661
133,,,,0,0,0,These hateful people CNN called Kanye West Dumb Negro Token Negro He said Supporting Trump happe,1539201549657
134,VoteRed2018,,,0,0,0,TURN THESES SEATS RED VoteRed MOHawley R vs McCaskill D NDCramer R vs Heitkamp D FLNelson D vs Scott R,1539201549661
135,,,,0,0,0,Follow please I respect candor,1539201549665
136,,,,0,0,0,Can Jimmy Butler play WR asking friend,1539201549660
138,,,,0,0,0,I know I needed,1539201549664
140,,,,0,0,0,Inspired Orange Shirt Day Every Child Matters tshirts Room s designed shirts meaningful slo,1539201549665
142,,,,0,0,0,We upgraded video player Now watch videos x x speeds,1539201550659
143,,,,0,0,0,Can I spend time looking ur small eyes,1539201550658
144,,,,0,0,0,Yo I play,1539201550662
145,IPOB,,,0,0,0,Abia north IPOB family stormed Amakpo Igbere Bende LGA today th Octwe urge indigenes Igbere co,1539201550658
146,,,,0,0,0,embrace void courage exist proceeds go fight y,1539201550664
147,BTSWorldTour,BTSxLondon,,0,0,0,baby looks much happier tonight BTSWorldTour BTSxLondon,1539201550662
148,,,,0,0,0,OH MY GOD,1539201550662
149,,,,0,0,0,Wednesdays suddenly BEST day week,1539201550660
150,,,,0,0,0,This close jumping chair,1539201550662
151,GranblueFantasy,,,0,0,0,Check character GranblueFantasy,1539201550666
152,,,,0,0,0,As long tongue prophesy You speak things existence,1539201551659
153,,,,0,0,0,I really wonder Rockstar going handle imminent racism RDO lmao MAGA niggas gon na come riding confede,1539201551663
154,,,,0,0,0,Joon type like I may break everything I break heart,1539201551661
155,,,,0,0,0,El Conde Drcula Count Dracula This creation potent vivid Flamenco Ballet connects timeless material t,1539201551658
157,,,,0,0,0,I feel like nobody Florida knew hurricane yesterday,1539201551658
158,,,,0,0,0,Also armed forces around world required keep hair short reason Fact,1539201551665
159,,,,0,0,0,This literally I think whenever I get item,1539201551660
161,,,,0,0,0,I never excited vote life I may go polling place wait,1539201551666
162,,,,0,0,0,Look precious pink mow,1539201551663
163,,,,0,0,0,We BJP Karyakartas blessed Party several greats inspire us Spoke lives,1539201551664
164,,,,0,0,0,got damn ocean crashed,1539201551657
165,,,,0,0,0,Read report Brian Hlongwa mentioned list people received money VBS,1539201551660
167,,,,0,0,0,Mueller recently added attorney Kathryn Rakoczy best known work violent crime Is Mueller looking s,1539201552660
168,,,,0,0,0,After four half long years Return Obra Dinn finally done enough call October th PCMac,1539201552660
169,,,,0,0,0,For anyone ever felt alone lost tired scared We something special remind keep head a,1539201552659
170,,,,0,0,0,What Earth becoming country,1539201552661
171,,,,0,0,0,I m sure understand chatting everyone every day would nt get work done,1539201552659
173,,,,0,0,0,Wind mph SSW Barometer Falling Temperature F Rain today in Humidity,1539201552664
174,,,,0,0,0,That s happens block impeed traffic dumbass,1539201552664
175,,,,0,0,0,I answering tweet spastic,1539201552659
176,,,,0,0,0,So whose phone,1539201552659
177,,,,0,0,0,PC hypocrisy amp minority appeasement holds bounds,1539201552657
178,,,,0,0,0,Everything piling makes doubt I wan na continue going school,1539201552663
179,,,,0,0,0,Omg yess The Ultimate rocky point mystery,1539201552665
180,,,,0,0,0,need money manager hey wan na come hou,1539201552657
181,,,,0,0,0,Prince bbom II Prince yes cause handsome really handsome days pout why haha I complim,1539201552657
182,,,,0,0,0,Outspoken child advocate Rick Moranis shrinks kids,1539201553664
183,,,,0,0,0,Joining animegamingdnd club show dudes fuck,1539201553659
184,,,,0,0,0,How I say discrete way Jimin fucking love Jungkook without sounding delusional,1539201553664
185,,,,0,0,0,missing children found Michigan sex trafficking operation That headline recent article I read I,1539201553666
186,,,,0,0,0,crying idk anxiety attack,1539201553665
187,,,,0,0,0,Sorry closed Return policy expired Please try Russia,1539201553663
188,,,,0,0,0,Spread Gospel Jesus Christ like sweet perfume,1539201553661
189,,,,0,0,0,These hateful people CNN called Kanye West Dumb Negro Token Negro He said Supporting Trump happe,1539201553666
190,,,,0,0,0,lol ok got P,1539201553658
191,,,,0,0,0,Went vegan restaurant tonight Was alright I get feeling was,1539201553660
192,,,,0,0,0,Yes Go ahead Please credit,1539201553665
194,,,,0,0,0,yeah wish would longer like die die,1539201553659
195,AHA18,,,0,0,0,Looking forward session AHA Glad I assigned pro side debate Should fun inter,1539201553660
196,,,,0,0,0,Director Wray shame,1539201553657
197,,,,0,0,0,lmao love im always like anything lose lbs ugh yeah anything dumb cow except restrict,1539201554661
198,,,,0,0,0,see new bio,1539201554661
199,,,,0,0,0,HEY GURL IM STARVING LIKE SERIOUSLY,1539201554664
200,,,,0,0,0,May start talent agency First client dog A Star Born,1539201554666
201,,,,0,0,0,people followed people unfollowed automatically checked,1539201554661
202,,,,0,0,0,youre horde zone youre streaming,1539201554662
203,,,,0,0,0,cast members actually watch closely,1539201554658
204,,,,0,0,0,It matter principle It territory State tell people when,1539201554663
205,iMeThailand,iMeGroup,BTSLYSBKK,0,0,0,BTS WORLD TOUR LOVE YOURSELF BANGKOK iMeThailand iMeGroup BTSLYSBKK BTSWorldtourBKK BTSLoveYourselfBKK,1539201554659
206,,,,0,0,0,O giddy aunt This brilliance Proper surprise,1539201554657
207,,,,0,0,0,The Ghost Suite scariest time Don,1539201554666
208,MarchOn,StateMade,,0,0,0,Join us Feb th honor Carl Nicks retire MarchOn StateMade,1539201555666
209,,,,0,0,0,Thanks mate right back u X,1539201555660
210,SelfieForRoyls,,,0,0,0,SelfieForRoyls need see yous soon miss yas x x,1539201555657
211,,,,0,0,0,What envelope I heard anything conclusive,1539201555661
213,,,,0,0,0,Retweet used phones,1539201555665
214,,,,0,0,0,Good morning happy Annoy wolf day everyone Now get annoy wolves,1539201555664
215,,,,0,0,0,Commitment Sunday October th,1539201555664
216,,,,0,0,0,That s crazy s free basic cable Sad part people without power nt get channels,1539201555664
218,survivingisthriving,,,0,0,0,Aww warms heart see survivingisthriving,1539201555665
219,ThrillerSweeps,,,0,0,0,I entered ThrillerSweeps win iPad Pro preloaded amazing thriller audiobooks Beats Hea,1539201555663
221,,,,0,0,0,Are hungry Do nt want cook dinner tonight Come Dairy Queen pm A portion every sale,1539201555660
222,SaveTimeless,,,0,0,0,I nt remember reactions AC Connor Jiya Jessica never dead SaveTimeless Timel,1539201556658
