,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,NigeriaDecides2019,,0,0,0,As far NigeriaDecides concerned Importanter Apart competence cerebral capacit,1539200820658
1,,,0,0,0,We kept energy But talking two differing generations Ashy dad s generation spac m,1539200820665
2,,,0,0,0,We fun tho D,1539200820661
3,JIMIN,,0,0,0,TH ARMY ROOM SNOW videos sent LOVE YOURSELF Answer jacket filming JIMIN,1539200820660
5,,,0,0,0,one person followed automatically checked,1539200820660
7,MuhammadAli,RIP,0,0,0,Don count days Make days count MuhammadAli RIP,1539200820659
8,,,0,0,0,I hate lady call fucking hang girl wtf,1539200820657
9,,,0,0,0,teacher pay atttention really important brain,1539200820664
10,,,0,0,0,She s vile,1539200820661
11,,,0,0,0,unhealthy coping mechanisms devouring problems,1539200820660
12,,,0,0,0,Today parties made clear stand issue health care Republicans voted let insurance compani,1539200820664
13,,,0,0,0,I pray someone primary Trump,1539200820666
14,,,0,0,0,rex orange county performed one alicia keys berlin guess new lullaby,1539200820664
15,,,0,0,0,agent coming save captain cuttlefish agent,1539200820657
17,,,0,0,0,Eye Hurricane Michael Looks eerily like black heart,1539200820666
19,,,0,0,0,people followed automatically checked,1539200821662
21,,,0,0,0,It important pass exams importanter read book,1539200821666
22,,,0,0,0,I ca nt get,1539200821664
23,WorldMentalHealthDay,,0,0,0,Victim Blaming When Blamed Core Your Pain Emerging Broken WorldMentalHealthDay,1539200821657
24,cancer,,0,0,0,All men need hear friend urgent message Please heaven s sake get checked cancer prostatecanc,1539200821657
25,,,0,0,0,It important pass exams importanter read book,1539200821666
26,,,0,0,0,It important pass exams importanter read book,1539200821666
27,,,0,0,0,CAMILA PLS NOTICE ME drawing TE AMO,1539200821662
28,,,0,0,0,You never president,1539200822657
29,,,0,0,0,Your last night earth looked eyes I started crying reason God coming knew wer,1539200822658
30,,,0,0,0,There Judas everyone right amount silver coins TRUST,1539200822660
31,,,0,0,0,Hillary Clinton basically endorsed terrorism tactic Republicans today What evil b tch,1539200822665
32,,,0,0,0,Meditate right things,1539200822663
33,,,0,0,0,Miguel girl stayed light years getting ring supposed,1539200822657
34,eastatlantaloveletter,,0,0,0,My work nice shiny billboard LA eastatlantaloveletter,1539200822659
35,,,0,0,0,Messy lil thing,1539200822661
36,,,0,0,0,Worried violent language ok violent behavior Where people come,1539200822657
37,,,0,0,0,Terrific political thriller I know nt hit back I like lot,1539200822666
38,,,0,0,0,Depression make people appear shady disengaged really dealing shit I le,1539200822661
41,suffolkhour,,0,0,0,Hello suffolkhour I m PJ S,1539200822658
42,TreCru,,0,0,0,Found Transponder Snail Take look Fishmen behind Arlong Park TreCru,1539200822659
43,Portland,,0,0,0,And video elderly man heed street orders chased Portland,1539200821663
44,,,0,0,0,watch listen every word says,1539200821658
45,,,0,0,0,takes serious shit make turn radio,1539200823665
46,,,0,0,0,After work wanting play game bro,1539200823658
47,,,0,0,0,First free Jersey giveaway Here s earn chance winning give follow retweet with,1539200823662
48,Jacquees,,0,0,0,Jacquees still going TRIP crazy,1539200823666
49,,,0,0,0,The secrets clow mystery mighty book open powers set free,1539200823662
50,MM18,,0,0,0,World Mental Health Day Healthy Body Healthy Mind MM November free students welcome,1539200823663
51,,,0,0,0,I hope small businesses Camberley successful Christmas period wish well deserved rest now,1539200823664
54,,,0,0,0,We need beg angel blow something even na whistle,1539200823661
56,CAwx,,0,0,0,NWS Fcst This Afternoon Sunny Hi F Tonight Mostly Clear Lo F Thursday Sunny Hi F CAwx,1539200823660
