,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,AIDS,,,0,0,0,Since AIDS crisis first hit many people sex lives tainted fear The sex a,1539198240660
1,,,,0,0,0,What favourite food,1539198240659
2,,,,0,0,0,Do know men girls would nt tasted pizza shawarma,1539198240665
3,stowmarket,spdc,,0,0,0,In rush amp move Why grab takeaway coffee stowmarket spdc,1539198240661
4,,,,0,0,0,Just posted video,1539198240661
5,,,,0,0,0,Who I spookier,1539198240661
6,,,,0,0,0,The first step come abyss depression talk someone Share re feeling Confide someone,1539198240664
7,,,,0,0,0,junhao walking Hao wait Jun Hao give mini heart Jun Hao proud face JUNHAO IS SOOO FUNNY,1539198240659
8,,,,0,0,0,And yet Here I,1539198240666
9,MotivationalQuotes,InspirationalQuotes,WorldMentalHealthDay,0,0,0,Kindness language deaf blind see MotivationalQuotes InspirationalQuotes WorldMentalHealthDay,1539198240660
10,,,,0,0,0,hope nobody actually thinks m swagger bc much notices s gon na hard convince someone swagger,1539198240662
11,,,,0,0,0,Obviously evil propaganda song,1539198240662
12,,,,0,0,0,wore airport showing MET dressed minimum k kidney,1539198240663
15,1u,NYC,,0,0,0,Rinse amp Repeat Laundry Workers Fight Dirty Labor Practices u NYC,1539198241666
17,,,,0,0,0,Breaking Black Ops MP features new gesture sprays system spin wheel style selection different emotes,1539198241663
18,,,,0,0,0,ACE actual personification Dance art I mean bitch look,1539198241662
19,,,,0,0,0,Follow everyone Likes,1539198241663
20,,,,0,0,0,yeah english website still last year think announced localization like feelsbadman,1539198241664
21,,,,0,0,0,Delete number Take drinks Go bed Wake Ask GOD strength Rearrange life goals M,1539198241659
22,,,,0,0,0,If feeling type way let know stupid bitch,1539198241666
23,,,,0,0,0,promise nobody earth would give edibles away kids free,1539198241665
25,,,,0,0,0,SIGNIFICANT WEATHER ADVISORY Issued PM EDT October View full statement,1539198241666
30,,,,0,0,0,GoodMorning Don forget drink water mind ya business today,1539198242662
31,,,,0,0,0,Sometimes s tiring rock upon many lean More Capricorn,1539198242658
32,,,,0,0,0,da man baby,1539198242659
33,Bowsette,,,0,0,0,Bowsette stickers Incoming Original Red hair Ver Stay tuned special pack release week Thank,1539198242666
34,,,,0,0,0,Oh hell nah,1539198242662
35,,,,0,0,0,You deserve someone life knows make things hurting,1539198242657
36,,,,0,0,0,Having normal arguments The Federalist writers,1539198242657
37,,,,0,0,0,obsessed like better lauv,1539198242666
39,,,,0,0,0,Honestly I m surprised lol,1539198242663
40,,,,0,0,0,Honestly I m surprised lol,1539198242663
41,,,,0,0,0,Halloween s Who s ready year s halloween,1539198243661
42,,,,0,0,0,tryna years deep relationship still attraction chemistry like day,1539198243663
43,,,,0,0,0,If find message saying GET OUT missing pacies floor room BURN THE PLACE DOWN,1539198243658
44,I84,,,0,0,0,Cleared Construction I Both directions Exit I NY BinghamtonNYC Exit I Maybrook NY,1539198243663
45,HurricaneMichael,,,0,0,0,I seriously words describe awesome equally terrifying HurricaneMichael,1539198243665
46,,,,0,0,0,Wedding Crashers OUTTA HERE,1539198243661
47,,,,0,0,0,Coca Cola National ALE team Invitational Division Yes teams,1539198243660
48,,,,0,0,0,This real example F passion Excitement Tifosi friend blind birth follows Formu,1539198243661
49,,,,0,0,0,My week Twitter Mentions Likes Retweets M Retweet Reach Replies See,1539198243666
50,,,,0,0,0,Spokane Peeps Running photo deals Check em out,1539198243664
51,,,,0,0,0,It s one straw s one disposable cup s one plastic bag billion people,1539198243658
52,,,,0,0,0,My aunt missing pls retweet,1539198243657
53,,,,0,0,0,Congratulations K Followers Good morning dear Silvia Well done Happy Monday Happy,1539198243664
54,,,,0,0,0,Beyond connection Mr Flynn Mr Smith also claimed ties antisecrecy website WikiLeaks solic,1539198243663
55,,,,0,0,0,Resistance futile How see Is grand piano put upgraded residence,1539198243658
56,,,,0,0,0,How F ppl become confidently ignorant,1539198243663
57,,,,0,0,0,SKY KEEPING FAITH THIS GORGEOUS GIRL WILL BE BACK SOON IN THE SAFETY OF HER AMAZING DAD MICK,1539198241665
58,,,,0,0,0,This exposed Kidnapping Genocide This may well go h,1539198244661
59,,,,0,0,0,When Kevin Gates said You got ta tell hurt know hurt To lose somebody really love amp dead,1539198244659
60,,,,0,0,0,If less K followers Retweet Retweet Follow everyone likes amp retweets Follow back instan,1539198244660
62,,,,0,0,0,Every girl one boy never lose feelings,1539198244660
63,,,,0,0,0,There question energy intense today Your pr More Aries,1539198244664
64,,,,0,0,0,Republicans nominated Trump elected Trump You need acknowledge free adults accept pers,1539198244663
65,,,,0,0,0,Man knew middle school,1539198244660
66,,,,0,0,0,Wow u guys r cuter,1539198244660
67,,,,0,0,0,Was best could come,1539198244657
68,,,,0,0,0,stephanie styles gon na broadway often patrick nyc,1539198244658
70,,,,0,0,0,What everyone else wanting got,1539198244661
71,,,,0,0,0,Welcome Jessica Canada,1539198244660
72,,,,0,0,0,Thank inspiring us today The girls buzzing new ideas completely ent,1539198244659
73,,,,0,0,0,Join skin care educator Rachel Vicknair free ASCP webinar science benefits microcurrent holisti,1539198245659
74,GainWithTrevor,,,0,0,0,Gain actives real quick Retweet Follow Follow back GainWithTrevor,1539198245662
75,antivirus,,,0,0,0,New viruses released everyday ensure antivirus installed computer We help,1539198242661
76,LDNPOWs,WorldMentalHealthDay,ThriveLDNCulture,0,0,0,Amazing performance Core Founders LDNPOWs WorldMentalHealthDay event ThriveLDNCulture,1539198245660
77,NA131,,,0,0,0,Welcome jalsa Walton road Lahore NA,1539198245664
78,,,,0,0,0,Check Book Day FREE chance win,1539198245657
79,,,,0,0,0,Keep wooden wedges doors Chorus verse chorus verse Now comes eight Wait habits re the,1539198245666
81,,,,0,0,0,Who else remember Vans,1539198245664
82,,,,0,0,0,RETWEET THIS amp LIKE THIS FOLLOW EVERYONE THAT RETWEETS amp LIKES FOLLOW BACK EVERYONE THAT FOLLOWS YOU TURN ON MY NOT,1539198245664
83,,,,0,0,0,Holder Michelle Obama always says When go low go high No No When go low kick,1539198245664
84,,,,0,0,0,Blessings meechee unto high school capella group Naughty Scotty Octapella,1539198245657
85,,,,0,0,0,miguel money try home,1539198245657
87,,,,0,0,0,Real hotgirl shit coming city near,1539198245665
88,SUHO,EXO,,0,0,0,FANCAM SUHO leaving musical The Man Who Laughs cr nlpcy EXO,1539198243659
89,msservicesglobal,Brexit,UnitedKingdom,0,0,0,Now Brexit really threatening tear UK apart msservicesglobal Brexit UnitedKingdom TheresaMay,1539198243657
90,,,,0,0,0,tiktok ads give second hand embarrassment,1539198246659
91,,,,0,0,0,Phantom Thieves merchandise Futaba s pussy box,1539198246666
92,,,,0,0,0,Why cardi b Nicki hate eachother Do know collabed fire,1539198246658
93,,,,0,0,0,This forever best video internet,1539198246660
94,,,,0,0,0,LIVE Lets get Truckin ATSMP EU Ontario gt Jackpot gt Clifton via,1539198246657
95,,,,0,0,0,It head heels head hills,1539198246659
96,,,,0,0,0,I fuck fuck Period,1539198246659
97,alvaro,,,0,0,0,Time Flies alvaro,1539198246658
98,,,,0,0,0,Weather Alert Tornado Warning Manatee Co PM Wed PM Wed EDT,1539198246659
101,,,,0,0,0,WHY CNN DEMS believe people color automatically DEMS FREE people Ame,1539198245658
102,,,,0,0,0,Takeoff releasing solo album soon Quavo,1539198247666
103,,,,0,0,0,SHUT THE FUCK UP WHEN SEHUN SNAPPED HIS FINGERS THAT WAS SEXY,1539198247660
104,,,,0,0,0,South Carolina Hilton Head Just north Savannah,1539198247666
105,NotAFalseWidow,,,0,0,0,NotAFalseWidow Once fearmongering amp falsehoods perpetuated No spider observed Wound reported oozing pus,1539198247661
106,مون_حفلة_فلورز,,,0,0,0,Happy birth day,1539198247662
108,,,,0,0,0,Staying night watch stars nice Uunless fall asleep cold,1539198247657
109,,,,0,0,0,Your independent spirit puts idea turning anoth More Aquarius,1539198247659
110,,,,0,0,0,Lana photographed wearing shirt says fresh fucks day dragging Azealia iconic,1539198247660
111,Leo,,,0,0,0,A Leo best friend mad attack Usually words cut core hurt worse phy,1539198247658
112,,,,0,0,0,Wake money Today,1539198247658
114,,,,0,0,0,One year ago today,1539198247658
115,,,,0,0,0,I know world mental health day shit count retardation mental health problem,1539198247660
116,,,,0,0,0,valid amp also excusing limit dyke perio,1539198247662
117,,,,0,0,0,Be prepared Vontaze Burfict You see intentions social media The likes ve,1539198248662
118,,,,0,0,0,REMINDER DO NOT DRIVE RIGHT NOW You sheltering place storm passed Trees block,1539198248658
119,,,,0,0,0,Gigi Buffon top stadiums s played Definitely Anfield Liverpool That one stadiums al,1539198248660
120,,,,0,0,0,GLORY SOUND PREP Nov,1539198248658
122,Cannabis,NaturesHealingGift,,0,0,0,Mahalo Follow Keep message flowing Cannabis IS Nature s Healing Gift NaturesHealingGift,1539198248666
123,,,,0,0,0,GLORY SOUND PREP Nov,1539198248661
124,,,,0,0,0,The Handler considering giving airtime today follow us retweet interested,1539198248661
125,,,,0,0,0,I even vote I like either option I gon na vote political party endor,1539198248666
126,,,,0,0,0,shows need see Frieze Week London,1539198248658
128,WorldMentalHealthDay,BTSLoveMyself,ENDviolence,0,0,0,An important reminder young people around WorldMentalHealthDay BTSLoveMyself ENDviolence,1539198248657
129,,,,0,0,0,Alanna brains nearly everything great devops report She s best,1539198248666
130,,,,0,0,0,From man said d win nomination President,1539198248657
131,,,,0,0,0,Thannks though I hunch might aftershocks Just hoping nt turn foreshock,1539198248662
132,KylieMinogue,,,0,0,0,TBT time last week laser display amazing What night KylieMinogue,1539198247659
133,,,,0,0,0,expect us feel bad disrespectful others bullying others times,1539198248660
134,,,,0,0,0,Picture Prompt When last time sent received something snail mail made happy,1539198249661
135,,,,0,0,0,pit bulls nonclipped ears gt gt gt gt gt gt gt gt gt gt gt gt gt,1539198249666
136,,,,0,0,0,I ready weekend omgggggg,1539198249664
138,,,,0,0,0,The Hows Us In Peacebuilding I claiming THOU bomb THOU fever dead yet alive still,1539198249658
139,,,,0,0,0,GLORY SOUND PREP Nov,1539198249661
141,,,,0,0,0,francis culture liking abnormal freaky unlikeable characters hating characters fandom loves principle,1539198249663
