,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,,0,0,0,These bitches fuck ass niggas,1539201480660
1,,,,,,0,0,0,I hate poor grasp tweet correct account,1539201480662
2,Consequences,,,,,0,0,0,Consequences many messages love video get was,1539201480665
3,,,,,,0,0,0,Love saying s amazing thing happening go much hate an,1539201480663
4,,,,,,0,0,0,Super excited watch oacer play tonight espn,1539201480661
5,Vote5SOSFam,,,,,0,0,0,Let s get lead back On count ZERO Reply hashtag VoteSOSFam,1539201480657
7,,,,,,0,0,0,jeno even always side s precious friend,1539201480659
8,,,,,,0,0,0,FBI smokinggun Redactions protected political embarrassment national security,1539201480660
9,,,,,,0,0,0,No matter I I always wrong,1539201480659
10,,,,,,0,0,0,Your reasoning like No banterings plz Me gon na mock terms Response futile,1539201480665
11,art,painting,digitalart,,,0,0,0,Painting Rts amp likes highly appreciated made amp art painting digitalart h,1539201480660
12,,,,,,0,0,0,exciting afternoon sick calling bank rip,1539201480665
13,,,,,,0,0,0,This link shit This open network shows tower everywhere network always eg my,1539201480659
14,whosthatgirl,staffwriter,thewritercircle,socialmedialife,atlantawriter,0,0,0,Just outsider staying golden whosthatgirl staffwriter thewritercircle socialmedialife atlantawriter,1539201480666
15,FunkoFunkast,,,,,0,0,0,The latest FunkoFunkast recorded New York Comic Con available everyone Listen iTunes Google,1539201480662
17,,,,,,0,0,0,I starting think Josh like food,1539201480665
18,,,,,,0,0,0,shots minutes without single goal,1539201480659
19,,,,,,0,0,0,literally like mind,1539201480664
20,,,,,,0,0,0,Scratch last low Dow undrecuts late August low nasty,1539201480659
22,,,,,,0,0,0,FARRIGHT NUT I crush regulations destroy investment taxes WSJ buddy re talking language FARRIGHT,1539201481659
23,,,,,,0,0,0,I never cheated never could I walked cheated,1539201481657
24,,,,,,0,0,0,The new product deliver much cablefree solution tapping digital signage app integrations ht,1539201481660
25,,,,,,0,0,0,Its even funnier hoteps come claiming black women true fans on,1539201481663
26,,,,,,0,0,0,I spoke WASPI women stopped traffic outside Parliament protest mismanagement change,1539201481661
27,,,,,,0,0,0,Chinese Intelligence Officer Charged Economic Espionage Involving Theft Trade Secrets Leading US Aviation,1539201481659
28,,,,,,0,0,0,Unfortunately Let s share beautiful sentiments World Mental Health Awareness Day tomorrow go,1539201481662
29,,,,,,0,0,0,Lord remove front teeth enemies I know smile,1539201481665
30,,,,,,0,0,0,Your comfort zone kill,1539201481657
31,,,,,,0,0,0,OMG IM SO HAPPY THEYRE FUCKING THRIVING AND BEING CUTE AS FUCK,1539201481665
32,,,,,,0,0,0,EVERYONE needs educated consent PERIOD The fucking end There women need education harassment,1539201481661
33,,,,,,0,0,0,end bed tonight,1539201481664
34,,,,,,0,0,0,Look pounder Woohoo She good,1539201481662
36,drawtober,,,,,0,0,0,No inktober today I study instant noodles drawtober,1539201481659
37,,,,,,0,0,0,I nt know makes feel happy omg,1539201481665
38,,,,,,0,0,0,weather like decide wants I freezing whole day want sleep open window warm,1539201482658
39,,,,,,0,0,0,Best defender Prem ever seen,1539201482662
40,AI,healthcare,,,,0,0,0,Who really going move needle AI space healthcare If think tech giants only,1539201482666
41,,,,,,0,0,0,Oh catch American version Dirk Gentlys holistic detective agency Got cancelled after,1539201482660
42,,,,,,0,0,0,I juggle lot schedule makes feel cool important,1539201482661
43,,,,,,0,0,0,Neue Grafik I Miss Something CoOp Presents Bolting Bits,1539201482663
44,,,,,,0,0,0,Democrats Double Down To Be More Ruthless After Losing Brett Kavanaugh Battle Dems Soros Open Society Marxist ANTIFA Hilla,1539201482665
45,,,,,,0,0,0,I wondering Roblox put codes Royale high I say royalween PLEASE GIVE ME,1539201482658
46,,,,,,0,0,0,The groups interact differently choose entertainment new song high tix prices,1539201482657
47,,,,,,0,0,0,Widow say Sombra Reaper could stay house showed one day never left Reaper do,1539201482666
48,,,,,,0,0,0,The hot pornstar,1539201482664
49,,,,,,0,0,0,Netflix become movie making business uses industry standard method otherwise known creative a,1539201482660
54,,,,,,0,0,0,Who want BA crewneck,1539201483663
55,PSAT,,,,,0,0,0,last brain cell math calculator portion PSAT,1539201483659
56,,,,,,0,0,0,Girl I waiting ya bring bag home,1539201483664
57,,,,,,0,0,0,NFLX SNAP Why Netflix Inc Shares Plunged Today,1539201483665
58,,,,,,0,0,0,Well At least nt say s like big tomato,1539201483660
59,,,,,,0,0,0,Wonderful philosophical political personal reflections Seyla Benhabib critical theorytheories legacy,1539201483665
60,,,,,,0,0,0,Julius must respond,1539201483660
61,,,,,,0,0,0,Duh bitch aint fuckin air water,1539201483658
62,,,,,,0,0,0,Gunner getting CT Scan today let s send good vi,1539201481660
63,,,,,,0,0,0,todoroki amp friends,1539201483662
64,,,,,,0,0,0,Here pic dog sleeping grandmothers bed Watch viscous pit bull,1539201483657
65,,,,,,0,0,0,Cover new Alien book colors,1539201484663
66,,,,,,0,0,0,YOOOOO CLICK THAT LINK IN MY BIO NEW VIDIEO ALE East Clevelan,1539201484661
67,beautiful,FUCKCANCER,,,,0,0,0,cancer get best beautiful FUCKCANCER,1539201484657
68,,,,,,0,0,0,In celebration radical intersectional history struggle Latinx Liberation re offering all,1539201484660
69,,,,,,0,0,0,Law Students To Hold National Walkout Day Strike To Protest Kavanaugh,1539201484664
70,,,,,,0,0,0,Trains suspended pm tomorrow derailment Stonehaven line,1539201484666
