,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,But hey good luck week,1539198360662
1,,,,,0,0,0,CASTING FOR PERFORMANCE CAPTURE SHOOT Unannounced video game title filming Pinewood Studios Martha female,1539198360659
2,HurricaneMichael,,,,0,0,0,Incredibly Dangerous HurricaneMichael Could Be Like Katrina,1539198360660
3,,,,,0,0,0,ExEverton boss Royle join Wigan board,1539198360657
4,,,,,0,0,0,Wed Temp C Humidity Press kPa rising,1539198360658
5,,,,,0,0,0,I hate spend money food nasty,1539198360659
6,JUNGKOOK,전정국,정국,,0,0,0,re precious Jungkook JUNGKOOK,1539198360665
7,,,,,0,0,0,feminism gave privilege owned man go pursue career SHUT UP already,1539198360658
8,,,,,0,0,0,It hump day This means RIDDLE time Let see best GIFs emojis Remember ONLY use emoji,1539198360665
9,,,,,0,0,0,So really pretending Nazis didnt kill Heather Hayer Or race war seeking white supremacist didnt kill Black ppl ch,1539198360661
10,,,,,0,0,0,Retweet years old collegetrade school student would like daily I want fund you,1539198360666
11,,,,,0,0,0,Being raised right nt mean nt drink party smoke Being raised right treat people ma,1539198361657
13,,,,,0,0,0,Forget time original tweet going end hours pm BST instead,1539198361661
14,,,,,0,0,0,Jason Garrett asked Dak Prescott s accuracy When really good position accurate passer,1539198361665
16,,,,,0,0,0,The fake activists started work,1539198361664
17,FantasyFrenzy,,,,0,0,0,MY GIRLFRIEND SHE IS A BIG FAN OF THE SHOW ALSO MUCH RESPECT FantasyFrenzy,1539198361666
18,,,,,0,0,0,On Bro I ready go tf home No Cap,1539198361665
19,,,,,0,0,0,Turn read receipts pussy ignore wit yo chest,1539198361665
20,,,,,0,0,0,Twitter dropping s followers Please please try stay connected The closer MidTerms tri,1539198361665
22,,,,,0,0,0,Teamsters Scold Pa Members Voting Trump via,1539198361658
23,,,,,0,0,0,next time Bernie,1539198361660
24,WallHanging,NatureArt,HomeDecor,,0,0,0,anemone painting flower painting burgundy anemone original painting fine art WallHanging NatureArt HomeDecor,1539198361657
25,highest,medaase,,,0,0,0,Well done son Keep going higher highest medaase,1539198362664
26,,,,,0,0,0,A group young soldiers pictured recorded chanting supporting Tommy Robinson Should sacked,1539198362662
27,,,,,0,0,0,Just fish kebab tea Unreal God Bless Irish,1539198362664
28,,,,,0,0,0,You must TIME integrate new technology elections must INCLUSIVITY procuring the,1539198362660
29,,,,,0,0,0,You Be Fine Jean jackets replica straight jacket coming soon Have ever felt alone You want,1539198362661
30,,,,,0,0,0,There someone else rainbow umbrella campus besides self one I seen for,1539198362660
31,,,,,0,0,0,Disinformation expert concludes multiple teams Trump campaign seeking foreign help,1539198362659
32,,,,,0,0,0,We Let Plays sometimes nutshell style vids always fun,1539198362659
33,,,,,0,0,0,Y hell app man,1539198362660
34,inktober,lady,trish,DMC5,0,0,0,Another inktober It s lady trish new devil may cry Really excited DMC,1539198362664
35,,,,,0,0,0,Nah fuck shit I done I focusing I rn,1539198362662
36,,,,,0,0,0,Bake real deal Holyfield,1539198362658
37,,,,,0,0,0,Thank generous donations food Food Bank It great see everyone Harvest Fes,1539198362657
38,,,,,0,0,0,Many people assume hated genderracesexualityetc reality unlikeab,1539198362662
40,,,,,0,0,0,processing pain love yourz,1539198363658
41,,,,,0,0,0,New Star Review,1539198363659
42,,,,,0,0,0,Check interview Super excited release episode If interested learning abo,1539198363659
43,,,,,0,0,0,The Current War Polaroid Get Overseas Distribution Lantern Entertainment Partnership With Films,1539198363657
44,,,,,0,0,0,More beautiful things,1539198363663
