,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,que du fric love,1539198960663
1,,,,0,0,0,This Sarkodie diss beautiful thing ve heard week It s even diss mans settled babysit,1539198960659
2,,,,0,0,0,It feels like blood nt pumping properly veins processed foods increased,1539198960660
3,,,,0,0,0,Also I photos shit hole bedroom bleached carpet get food tra,1539198960658
4,,,,0,0,0,Republicans trying run smear campaign left painting largely violent group sore losers,1539198960658
5,,,,0,0,0,Hillary beating Trump points HAHAHAHA,1539198960662
6,HurricaneMichael,,,0,0,0,Hurricane Michael currently making landfall Florida thoughts HurricaneMichael,1539198960662
8,,,,0,0,0,The sound goes dryer done fml,1539198960658
9,,,,0,0,0,Never miss QA Subscribe Youtube channel Free Is Not Free Dr Eric Cole Question Answer,1539198960662
10,TedTalks,BEMConference,,0,0,0,Mr Konadu dropped wisdom via TedTalks coming BEMConference inspire,1539198960665
11,BTSLONDON,BTSinLondon,BTSxLondon,0,0,0,accidentally took blurry slo mo tae makes look like anime scene BTSLONDON BTSinLondon BTSxLondon,1539198960662
12,,,,0,0,0,I give mom bday today,1539198960664
13,,,,0,0,0,Kessler lying There falsehoods piece It accurate,1539198960665
15,,,,0,0,0,amp like want sit face,1539198960664
16,,,,0,0,0,This movie addressed Catholics said director I hope leaving cinema realize c,1539198961663
17,TeamSareAam,,,0,0,0,How contact TeamSareAam urgently We running time I need details There people R,1539198961658
18,,,,0,0,0,Hopefully I find ground today,1539198961660
19,,,,0,0,0,eat veggie burger every car share buy single use cutlery cut dairy reuse bottles take,1539198961657
20,,,,0,0,0,GON NA TWEET THIS ONE MORE TIME Anyone want gameshare Bo I half half Easy wins Only doing,1539198961665
21,,,,0,0,0,They know makes money But dirty money To real rockmetal neanderthal low brow common To,1539198961660
22,,,,0,0,0,promise nobody earth would give edibles away kids free,1539198961662
23,BAMA2018_ZaynMalik,,,0,0,0,We love zeyn malik BAMAZaynMalik,1539198961658
24,,,,0,0,0,day goes think guys,1539198961662
25,,,,0,0,0,Probably That would hard explain partner,1539198961664
26,,,,0,0,0,tmj migaaa rs,1539198961657
27,,,,0,0,0,Sometimes closure need understanding deserve better Trent Shelton,1539198961664
28,,,,0,0,0,I could go rest life without hearing God Woman Ariana Grande Africa cover Weezer,1539198962661
