,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,really feeling new twitter handle rn,1539200580663
1,khumbulekhaya,,,,0,0,0,It forever since I watched khumbulekhaya although episodes comic depressing maaan,1539200580662
2,,,,,0,0,0,Never seen meme accurate twitter ever,1539200580666
3,,,,,0,0,0,Been minute since call call call call Call call Been minute since got naughty naughty naughty naughty,1539200580663
4,,,,,0,0,0,Taylor Swift recently bullied peers amp forced denounce Donald Trump amp endorse Democrats upcoming m,1539200580660
5,,,,,0,0,0,If taxi driver asks fix something car door humbly decline He took phone,1539200580666
6,,,,,0,0,0,Hey itihadis song u guys,1539200580660
7,,,,,0,0,0,Been lonnnng day,1539200580663
8,,,,,0,0,0,Mary sooo dangerous USA Today lobby breakfast room the,1539200580664
9,,,,,0,0,0,A bit action androgynes pAntifa Seattle,1539200580665
10,,,,,0,0,0,Sometimes first step forgiveness understanding person idiot,1539200580658
11,,,,,0,0,0,You see soul leave soon said,1539200580659
12,,,,,0,0,0,tell adults think disrespectful let disrespect,1539200580661
13,,,,,0,0,0,Will Jose still Let hope,1539200580660
14,,,,,0,0,0,SIREN NEWS BABY MOMMA S NO MARRIAGE FANTASY VS REALITY TOO YOUNG WHEN lt U gt REALIZE YOUR GF IS MONTHS PREGNANT,1539200581660
15,,,,,0,0,0,This guy good football Barca continue enjoy visits Wembley,1539200581659
16,,,,,0,0,0,Land Surveyor Job Vacancy Amaiden Energy Nigeria Limited,1539200581662
17,,,,,0,0,0,dancing lizard tweets actually kind annoying,1539200581659
18,,,,,0,0,0,shrute farms beating conor mcgregor congrats khabib,1539200581662
19,PSAT,,,,0,0,0,PSAT thank y Sylheti mom,1539200581662
20,,,,,0,0,0,We wo nt reply double negative Period,1539200582662
22,,,,,0,0,0,celestialboy nt editing whitewashing showing us jimin s beautiful skin s bad thing abou,1539200582666
23,,,,,0,0,0,Practice little things thence proceed greater Epictetus Discourses,1539200582660
24,Mexico,Florida,,,0,0,0,A look houses Mexico Beach Florida look like right This follow previous clip posted They,1539200582657
25,,,,,0,0,0,Stop feeling bad Melania Trump s much ugly person husband,1539200582666
26,,,,,0,0,0,Half niggas first baby mama tell us real truth anyway,1539200582659
27,,,,,0,0,0,Damn remember Susan Sarandon said political shit public life America literally perfect,1539200582663
28,TheBingeworthyShow,Shadowhunters,PCAs,SaveShadowhunters,0,0,0,Do nt underestimate Outlander fandom Vote TheBingeworthyShow Shadowhunters PCAs SaveShadowhunters,1539200582660
29,,,,,0,0,0,tryna yo girlfriend,1539200582666
30,,,,,0,0,0,Like Retweet chance win Today Giveaway Gift,1539200582657
31,,,,,0,0,0,I cant believe I wait one month,1539200582662
32,,,,,0,0,0,LOL Fat chance pal,1539200582659
33,,,,,0,0,0,hear background saying chill chill,1539200582664
34,blockchain,,,,0,0,0,Spiceworks Analysis Big Business Is First To Use Blockchain AI IoT blockchain,1539200582658
36,,,,,0,0,0,BBW hairy ass pussy bigbuttscamcom teen look alike porn dawndy big ass bighairyt,1539200581660
38,,,,,0,0,0,In good way,1539200581657
39,,,,,0,0,0,When process keep hearing give us championship Chickenshit call th Jason,1539200583658
40,WorldMentalHealthDay,,,,0,0,0,So past hours family member nearly lifelong friend passed away How s WorldMentalHealthDay,1539200583657
41,,,,,0,0,0,advice someone working paranoia love youngminds so,1539200583658
42,,,,,0,0,0,I staring photo trying figure horre hurt Jungkook Was side table Was it,1539200583663
43,CHFSpiritWeek,,,,0,0,0,day one meme day CHFSpiritWeek,1539200583664
44,,,,,0,0,0,petty picture choice,1539200583664
45,PSAT,,,,0,0,0,prove evidence previous question guessed PSAT,1539200583664
46,,,,,0,0,0,You nt anything nice say nt say Thank,1539200583657
47,FunkoNYCC,,,,0,0,0,amp follow chance win NYCC exclusive orange chrome Batman Pop FunkoNYCC,1539200583662
49,,,,,0,0,0,The social media team hear provide general advice direct customers need g,1539200583664
50,,,,,0,0,0,Trap set dog mauled sheep death Auckland farm,1539200583658
51,,,,,0,0,0,Damn G expecting,1539200583663
52,,,,,0,0,0,Can trump administration steal people children without consequences,1539200583657
53,,,,,0,0,0,Little girl Kindergarten sexually assaulted UniSex bathroom gender fluid boy Trump Admin looks Tra,1539200584664
54,DinahJane,,,,0,0,0,Yaaaaas DinahJane rocked,1539200584663
56,handmadehour,handmade,etsy,etsyfinds,0,0,0,A really stunning pendant beautiful blues golds handmadehour handmade etsy etsyfinds gifts etsyuk Check ou,1539200584663
57,,,,,0,0,0,But fairness family pretend empowering women b,1539200584659
58,Giveaway,crypto,,,0,0,0,Giveaway We giving away crypto one follower You must member Telegram win Rules,1539200584666
59,,,,,0,0,0,Never I get drunk day I class cause shit killing,1539200584666
60,BTS,BTSinLondon,,,0,0,0,Back livestream nt work longer BTS concert livestream BTS BTSinLondon BTSLoveYourselfT,1539200584660
61,,,,,0,0,0,Where governor stand issues matter Southern Arizona,1539200584658
62,,,,,0,0,0,Rapper TI Black people The Democrats Btch decades amp aint got Nothing,1539200584664
65,,,,,0,0,0,Her account made cry A young journalist Agra trying make success job persistently tormented send,1539200584663
66,,,,,0,0,0,child smells weed skunk nearby adult smells skunk lmao somebody smoking dank as,1539200584658
67,,,,,0,0,0,Cmon Mark got ta kidding Is nt district Be honest would ya,1539200584666
68,,,,,0,0,0,Lenny Dykstra Charged w Coke amp Meth Possession Stop us ve heard Lenny Dykstra s got proble,1539200584664
69,,,,,0,0,0,Education galaxy graphs place value word problems afternoon first grade Learning never stops our,1539200584661
70,,,,,0,0,0,Yeah I like I nt think style would fit I think Sam Raimi would ve perfect fit,1539200585659
71,,,,,0,0,0,When says last date night perfect I agree deep heart I ca nt remember anything everything a,1539200585657
73,,,,,0,0,0,Whether want restore wellbeing eradicate negativity focus love presence within perfection,1539200585664
75,,,,,0,0,0,Creepy Porn Lawyer Avenatti getting enough attention pimping insecure women publicity fall,1539200585658
76,,,,,0,0,0,Someone said True love sacrificial LOVE IS SACRIFICIAL It seeks give take The guy gi,1539200585665
77,,,,,0,0,0,Some people may want hear I believe children were,1539200585662
78,,,,,0,0,0,Yeah Right I qualified position even though I certified culinarian I cook polit,1539200585665
79,MiLBY,,,,0,0,0,The MiLBY Awards nominations need vote nominated Top Defensive Play his,1539200585664
80,,,,,0,0,0,Tiny USB microphones reveal surprise bees behave CNET,1539200585661
81,,,,,0,0,0,I TOTALLY FORGOT ABOUT MERCH LINES THANK YOU,1539200582665
82,HurricaneMichael,PanamaCity,FCNStorm,,0,0,0,Woah Check HurricaneMichael bending trees little effort PanamaCity via Kirsten Fiscus FCNStorm,1539200585665
83,,,,,0,0,0,The books checked B amp N also pages stuck together,1539200586665
84,SandyHook,CareerArc,,,0,0,0,The SS amp C team looking grow See latest opening QA Analyst SandyHook CT Apply CareerArc,1539200586661
85,,,,,0,0,0,Bullshit Matt even know Constitution,1539200586658
87,,,,,0,0,0,The Top Most Gerrymandered States In America,1539200586658
88,,,,,0,0,0,We owe dad men like huge debt gratitude Only thank enough We must always remember,1539200586659
90,travel,cruise,,,0,0,0,The latest The MariTalk Daily Thanks travel cruise,1539200586662
91,,,,,0,0,0,Hi Just Relax Take one step time You re going fine,1539200586657
92,,,,,0,0,0,I DONT WAN NA RISE N GRIND NO MORE I JUST WAN NA CRY,1539200586665
93,,,,,0,0,0,This smart On behalf everyone works dcps students school cancel,1539200586666
94,,,,,0,0,0,odd flex ok,1539200586658
95,,,,,0,0,0,The clock nt dismiss glock,1539200586657
96,형원,HYUNGWON,ヒョンウォン,몬스타엑스,0,0,0,THE CONNECT Japan HYUNGWON MONSTAX,1539200586657
97,DoctorWho,PrimeVideoIN,,,0,0,0,DoctorWho PrimeVideoIN Finally good news It s yet atleast good sign,1539200586661
98,,,,,0,0,0,anywho people need ROMA,1539200584659
99,,,,,0,0,0,Ted Cruz coward declined debate Beto O Rourke meaning O Rourke gets entire hour national,1539200581666
100,,,,,0,0,0,When think systems processes behind bar probably think things manager But are,1539200586658
101,,,,,0,0,0,Per Flyers AGM VP Barry Hanrahan team CAN assign Alex Lyon Lehigh Valley without passing waivers,1539200587663
102,,,,,0,0,0,Ajit Doval Lived Pakistan Spy years Terminated hijackings Infiltrated MNF NE,1539200587657
103,,,,,0,0,0,authors hate us stay dead,1539200587658
104,,,,,0,0,0,One presentation error insulting produced huge lost opportunity Nike We ve done Hint c,1539200587662
105,BTSinLondon,BTSLoveYourselfTour,,,0,0,0,Why Korean prince handsome BTSinLondon BTSLoveYourselfTour,1539200587663
106,,,,,0,0,0,Alexa Bliss wifey type ai nt,1539200587661
107,,,,,0,0,0,HIS REACTION WHEN THE LIGHTS WERE ON HIS FACE HOSEOK IS SO PRECIOUS IM SO SAD,1539200587660
108,,,,,0,0,0,I want someone fart make day,1539200587664
109,NhlanhlaNene,,,,0,0,0,Without taking thunder away Tito I applaud NhlanhlaNene honourable thing He made history,1539200587657
110,,,,,0,0,0,u gyal sick inna rass head u laugh next time u ago dead,1539200587663
112,,,,,0,0,0,My club playing city I M EXCITED,1539200587663
113,,,,,0,0,0,Updating Fifa ll back action today The day I get mouth destroyed dentis,1539200587662
114,,,,,0,0,0,It kept eating hell I seen guy hit,1539200587663
115,,,,,0,0,0,Fuck I put private I might well put main account seen I finally belie,1539200587665
116,,,,,0,0,0,Augusta University announces unique cybersecurity engineering degree EdScoop News,1539200587659
117,NFL,Trump,FED,Trump,0,0,0,If thought NFL vs Trump bad wait FED vs Trump gon na fuck everyone spy,1539200588661
118,BTSLoveYourselfTour,O2,BTS,btsinlondon,0,0,0,BTSLoveYourselfTour In London At O O BTS btsinlondon,1539200588662
119,,,,,0,0,0,NHS England Approve PANDAS amp PANS recognised childhood conditions NHS via,1539200588665
121,,,,,0,0,0,How people set Alarms AM Me AM AM AM AM AM AM AM,1539200588662
122,,,,,0,0,0,Yes still problems Yes things may taking longer hoped Yes us might pre,1539200588666
123,,,,,0,0,0,Nope would Venezuela,1539200588660
124,,,,,0,0,0,Teaching challenging job many things lie sphere influence Don beat thin,1539200588665
125,,,,,0,0,0,Jimmy Butler every time touches ball practice,1539200588657
126,,,,,0,0,0,I consulted Griffith monster girl help Manticore story went monster people modern day full ur,1539200588664
127,,,,,0,0,0,The clock nt dismiss glock,1539200588664
