,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
1,,,0,0,0,I forgave people I shouldve smacked fuck,1539200040659
2,,,0,0,0,Bonnie Craven campaigning Labour candidate Putney next election She committed socialist trad,1539200040665
3,,,0,0,0,Retweet this Like this Follow Like amp Retweet Follow follow you Good Nite Sweet Dreams,1539200040661
4,IntrovertsTalkBiz,,0,0,0,Q How feel making connections networking online IntrovertsTalkBiz,1539200040663
5,,,0,0,0,It rumored Joe Scarborough testing run President Would make Mika first Mistress Ho,1539200040662
6,,,0,0,0,Last one jacksonmawhinney,1539200040659
7,,,0,0,0,house cards hold tight,1539200040658
8,,,0,0,0,But look like seen better,1539200040657
9,NYCC,Voltron,0,0,0,Season December NYCC Voltron,1539200040663
10,,,0,0,0,The candidate enthusiastically endorsed said I rape deserve a,1539200040657
11,,,0,0,0,Being disrespectful teacher cool funny,1539200040659
12,,,0,0,0,PROUD CHEF RAINBOW TSHI KnM via,1539200040661
13,,,0,0,0,One teachers recommended book Navy SEALs saw I reading Extreme Ownership It worth get tod,1539200041660
14,,,0,0,0,passion contagious Your unstoppable Your energy infectious Your drive unmatched Y,1539200041658
15,,,0,0,0,Like Retweet chance win Today Giveaway Gift,1539200041660
16,,,0,0,0,I care bad life kicking ass I never lay public bathroom,1539200041660
17,,,0,0,0,You vs million subscribers,1539200041664
18,HurricaneMichael,,0,0,0,The whole house disintegrated HurricaneMichael,1539200041660
19,,,0,0,0,The Trump administration led Jared Kushner made big bet MBS visionaryreformer Saudis as,1539200041658
20,,,0,0,0,Please always put onus reach Take action educate think yo,1539200041657
21,,,0,0,0,Cakap tu hati hati lah Because words hurt,1539200041659
22,motivation,,0,0,0,AwesomeIT helps overcome frustrations life providing necessary motivation motivation,1539200041663
23,,,0,0,0,d kiss hard begore go d,1539200041660
24,,,0,0,0,ORourke appear solo CNN town hall Cruz turns invite,1539200042659
25,,,0,0,0,Cakap tu hati hati lah Because words hurt,1539200041659
27,,,0,0,0,You know I got,1539200042657
28,,,0,0,0,Starve distractions feed focus,1539200042659
30,,,0,0,0,If could take anyone world dinner would Aham,1539200042666
31,,,0,0,0,BREAKING The GOP voted Democratic bill reverse Trump s attack preexisting condition protections Just,1539200042657
32,,,0,0,0,bring back yoongi blond superior concept honestly look good angle,1539200042664
33,,,0,0,0,WOW Senator Ted Cruz refusing debate opponent Beto ORourke town hall October In words Ted Cr,1539200042662
35,,,0,0,0,Why Did nt Anyone Say Anything Army Vet Reacts High School Band Depicting Cops Gunpoint curr,1539200042664
36,,,0,0,0,The week big mouth clip goes viral get hit cat keep,1539200042664
37,,,0,0,0,anyway carefree deer world prancing along beach dawn,1539200042659
38,,,0,0,0,Without feminism even able vote weird flex ok,1539200042664
39,,,0,0,0,Rise shine Are ready short week Come visit us Marca B St Surrey Open to,1539200042665
40,,,0,0,0,footer tailspin rainbowed yet selfpropelling,1539200042658
41,,,0,0,0,A real nigga nt brag real long knows,1539200043660
42,,,0,0,0,You re supposed reply next line,1539200043657
43,,,0,0,0,Only thing I fear god,1539200043658
44,,,0,0,0,DEAR HAIR PLEASE GROW DEAR CASH PLEASE FLOW DEAR ASS NEED MO,1539200043666
45,,,0,0,0,Come get p,1539200043665
46,,,0,0,0,Say new registrants following hours endorsements,1539200043660
47,,,0,0,0,The CIA gives president opportunity invent version,1539200043659
48,,,0,0,0,We asking public help us locate missing year old Kaitlyn Todd return home school thi,1539200043663
49,,,0,0,0,Walker Stapleton running highly respected Republican Candidate Governor Great State Colorado,1539200043662
51,,,0,0,0,I got new number prolly,1539200043663
52,,,0,0,0,good night jungkook,1539200040664
53,PetSematary,,0,0,0,Sometimes dead better Watch official trailer PetSematary based terrifying novel In the,1539200041663
54,,,0,0,0,ExxonMobil CEO Depressed After Realizing Earth Could End Before They Finish Extracting All The Oil ht,1539200041664
56,,,0,0,0,embrace void courage exist proceeds go fight y,1539200043663
58,,,0,0,0,Jimmy Butler today Timberwolves practice,1539200043660
59,,,0,0,0,So anonymous sourcing bothers president,1539200043663
60,,,0,0,0,bot It UTC,1539200043660
61,,,0,0,0,bot It UTC,1539200043660
