,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,Make sure s smart brother,1539198180665
1,,,,,0,0,0,At Falcon LZ Vandenberg Sunday night Base Commander Support much appreciated,1539198180665
3,,,,,0,0,0,Y Chick fil A goat They gave us meals free cause wait like mins maybe,1539198180666
5,WorldMentaHealthDay,,,,0,0,0,In honor WorldMentaHealthDay Nazanin Mandi addressing Anxiety,1539198180659
6,,,,,0,0,0,No retweets support stop pandering Muslim Council give troops freedom,1539198180665
7,,,,,0,0,0,I logged onto Spotify everything straight japanese I know enough languag,1539198180659
8,,,,,0,0,0,Despite intricate choreography amp stagingthe rest group abandon Jungkook One th,1539198180659
9,,,,,0,0,0,pm wow I much work pm naps pm wakes up pm finds way procrastinate pm amount of,1539198180664
10,,,,,0,0,0,A concept replace Columbus Day birthday another worthy Italian,1539198180666
12,,,,,0,0,0,Maxine Waters incites violence cabinet Cory Booker pleads activists get f,1539198180663
13,,,,,0,0,0,See Instagram photo,1539198180659
16,,,,,0,0,0,Sage s writer friend tuna secret,1539198181660
17,,,,,0,0,0,Trump last night called Dems party crime dangerous govern crazy That way future dictators talk a,1539198181665
20,,,,,0,0,0,Humanitarian Intervenrion ASAP No talking requests,1539198181658
21,,,,,0,0,0,Anyone else feel like life magic starts feel less tangible older get,1539198181666
22,,,,,0,0,0,I need tea,1539198181666
23,,,,,0,0,0,We ca nt afford higher fuel costs State regulators actions may raise gas another gallon Please retweet,1539198181660
24,VamosFlamengo,,,,0,0,0,FlaFlu week VamosFlamengo,1539198181664
25,soyuz,space,astronomy,nasa,0,0,0,Where watch Soyuz ms launch web soyuz space astronomy nasa,1539198181664
26,,,,,0,0,0,ANNOUNCING Live November Orlando FL On Sale Friday AM htt,1539198181663
27,,,,,0,0,0,This woman political herpes,1539198181664
28,2kfreeagent,,,,0,0,0,Looking run rec I m recruiting scouting coming team serious players kfreeagent walkonwarr,1539198181660
29,psat,,,,0,0,0,Bill last paragraph psat,1539198181663
30,,,,,0,0,0,Want become contributor open positions available,1539198181664
32,,,,,0,0,0,u got ta say like sometimes move tf,1539198181658
33,,,,,0,0,0,Exclusive HALLOWEEN Give Away XBOX PS Gear Enter Make sure Like,1539198181657
34,,,,,0,0,0,u got ta say like sometimes move tf,1539198181658
35,,,,,0,0,0,Wtf I supposed,1539198182665
36,,,,,0,0,0,Yes Liberal logic Personally I m absolute legalisation everyt,1539198182657
37,,,,,0,0,0,Massive crack Antarctica ice shelf grows miles days,1539198182662
38,,,,,0,0,0,Its wrong political calculation,1539198182665
40,,,,,0,0,0,I love much You best thing ever happen It s privilege dad thank th,1539198182664
42,,,,,0,0,0,Acas Anne Sharp says social media engineering much quicker response historic conspiracy silence around se,1539198182662
43,,,,,0,0,0,This ca nt anymore factual,1539198182660
44,PassionistsPuppets,,,,0,0,0,We ve Got To Come Together featuring PassionistsPuppets live,1539198182664
45,,,,,0,0,0,Finding balance Libraries reinventing service patrons News Sports Jobs The Mining Gazette,1539198182663
46,,,,,0,0,0,Retweet follow back Follow everyone like retweet,1539198182661
47,,,,,0,0,0,FYI In case hear conversations today reducing use natural gas,1539198182666
48,,,,,0,0,0,TONIGHT Democracy Question Socialism Liberalism Age Trump panel discussion wNSSR Prof,1539198181659
49,,,,,0,0,0,Bruh taco trucks drive around neighborhood like ice creams trucks,1539198181657
50,,,,,0,0,0,The Barbell Sports Evangelist,1539198181664
51,,,,,0,0,0,New album preorder live brand new song put ear holes,1539198183663
52,,,,,0,0,0,Chef author Nigella Lawson shares robust version classic crowdpleaser,1539198183660
53,,,,,0,0,0,lot would seem,1539198183666
54,,,,,0,0,0,I love Made heart skip,1539198183658
55,poetry,candlelight,,,0,0,0,Low Ticket Warning Friends reading poetry candlelight,1539198183661
56,,,,,0,0,0,Created Wolfram Language,1539198183662
57,,,,,0,0,0,When rains news Hurricane Michaels,1539198182663
58,,,,,0,0,0,This account mad also Neuer ederson Valencia,1539198183663
59,,,,,0,0,0,Dear Americans voting age I swear god nt vote November m going find replace every,1539198183658
60,,,,,0,0,0,I want u,1539198183662
62,Hurricane,Michael,Florida,,0,0,0,BREAKING Hurricane Michael making landfall Florida category hurricane Winds gusting gre,1539198184660
63,,,,,0,0,0,minutes I got go,1539198184663
64,,,,,0,0,0,That thang juicy,1539198184660
65,,,,,0,0,0,IDEA memories instead Snapchat Spotify On day years ago listened I fall apart Post Malon,1539198184663
66,HurricaneMichael,PrayersForFlorida,,,0,0,0,I even imagine HurricaneMichael PrayersForFlorida,1539198184660
67,,,,,0,0,0,JIMIN SAW MY PRIDE FLAG TOOK HIS IN EARS OUT BC I WAS SCREAMING SO LOUD AND GAVE ME THE BIGGEST SMILE IM GOING TO SCREAM,1539198184659
68,,,,,0,0,0,Rachel McPheArson hacking right,1539198184664
69,,,,,0,0,0,Out streaming service love true hip hop true West Coast representer ll go buy o,1539198184665
70,,,,,0,0,0,sits story Trump engaging millions dollars worth criminal tax evasion fraud el,1539198184666
71,,,,,0,0,0,Why ca nt discuss whether scope investigation included whether Kavanaugh lied Congress testimony Can t,1539198184660
72,,,,,0,0,0,would say ohhhh cou,1539198184664
73,,,,,0,0,0,Hope one still nt understand,1539198184661
74,,,,,0,0,0,Imagine married love life take mini vacay married friends,1539198184660
76,,,,,0,0,0,You want head Me,1539198185660
77,,,,,0,0,0,Translator The fans wishing Happy Birthday Sehun My birthday It next year tho Baekhyun It April nex,1539198185666
78,PSAT,psatmemes,,,0,0,0,PSAT psatmemes PSAT George H W Bush recieves foot tapestry tip many stars Dave Bill review t,1539198185659
79,,,,,0,0,0,You put policy practise win elections Get registered vote queen,1539198185665
80,,,,,0,0,0,look jungkook still trying dance boys even though s hurt injured loves hav,1539198185658
81,,,,,0,0,0,Lionel Messi ONLY Arsene Wenger said s Greatest Player ever seen,1539198185658
82,,,,,0,0,0,I whole ass belieber waiting years new album barely posts western stans also a,1539198185658
83,,,,,0,0,0,s days days s m praying jooheon s selca finally bad day posts and,1539198185658
84,,,,,0,0,0,Buffalo exchange many good costumes right,1539198185658
85,,,,,0,0,0,So think chorus LOCO worth,1539198185661
86,WorldHomelessDay,,,,0,0,0,I m given understand official conection WorldHomelessDay hijacked accounts real,1539198185664
