,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,PSAT,psatmemes,0,0,0,writing miserable one star review product even buy PSAT psatmemes,1539198660664
1,,,0,0,0,Bendon Publishing Disney Planes Imagine Ink Mess Free Game Book Bendon via,1539198660661
2,,,0,0,0,Rush Limbaugh manipulate uninformed listeners easily knows He played montage reporters,1539198660658
3,,,0,0,0,wHY IS THERE MASSIVE DICK ON MY TL,1539198660664
4,win,,0,0,0,A chance win another vouchers Just give answer comments post follow page WinIt,1539198660665
5,Runaway,TwentyForeplay,0,0,0,Janet please make Runaway TwentyForeplay available Spotify Apple Music DesignOfADec,1539198660664
7,,,0,0,0,I figured got idea cast Luke Perry Archie dad,1539198660661
8,,,0,0,0,Quick reminder wearing pink month nt provide breast cancer screenings Planned Parenthood,1539198660657
9,,,0,0,0,Yes since th September Broken cable Fault line Weak transformer Eiiihhh guy,1539198660657
11,,,0,0,0,Hi I LIKE world s best video community w gt gt,1539198660663
12,,,0,0,0,HAHAHAHAHAHA afraid guns good one,1539198660658
13,,,0,0,0,Forget time original tweet going end hours pm BST instead,1539198661666
15,,,0,0,0,Currently planning next year,1539198661662
16,,,0,0,0,therapist generation bothers satan give intro tour say shit l,1539198661663
17,,,0,0,0,Don let game change u change game,1539198661659
18,,,0,0,0,GLORY SOUND PREP Nov,1539198661660
19,,,0,0,0,I want I want said,1539198661664
20,,,0,0,0,Just straight stupid,1539198661660
21,,,0,0,0,Damn I really need buy another NWA shirt,1539198662666
22,,,0,0,0,New study Illegal immigration cost US taxpayers billion last year Illegal immigration destabi,1539198662660
23,,,0,0,0,Let s quick Skull Squad giveaway Winner receive equivalent VBucks Paypal Gift Card buy a,1539198662666
24,,,0,0,0,Swedish media try cover gang rape girl Muslim migrants Facebook censored posts well,1539198662666
25,,,0,0,0,Today mental health awareness day Please try find courage bring struggles whatever may with,1539198662659
26,GreatBritishMenu,,0,0,0,Fascinating insight professional chef knows way around kitchen GreatBritishMenu,1539198662661
27,,,0,0,0,Much morebetter effort team Rushin Collusion,1539198662663
28,,,0,0,0,Drake amp Travis Like light Like light Like light Like light Like light Like light Like light Moths,1539198662666
29,,,0,0,0,Yes UKs choice everything happening UKs choice Peoples choice million represent,1539198662661
30,,,0,0,0,Thanks attended NEPTS fleet mtg today Newtown Really good discussions amp feedback,1539198660665
31,,,0,0,0,You know one day accept fact destined temporary piece puzzle,1539198663660
32,,,0,0,0,love know express without jokes sarcasm line,1539198663664
33,,,0,0,0,example Kelly Archer ton hits song shows name Spotify Somebody Else Wil,1539198663662
34,,,0,0,0,She said I understand red dye come said im done using guys I m,1539198663662
35,,,0,0,0,Follow I ll follow back,1539198663663
36,,,0,0,0,Lana Del Rey singing happiness butterflies Instagram tagging Azealia Banks come fight irl Twitte,1539198663662
37,,,0,0,0,Trump PT Barnum politics This traveling freak show People marvel clown become POTUS Even,1539198663659
39,,,0,0,0,Nobody likes re simply NOT apply album What s favorite track Insomniac,1539198663661
40,HardwoodFloors,Green,0,0,0,Need HardwoodFloors refinished Contact us today free athome estimate Green refinishing proces,1539198663664
41,,,0,0,0,Is normal miss someone hours Asking friend,1539198662665
42,,,0,0,0,Children separated parents cry US detention centre audio,1539198664659
43,,,0,0,0,God I see others,1539198664662
44,,,0,0,0,This chawal year,1539198664666
45,,,0,0,0,Theresa May Accused Of Misleading Parliament Over Discredited Schools Claim,1539198664660
46,Belgrade,,0,0,0,The long awaited works Clinical Center Belgrade start We visited site recently and,1539198664662
47,,,0,0,0,Fr Fr boo,1539198664659
49,,,0,0,0,todays date cause youre,1539198664660
50,,,0,0,0,Just take seconds day amp watch,1539198664661
51,,,0,0,0,YOU DONT HAVE TO BE GAY TO RESPECT GAY PPL YOU DONT HAVE TO BE TRANS TO RESPECT TRANS PPL YOU DONT HAVE TO BE A POC TO RE,1539198664659
52,,,0,0,0,So US ya people amp In Canada less amp u nt going know vast majority people Co,1539198664657
53,,,0,0,0,I love Great story,1539198664659
54,Resist,,0,0,0,Stinky really happened Resist Nikki Haley depart Trump UN ambassador year end,1539198664666
55,,,0,0,0,phone say im girl,1539198664664
58,,,0,0,0,Former Steeler Landry Jones remains unsigned five weeks,1539198664665
59,,,0,0,0,YET I SAID WHAT I FUCKIN SAID,1539198662660
60,,,0,0,0,I come conclude relationship bts truly IThou relationship To put simply lose,1539198664666
61,Gemini,EmojiHoroscope,0,0,0,Gemini EmojiHoroscope October th You change mind today Have Why You re better avoiding,1539198665665
63,,,0,0,0,Hey fellow union members please nt cross picket line like Support hardworking Bos,1539198665657
64,,,0,0,0,AZ video FIREEE Watch gt gt,1539198665664
65,,,0,0,0,Lukas Graham Years,1539198665657
66,,,0,0,0,Cancel guy actually Alex Hunter real life,1539198665660
67,GranblueFantasy,,0,0,0,Check character GranblueFantasy,1539198665662
69,Breaking,Rupee,0,0,0,Breaking Rupee slips It s breaking s Broken Rupee,1539198666661
70,ASoulmateIs,,0,0,0,ASoulmateIs mate soul,1539198666659
71,,,0,0,0,Ghanaian girls cheat,1539198666665
72,,,0,0,0,Alexa play entire country hear,1539198666662
73,,,0,0,0,Congrats UA sneaker deal wait best luck,1539198666658
75,,,0,0,0,All hands deck Orlando Thank veterans volunteers assisted bringing supplies Panha,1539198666657
76,,,0,0,0,jenna blink twice need help,1539198666666
79,,,0,0,0,They make sound good But solar panels cover lot land Massive amounts of,1539198666666
80,,,0,0,0,Texas Tech nt go Under Center often But Goal Line,1539198666659
81,,,0,0,0,Aubrey Good That B Word Bipolar Borderline Beautiful,1539198667660
82,,,0,0,0,Hi dumb bitch Why I dumb bitch Because Why calling dumb Because I nice That nice,1539198667659
83,,,0,0,0,mom said turn use brain cell,1539198667666
84,,,0,0,0,SBS The Show,1539198667657
85,,,0,0,0,Kerala Govt must answer th July amendment The Act removing word Hindu The Travancore Coch,1539198667666
86,,,0,0,0,BIG BOOTIE MIX VOL The bountiful bootie mix yet show homies lt much love,1539198667659
87,psat,psatmemes,0,0,0,The author Passage people use unreliable data support Cope Law psat psatmemes,1539198667665
89,,,0,0,0,Say louder mf back,1539198667661
90,,,0,0,0,Guess got best score Not competitive anything Everyone great fun whatev,1539198667662
91,MonolithTour,,0,0,0,Me friends hanging GUATEMALA CITY MonolithTour,1539198668660
92,ISIS,targets,0,0,0,Targeted ISIS accounts targets iceisis opiceisis,1539198668659
93,,,0,0,0,Like Likeretweet gt give Account Fortnite,1539198668664
94,arrayofsoles,yeezytalkworldwide,0,0,0,STILL AVAILABLE Vintage Bootleg Gucci Logo TShirt Size Large Pink arrayofsoles yeezytalkworldwide,1539198668660
95,,,0,0,0,I feel fucking good today Omg Like hiding,1539198668662
96,,,0,0,0,THE CHILLER TRAP TEMPLE RUN OBSTACLE COURSE CHALLENGE IN FONITE PLAYGROUNDS,1539198668665
97,,,0,0,0,Ren acting everyday thing,1539198668659
98,,,0,0,0,Atleast u need filter,1539198668662
99,QAnon,,0,0,0,PATRIQTS Our movement remembered one helped save America Click help spread QAnon m,1539198668665
100,,,0,0,0,Says trump anything else,1539198668663
101,NowPlaying,TuneIn,0,0,0,NowPlaying Welcome Pleasuredome Frankie Goes Hollywood TuneIn AmazonEcho InternetRadio,1539198668661
102,,,0,0,0,college literally time management smh,1539198668658
104,SassySierra,,0,0,0,Much love Texans Fans Can wait till Sunday SassySierra,1539198669658
105,,,0,0,0,Did send query confirming guy PIC indeed Son Nene,1539198669666
106,,,0,0,0,Incoming hurricanes could mean flood problems health systems We rely much prepare O,1539198669659
107,venom,,0,0,0,I love stupid relationship venom,1539198669661
108,,,0,0,0,Photoshoot Resorts DCP FALL via,1539198669662
109,,,0,0,0,Y hell app man,1539198669664
110,,,0,0,0,LMAOOOOO SOMEONE COME GET MY DAUGHTER,1539198669662
111,Bollywood,,0,0,0,Happy Birthday Living Legend The Shehenshah Bollywood The Man Inspiration Many,1539198669659
112,,,0,0,0,Why ca nt discuss whether scope investigation included whether Kavanaugh lied Congress testimony Can t,1539198669665
113,,,0,0,0,The look give mom shows crazy liberal tweets,1539198670659
114,,,0,0,0,I brat lol,1539198670657
115,NYGiants,GiantsPride,0,0,0,TJ shows moves NYGiants practice GiantsPride,1539198670660
116,,,0,0,0,wait nigga damn,1539198670660
117,,,0,0,0,Buddy Leafs jersey definitely dared,1539198670666
118,,,0,0,0,I bet oxygen CRISP shit,1539198670661
119,,,0,0,0,This powerful thing I ever seen life lot things list things mother tells,1539198670657
120,HurricaneMichael,,0,0,0,Just spoke HurricaneMichael The federal government ready provide whatever assistan,1539198670664
121,gpsbehindcloseddoors,,0,0,0,How many fags day gpsbehindcloseddoors,1539198670661
122,Azure,IoT,0,0,0,Announcing Azure IoT Edge Jenkins plugin,1539198670663
123,,,0,0,0,I think biggest L I ever seen entire life omg,1539198670661
124,,,0,0,0,I wan na feel warm cum deep inside Retweet likes something special,1539198670662
125,PSAT,psatmemes,0,0,0,trisha way stacy job times faster PSAT psatmemes,1539198670662
