,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,0,0,0,I hate straight dudes assume I m straight show pics nude nearly nude women I guess I s,1539198480657
1,,,0,0,0,We one big Black barbques Wakanda last night could nt stop talking much Blacks just,1539198480657
3,,,0,0,0,Strangely I yet seen tweet Trump taking credit today stock market selloff,1539198480664
4,,,0,0,0,When shot Michael Myers times watched burn moved another country went witness protection changed your,1539198480660
5,,,0,0,0,Someone please tell unblock,1539198480658
6,,,0,0,0,Oh YES retweet,1539198480662
7,,,0,0,0,Why estate security guards act like work White House,1539198480657
9,,,0,0,0,See Instagram photo,1539198480658
10,,,0,0,0,AllStar Jimmy Butler participated Minnesota s practice session included verbally challenging teammates coache,1539198480666
12,,,0,0,0,You Rock Sydney,1539198480666
14,,,0,0,0,Twitter thing Someone nt asking hand Let s get guy job,1539198480658
15,Revit,,0,0,0,The Podcast Roundup Episode Sept th Oct th The BIMsider Revit,1539198480666
16,,,0,0,0,Best movie Titanic Like A Star Is Born,1539198480663
17,,,0,0,0,Napoleon Bonafarte go back horse riding,1539198481658
18,,,0,0,0,Congratulations Stacey Phoenix beenshortlisted Tees Businesswomen Awards Inspiring Oth,1539198481660
19,,,0,0,0,You never really see toxic someone breathe fresher air,1539198481664
20,,,0,0,0,Why people dragging Azealia making selling affordable soap truly TRANSFORM skin I vouch,1539198481658
21,,,0,0,0,get October sweater season people actually wearing sweaters weather,1539198481666
22,,,0,0,0,Am I one takes dreams seriously lol I always try connect current life situations amp see the,1539198481663
23,,,0,0,0,bored sad ask things talk please,1539198481664
24,,,0,0,0,IM FIVUKIMG WHEEZING,1539198481658
25,,,0,0,0,hm goes hand yoongi leave got family related news car whic,1539198481663
26,,,0,0,0,When USA Today become place lies propaganda,1539198481659
27,,,0,0,0,Go diet Fatbery,1539198481657
28,Jenshad,,0,0,0,Dont think nuzzling part scriptMust Jenshad trademark cos looks realWhatever these,1539198481666
29,,,0,0,0,Look arrived post today This addressed Mrs Masson P class last school session sent,1539198480664
30,,,0,0,0,I hate karmys,1539198482661
31,WCW,HumpDay,0,0,0,WCW HumpDay TODAY PM PM EST,1539198482662
32,,,0,0,0,When pull gets mad,1539198482658
33,,,0,0,0,The lie led ban far right involved Enough Enough event That lie has,1539198482662
35,,,0,0,0,I like speak bad people embarrassment entire court,1539198482659
36,,,0,0,0,Exaclty I take people skin game day everyday drive tweeter who,1539198482666
37,,,0,0,0,This currently funniest video internet,1539198482657
38,,,0,0,0,Malibu nights thing I replaying day,1539198482662
39,,,0,0,0,Without feminism even able vote weird flex ok,1539198482657
40,,,0,0,0,This could damning French investigative journal Mediapart reported accessed document says D,1539198482658
41,,,0,0,0,That weeks WAY past lying fucks,1539198482663
42,,,0,0,0,Wednesday afternoon PE,1539198482662
43,,,0,0,0,So Dems get one people voted POTUS go hell,1539198482661
44,BeClimateSolutions,,0,0,0,We nominated Best Climate Solutions Award please vote BeClimateSolutions,1539198482662
46,,,0,0,0,It s almost like s spring,1539198483661
47,,,0,0,0,Prince Soft Wet,1539198483660
48,,,0,0,0,WHAT SONG ON TRENCH SHOULD I DO A DRAWING TO,1539198483657
49,,,0,0,0,Jimmy Butler practiced Timberwolves today Included verbally challenging teammates coaches front office,1539198483657
50,,,0,0,0,Jon Jones UFC return set Dec vs Alexander Gustafsson UFC per Jones beat Gustafsson,1539198483664
51,,,0,0,0,Don make make fall love,1539198483666
52,,,0,0,0,candidates EA SPOS POTM Vote Here,1539198483662
53,,,0,0,0,So wan na vampire,1539198483661
54,,,0,0,0,hope made mins later posted,1539198483665
55,,,0,0,0,THIS IS IT CHIEF,1539198483660
56,kindledeals,,0,0,0,Lucy Does nt Wear Pink Nancy N Rue kindledeals,1539198483663
57,leprosy,,0,0,0,Professor Cairns Smith leprosy expert giving brief history MDT treatment lessons learned zerotransmissi,1539198484665
58,,,0,0,0,porn analfucking amazing ass avena lee free hot porn movie nice handjob russian threesome australian,1539198484659
59,,,0,0,0,joymii porno lingerie compilations hentai fake taxi private sex avi p life selector,1539198484661
60,,,0,0,0,The Kavanaugh effect AZ McSally R TN Blackburn R NV Heller R TX Cruz R ND Cramer R,1539198484660
61,,,0,0,0,They picked chill gu,1539198481660
62,,,0,0,0,Calling teachers Did know offer curriculumbased education programs schools Check poster an,1539198484662
63,,,0,0,0,Check I added closet Poshmark Denim Dress Long Jacket Baby Phat,1539198481661
64,,,0,0,0,Tiny Redhead Takes Inches Black Meat,1539198484659
65,,,0,0,0,fellas also timelapse vid,1539198484658
66,,,0,0,0,Team Mate Gets Mad Rainbow Six Siege Funny Moments via,1539198484660
67,,,0,0,0,We chicken work loves attacking I let,1539198484662
68,,,0,0,0,Very true s easy say should actuality often nt always t,1539198484665
69,,,0,0,0,JYPE announced Twice comeback left,1539198484664
70,,,0,0,0,The republican party irredeemable,1539198484666
71,,,0,0,0,Looks like khloe got quite predicament Cleaning like going hard,1539198484661
72,,,0,0,0,The man wan na Thibs really struggling accept relationship,1539198484665
73,quoteoftheday,motivationalquotes,0,0,0,To prepared half victory Miguel de Cervantes quoteoftheday motivationalquotes inspirationalquote,1539198484662
75,,,0,0,0,I think MY problem I nigga female body,1539198485663
76,GainWithTrevor,,0,0,0,Gain actives real quick Retweet Follow Follow back GainWithTrevor,1539198485658
77,,,0,0,0,taking care drunk friends hard situation like gon na abandon u damn piece of,1539198485664
79,,,0,0,0,Happy Birthday creepy bastard gt Thanks bringing community together kind stuff Celebrating,1539198485664
80,,,0,0,0,im special one,1539198485658
81,,,0,0,0,HELP NEEDED LOST HIS PHONE REWARD IF FOUND,1539198485662
82,,,0,0,0,Telling girl priority vs treating like priority two completely different things,1539198485664
83,,,0,0,0,Pick Quilava Starter It fucking solid sweeper,1539198485657
84,,,0,0,0,Jon Jones UFC return set Dec vs Alexander Gustafsson UFC per Jones beat Gustafsson,1539198485665
85,,,0,0,0,Be careful sound This korean paul What mistake,1539198485662
86,,,0,0,0,Beggle South JerseyPhiladelphian,1539198485660
87,ItaloCW,,0,0,0,What It s Like Write Book Full Books Literary Hub ItaloCW,1539198485658
88,,,0,0,0,In records dating back never Category Category hurricane make landfall Flor,1539198485665
89,stopit,,0,0,0,Incredibly qualified candidate Russian intervention popular vote stopit,1539198485660
90,,,0,0,0,someone named creating conflict within band resolved escalated sou,1539198485659
91,OKFLC,,0,0,0,OKFLC press button,1539198484664
92,,,0,0,0,Will I ever dance get breath like Ciara,1539198482662
93,,,0,0,0,My dad everyone,1539198483661
94,,,0,0,0,I also going write book one day,1539198486659
95,,,0,0,0,Damn Sarkodie Advice freestyle damn coldBad man,1539198486658
96,,,0,0,0,What percent First charger,1539198486664
97,,,0,0,0,The impact today s judgement favour Ashers bakery underestimated effectively prohibiting legal coerc,1539198486666
98,,,0,0,0,That s correct,1539198486660
99,,,0,0,0,Allen Hurns told Josina Anderson part problem passing game playcalling including calling t,1539198486660
100,,,0,0,0,suddenly picturing piano movers GTA with,1539198486659
101,,,0,0,0,The law broken You must Canadian citizen vote elections,1539198486661
102,,,0,0,0,thread filled bts content hopefully lessen anxiety,1539198486662
104,,,0,0,0,Fearing everyone room dislikes constantly watching One pieces I made Wor,1539198486662
105,,,0,0,0,This right Haley s tenure unmitigated disaster cause human rights intl law The campaign already,1539198486659
106,,,0,0,0,Y need stop posting music video BastilleMarshmello song I trying live life sob u,1539198486662
