,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,0,0,0,The KNG training today,1539198060662
2,,,,,0,0,0,Follow sex chat,1539198060662
3,,,,,0,0,0,Linfield pull one back make,1539198060666
4,,,,,0,0,0,But nt mean I m happy I tried best fulfill wishes I came back every time,1539198060666
5,,,,,0,0,0,Feel like need know account exists things like,1539198060664
6,,,,,0,0,0,I started limit alcohol junk food intake When bad space tend want drink ea,1539198060666
7,,,,,0,0,0,Let s quick Skull Squad giveaway Winner receive equivalent VBucks Paypal Gift Card buy a,1539198060657
8,,,,,0,0,0,They giving week sentence thats alot right please spead word,1539198060663
9,,,,,0,0,0,Happening NOW Will miss Mario Rod Let us know LISTEN LIVE at,1539198060660
10,EndSanctuaryCities,,,,0,0,0,Sanctuary cities threaten public safety promote lawless behavior It time Congress EndSanctuaryCities an,1539198060664
11,NCSAM,,,,0,0,0,A unique password means using different password device online account NCSAM,1539198060659
12,,,,,0,0,0,Last chance apply Marketing Assistant vacancies The closing date applications noon tomorrow s,1539198060662
13,,,,,0,0,0,I m seeing lot people share preawards season bestof lists While I ve seen awards contenders i,1539198060662
14,,,,,0,0,0,JW President order release key records Obama DOJ amp FBI abuses,1539198061660
15,,,,,0,0,0,Everybody going like Fuck em,1539198061665
16,,,,,0,0,0,That s pityEP,1539198061666
17,,,,,0,0,0,keep quiet joor,1539198061658
18,,,,,0,0,0,Picks unveiled Friday morning,1539198061661
19,,,,,0,0,0,The time currently PM Wednesday October,1539198061663
20,AIAwardsIRL,,,,0,0,0,Congratulations nominated AIAwardsIRL View categories finalists video make su,1539198061662
21,,,,,0,0,0,This gif made feel STUPID uncomfortable,1539198061662
22,,,,,0,0,0,When send risky text get reply wanted,1539198061664
23,,,,,0,0,0,The women I know plan vote Democratic many reasons immigration health care climate chang,1539198061664
24,,,,,0,0,0,For Next time think Drinking Driving cool,1539198061657
25,,,,,0,0,0,What fucking fuck,1539198061664
27,MySQL,,,,0,0,0,What work MySQL,1539198061666
28,,,,,0,0,0,Rt u want Whit dick mi ass right,1539198061660
29,,,,,0,0,0,hope wont cry today,1539198062661
30,,,,,0,0,0,Rachel Mitchell recklessly lent credibility Senate hearing none No reasonable prosecutor would rel,1539198062660
31,,,,,0,0,0,Auntie Do lil dance Momma talkin Childhood Nah tonight Auntie I ll give,1539198062659
32,,,,,0,0,0,I m really tired men underestimating much attention I need many times I need told m pretty it,1539198062659
33,,,,,0,0,0,I need music driving crazy,1539198062666
34,,,,,0,0,0,Challenges make life interesting overcoming makes life meaningful,1539198062664
35,,,,,0,0,0,Abit like Jim,1539198062662
36,LameSnowden,,,,0,0,0,A fraud Wow LameSnowden pretty chatty trip jail,1539198062662
37,,,,,0,0,0,s effect sychro summoned dragons ca nt targeted destroyed card,1539198062660
38,thingstodo,SanDiego,careerandbusiness,today,0,0,0,Grow professional network join us lunch thingstodo SanDiego careerandbusiness today,1539198062661
39,,,,,0,0,0,Top TGIRL Tiffany Tailon ASS curves,1539198062662
40,,,,,0,0,0,Good thing woke morning many good things,1539198062657
41,,,,,0,0,0,Evan MCDonald fAKE news,1539198062658
42,HOJOON,호준,XENO_T,제노티,0,0,0,TKU PROJECT HOJOON S BIHDAY PROJECT HOJOON XENOT,1539198062659
43,,,,,0,0,0,Take care mental health important grades test scores society deeming best,1539198062659
44,AmazonGreatIndianFestivalLive,,,,0,0,0,I excited see price AmazonGreatIndianFestivalLive check I going order now,1539198062664
45,,,,,0,0,0,Please read fic good Dabi Shouto bonding content absolutely MERCILESS towards Endeavore,1539198062657
46,,,,,0,0,0,Wind kmh ENE Barometer hPa stable Temperature C Rain today mm Humidity,1539198063665
47,,,,,0,0,0,Early Pregnancy Bloating Why It Happens And What You Can Do,1539198063660
48,,,,,0,0,0,adulting thing scam wan na go back scholastic book fairs club penguin,1539198063665
49,,,,,0,0,0,If could take anyone world dinner would lylou pcq c star,1539198063661
50,,,,,0,0,0,Lol feel special talking nothing notice friendly ass female,1539198063660
51,,,,,0,0,0,My week Twitter New Followers See,1539198063660
52,markets,,,,0,0,0,Sarepta Therapeutics Inc SRPT Receives Consensus Recommendation Buy Brokerages markets,1539198063659
53,,,,,0,0,0,My week Twitter Mentions K Mention Reach Likes Retweets K Retweet Reach See,1539198063659
54,,,,,0,0,0,Follow everyone Likes Retweets,1539198063659
55,,,,,0,0,0,When telling parents story amp accidentally mention illegal part,1539198063664
56,,,,,0,0,0,Essential Ways Safeguard Your Small Business Wealth,1539198063666
57,,,,,0,0,0,lol listening podcast spotify,1539198063661
58,,,,,0,0,0,My week Twitter Mentions K Mention Reach Likes Retweets K Retweet Reach See with,1539198063664
59,WomanLikeMe,TeamJade,,,0,0,0,Could yo fall woman like Jessie Find Friday WomanLikeMe TeamJade,1539198063659
60,,,,,0,0,0,On welfare rejecting social housing multiple times suitable alleging human rights breached w,1539198063665
61,,,,,0,0,0,Black teenager Detroit knocks door ask directions White man emerges shotgun points kid an,1539198064665
62,,,,,0,0,0,Thanks understanding king,1539198064659
63,BlackOps4,,,,0,0,0,Ingame footage shows Sprays amp Dances Call Duty Black Ops Multiplayer BlackOps,1539198064661
64,,,,,0,0,0,Do post piracy videosimages Your account could get suspended team actively monitoring social media to,1539198064658
65,,,,,0,0,0,Who likes watching Backpacker Babes take shower one SEXY body amp look aw,1539198064660
66,read,romance,TheDetective,suspense,0,0,0,Like read romance Strabo TheDetective Preorder copy today suspense fantasy Wol,1539198064663
67,,,,,0,0,0,Taylor Hill assumes role attentionseeking teen surrounded purposelyplain people Yorgos Lanthimos V,1539198064661
68,,,,,0,0,0,I know one like They ai nt fucking wit u even little bit,1539198062663
69,,,,,0,0,0,Gmail s stupid predictor text annoying makes impossible see I m typing s making,1539198064657
71,,,,,0,0,0,Hello ja people let s connect tweet Retweet fast Like comment ifb Follow retweetslikes,1539198064664
72,,,,,0,0,0,Wayne greatest Then,1539198064657
73,writerfail,,,,0,0,0,Goddess Darn Twitter edit button writerfail,1539198064658
75,,,,,0,0,0,Let count ways lie You tried take health care million Americans When failed made,1539198063661
76,,,,,0,0,0,My week Twitter Mentions K Mention Reach Likes Retweets K Retweet Reach See with,1539198063657
77,,,,,0,0,0,This newspaper broke Watergate,1539198064662
78,,,,,0,0,0,Can I retweet like times,1539198064666
79,,,,,0,0,0,Marquette Markus Howard scoring machine Sam Hauser perfect compliment The Golden Eagles goi,1539198064661
80,,,,,0,0,0,If October baby probably already know special But case Via,1539198064665
81,,,,,0,0,0,s playing moving average game SPX,1539198064666
82,,,,,0,0,0,Single Malt Scotch Whisky White Walker Launches gt gt,1539198064662
83,,,,,0,0,0,If I think randomly follows unfollows relatively frequently Get outta,1539198065657
84,,,,,0,0,0,Once I stop caring getting back I cold ice I promise,1539198065657
85,SudanTribune,Sudan,,,0,0,0,SudanTribune Deng Alor South Sudanese capital talks peace implementation Sudan,1539198065666
86,,,,,0,0,0,Shocking shocking stuff Laois county final Best wishes Ross King recovery,1539198065666
87,,,,,0,0,0,GOP Kevin Cramer Attacks MeToo Movement Says Women Were Tougher About Rape When Raised Prairie,1539198065657
88,PSAT,,,,0,0,0,thanks PSAT including helpful information million finish test without,1539198065662
89,,,,,0,0,0,Check reaction July ANC member Errol Present s arrest allegedly involved Cash Heists c,1539198065659
90,,,,,0,0,0,The truth centrist Democratic Party dead The new Democrats radical socialists w,1539198065659
91,,,,,0,0,0,So predictable What yawn,1539198065659
92,KARISWORLD,,,,0,0,0,love miss brother KARISWORLD,1539198065661
93,,,,,0,0,0,Really I ve reading old books recently amp Aodhan s evolution still pretty fresh m,1539198065663
94,,,,,0,0,0,Singapore Local Regulator Aid Blockchain Startups MultiFiatCrypto Exchange Launched,1539198065660
95,,,,,0,0,0,Let count ways lie You tried take health care million Americans When failed made,1539198063661
96,,,,,0,0,0,It perfectly acceptable hold someone word More Virgo,1539198065666
98,,,,,0,0,0,Excellent customer service great reception team sorting room Much appreciated,1539198066661
99,,,,,0,0,0,even bad term nigga still want u win dawg,1539198066666
100,,,,,0,0,0,The tl took enlistment news heart even though official statement BigHit BTS Besides have,1539198066657
101,,,,,0,0,0,Who buying grips today,1539198066657
102,,,,,0,0,0,This brilliant brutal PSA trying motivate young people vote reverse psychology,1539198066666
103,,,,,0,0,0,I want man I cook care amp cuddle,1539198066662
104,,,,,0,0,0,I truly best parents world idk I d b without love n support,1539198066659
105,,,,,0,0,0,Republicans threatening sue bar Shultzy Bar Grill declined host ProKavanaugh party This i,1539198066662
106,FindMoyameehaa,Maldives,,,0,0,0,Ahmed Rilwan Abdulla moyameehaa Maldivian journalist missing since August FindMoyameehaa Maldives,1539198066664
107,,,,,0,0,0,young danny fenton parents built strange machine,1539198066665
108,lj18,,,,0,0,0,Me President Lane Trotter leading group cross Alberta st lj,1539198066662
109,,,,,0,0,0,One things I wish see lifetime see Hillary Clinton held accountable one damn wrong thing she,1539198067665
110,MPN,ArianaGrande,,,0,0,0,T Barterhouse MPN ArianaGrande,1539198067658
111,BTSinLondon,BTSLoveYourselfTour,PCAs,TheGroup,0,0,0,Another live preconcert BTSinLondon BTSLoveYourselfTour PCAs TheGroup BTS b,1539198067659
113,,,,,0,0,0,If I ever child,1539198067657
114,,,,,0,0,0,im training rabbit stop climbing get treats im using class,1539198067664
115,,,,,0,0,0,Why yoongi look like animation,1539198067663
116,DavidTennant,DoctorWho,,,0,0,0,DavidTennant Daily Photo A lovely photo set The Christmas Invasion DoctorWho,1539198067657
117,NowPlaying,hiphop,rap,,0,0,0,NowPlaying Original Man ft Ill Conscious amp Tha Soloist Supreme Cerebral hiphop rap bo,1539198067657
118,,,,,0,0,0,Hi name Br,1539198067663
