,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,BlakeShelton,TheCountryArtist,PCAs,,0,0,0,BlakeShelton choice TheCountryArtist PCAs,1539199260660
1,,,,,0,0,0,Romney calls Kavanaugh hearings awful dismisses impeachment talk debate,1539199260666
2,worldmentalheathday,,,,0,0,0,It worldmentalheathday I try best talk brain brave getting therapy taking,1539199260661
3,,,,,0,0,0,Bengals defensive top five PFF grades five weeks min snaps Geno Atkins Jessie Bates,1539199260664
4,,,,,0,0,0,Academic Women Forum Developing Practical Framework Resilience Words Live By TODAY pm pm Chi,1539199260662
5,,,,,0,0,0,Lorenzo house double date Masterpiece,1539199260666
6,NWCC2018,,,,0,0,0,Relative influence climate change management practices wildfire occurence heavily site dependent Ren NWCC,1539199260657
7,GPsBehindClosedDoors,,,,0,0,0,I KNEW fab nurse Debbie Dr Amir would mates GPsBehindClosedDoors,1539199260665
8,,,,,0,0,0,Let s quick Skull Squad giveaway Winner receive equivalent VBucks Paypal Gift Card buy a,1539199260664
9,,,,,0,0,0,Milky Way sure,1539199260666
11,,,,,0,0,0,Check I install free ssl certificate word,1539199260663
13,,,,,0,0,0,The future bleak gt gt gt gt EA struggle pay international debt post,1539199260658
14,,,,,0,0,0,Chetan Bhagat MJ AKBAR Nana Patekar Vivek Agnihotri But stories tell require scr,1539199260662
17,,,,,0,0,0,Soon tm unsure time I set public,1539199261661
19,,,,,0,0,0,British twitter see American microwaving water tea,1539199261665
20,,,,,0,0,0,This man We want things him happy sad funny successful kind I think era need l,1539199261660
22,,,,,0,0,0,YES BUT WITH LONG HAIR,1539199261660
23,explorecentral,,,,0,0,0,This research looks like th grade Students researching National Park explorecentral,1539199261659
24,cumtribute,,,,0,0,0,cumtribute someone blow hot load,1539199261658
25,,,,,0,0,0,Bringing back spooky ass video,1539199261657
26,,,,,0,0,0,fact bighit scrapped romans interview got tweets abt interview taken replaced bts d,1539199261661
27,,,,,0,0,0,Attention NE Texas In honor Breast Cancer Awareness Month want help child fulfill wish mo,1539199260658
28,,,,,0,0,0,I used presssseddd promise ring ass still aint get one,1539199261661
29,,,,,0,0,0,child mental health important grades,1539199261662
30,ROHLL5,,,,0,0,0,Let MAGA amp get word ROHLL,1539199261665
31,MAGAveteran,TrumpTrain,Follow,RETWEET,0,0,0,MAGAveteran TrumpTrain Follow RETWEET car,1539199261657
32,,,,,0,0,0,Footballer Celebrity Lookalikes,1539199261660
34,DSFC1,,,,0,0,0,Dublin Senior Football Quarter Finals Top Scores DSFC,1539199262660
36,,,,,0,0,0,say wan na try ve tried everything giving,1539199262665
37,,,,,0,0,0,RA S AL GHUL You must learn become completely invisible BATMAN I dress like giant bat RA S AL GHUL That,1539199262657
39,,,,,0,0,0,I miss mecause rn ion know,1539199262657
40,,,,,0,0,0,laziness get point,1539199262664
41,,,,,0,0,0,ever connect someone well becomes scary,1539199262666
42,,,,,0,0,0,N NARCISSIST FT VIDEO FRIDAY,1539199262660
43,,,,,0,0,0,You going get rich renting time You must equity piece business gain financial freedom,1539199262660
44,,,,,0,0,0,Big Mouth taking shots Sacramento,1539199262659
45,,,,,0,0,0,I liked video We Returned Red Ash One Tennessee s Most Haunted Locations,1539199262660
46,,,,,0,0,0,gon na let slide ayooooooo lmao,1539199262663
47,,,,,0,0,0,Team work makes dream work especially dream get x Favor Worshipers Wrangle teammates tog,1539199262659
48,,,,,0,0,0,Me practicing song I heard nigga listening,1539199262660
49,,,,,0,0,0,LIVE Streaming everywhere thanks,1539199262658
50,,,,,0,0,0,I need hoodies amp long sleeves,1539199263665
51,,,,,0,0,0,WHO MADE THIS,1539199263659
52,,,,,0,0,0,VAMPIRES SMACKS NECK COME GET YALL JUICE,1539199263661
53,,,,,0,0,0,pull u know addy,1539199263658
54,,,,,0,0,0,Hulk k LOLLL,1539199263659
55,,,,,0,0,0,Here s go Racists sexists assorted sideshow moments keep happening UCP continu,1539199263658
56,,,,,0,0,0,smh lance taller peak klance dynamic therefore taller lance superior,1539199263665
57,,,,,0,0,0,Nothing praises Teen King,1539199262657
58,BBunker,,,,0,0,0,We looking sponsors content partners radio shows BBunker Find,1539199263660
59,,,,,0,0,0,Don Grammy I mean plenty pop artists disruptive plenty metal artists,1539199263663
60,,,,,0,0,0,Democrat Eric Holder When Republicans Go Low We Kick Them,1539199263659
61,,,,,0,0,0,Retire Jimmy Butler jersey,1539199261663
63,,,,,0,0,0,One favorite sights behold,1539199264665
64,StrayKids,BangChan,,,0,0,0,Chan jambangeejeans ig StrayKids BangChan,1539199264661
65,,,,,0,0,0,hate couples ONE fight post SINGLE like bitch fight parents nt see posting O,1539199264666
66,,,,,0,0,0,propose entire school administration lose jobs,1539199264661
68,,,,,0,0,0,This Saturday theatre brings hardhitting emotive portrayals mental health issues UK mark ye,1539199264660
69,,,,,0,0,0,Nothing praises Teen King,1539199262657
70,racist,,,,0,0,0,He called racist said I antiLGBT Totally untrue After I confronted backed That it,1539199264659
71,,,,,0,0,0,Lol held Drew Lock arguably best QB SEC yards TDs Top,1539199264664
73,,,,,0,0,0,Would guest star The Neighborhood Happy Together CBS,1539199265657
74,,,,,0,0,0,first this album brave november,1539199265663
75,,,,,0,0,0,s Palestinians killed Jordan Kuwait expelled Palestinians Palestinians killed Syr,1539199265661
76,,,,,0,0,0,Put Cat alternate Shes one Id love smash Nunes and,1539199265664
77,,,,,0,0,0,Follow everyone retweets likes,1539199265666
79,,,,,0,0,0,As trip keeps approaching I ca nt help feel sort guilt In way I wish I could cancel th,1539199265662
80,,,,,0,0,0,The Prime Minister said today mental health given priority needs govt Why,1539199265660
81,,,,,0,0,0,went yawn tHE BABY BOY JUMPED OUT,1539199265664
82,,,,,0,0,0,Scared new report climate change Here s help Eat less meat Swap car plan,1539199265663
83,,,,,0,0,0,Oh goodness true,1539199264663
86,,,,,0,0,0,Let talk ideas energy And inclusive leadership,1539199265659
87,,,,,0,0,0,Same s impressive,1539199265662
88,crush,,,,0,0,0,Nah man fuck NY crush,1539199265662
89,ATTRA,,,,0,0,0,Multispecies grazing help productivity profitability How get started Check new ATTRA pri,1539199265662
90,,,,,0,0,0,Astrophysicist appointed next Foreign Office chief scientific adviser Carole Mundell first departmental sc,1539199265660
91,,,,,0,0,0,In Northern Ireland abortion crime punishable life prison This means women like Emma make ch,1539199266666
92,,,,,0,0,0,The key survival hard work perseverance keep going,1539199266658
93,,,,,0,0,0,This type meal got ta shower eat done go straight sleep,1539199266665
94,,,,,0,0,0,make sure happy real life Internet nigga,1539199266665
95,,,,,0,0,0,Fuck old man,1539199266658
96,,,,,0,0,0,Still SM life Still Sark till I die I love legends,1539199266663
97,,,,,0,0,0,The intensity frequency tropical storms coincides perfectly science anthropogenic global warming T,1539199266657
98,,,,,0,0,0,This one history books,1539199266662
99,,,,,0,0,0,And ca nt go Florida ca nt golf,1539199266657
100,,,,,0,0,0,Education understands Nazi party controlled media controlled t,1539199266666
101,SimpleWaysToUnwind,,,,0,0,0,A glass three wine SimpleWaysToUnwind,1539199266666
102,clip,JerkOffInstruction,iWantClips,,0,0,0,New clip sale Blue JOI JerkOffInstruction Get iWantClips,1539199266662
103,,,,,0,0,0,I understand people blame things witchcraft,1539199266665
104,,,,,0,0,0,Vacation Homes Key West VHKW,1539199266662
