,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,0,0,0,How deal Chronic Pain Make plan Execute plan Plan deviates Adjust plan Plan deviates,1539199800663
1,,,,0,0,0,Before game winning big game thugs back,1539199800666
2,,,,0,0,0,PM Temp Dew Pt Barometer inches Rain Wind mph Hi AM Low AM,1539199800662
3,,,,0,0,0,Looks like I came home buying opportunity,1539199800658
4,,,,0,0,0,What dinosaur tracking gear look like Play,1539199800659
5,,,,0,0,0,I proud celebrities used voice encourage new generation vote midterms Than,1539199800664
6,,,,0,0,0,Only third people responded West Sussex County Council survey thought authority provide,1539199800664
7,fantasy,LPRTG,SSRTG,0,0,0,Check sneak preview fantasy erotic novel The Acolyte s Passion LPG SSG,1539199800665
8,,,,0,0,0,Have Toni Morrison Wednesday,1539199800664
10,Vacature,Amsterdam,,0,0,0,Vacature Amsterdam Information Security Officer UWV Amsterdam,1539199800662
11,,,,0,0,0,This video blow mind,1539199800658
12,startup,Competition,,0,0,0,Have questions startup Competition Our next info sesh next Wednesday Zahn C,1539199800665
13,,,,0,0,0,I gon na say way I thought Yeah You re absolutely right,1539199800664
14,MeToo,,,0,0,0,MeToo Several women allege sexual harassment Union Minister Editor MJ Akbar,1539199800666
15,,,,0,0,0,BTS Be Honored South Korean Government Spreading Korean Culture Presented,1539199800664
16,,,,0,0,0,You support disgusting pig How would like someone call mot,1539199800663
18,,,,0,0,0,We re back Duty new team new Black Ops Welcome,1539199800666
19,,,,0,0,0,More custom work today check IG amazing plastic jewellery collection saw wearin,1539199800664
20,ebay,,,0,0,0,KIKISOL Tunic Hand Embroidered Paisley Floral Cotton Batiste White NWT Medium ebay,1539199800663
21,,,,0,0,0,History made New Delhi rules rewritten For first time India topmost IAS IFS officers amp Chiefs a,1539199801658
22,GoBears,,,0,0,0,California Golden Bears Advanced Stats Profile Powered BetaRank GoBears,1539199801660
23,,,,0,0,0,sc boy got high night cracking moth memes send lt,1539199801663
24,,,,0,0,0,Legit understand niggas sit everyday talk bad black women And black And every nigga that,1539199801662
25,,,,0,0,0,Music links us humans heart heart Across time space life death,1539199801661
26,,,,0,0,0,IMF thinks rupee still overvalued mentions risks Chinese involvement,1539199801663
