,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
0,,,,,,0,0,0,Need new friends,1539198420660
1,,,,,,0,0,0,His story could change people s lives moved Saint Lucia Montreal age dropped high sc,1539198420661
2,,,,,,0,0,0,It weird Earth I years left,1539198420657
3,,,,,,0,0,0,dozens people followed dozens people unfollowed automatically checked,1539198420663
4,,,,,,0,0,0,US China Human Rights Abuses Increasing Under Xi,1539198420662
5,,,,,,0,0,0,CNN disgusting resorting racist remarks Kanye If anyone Fox said things CNN Would have,1539198420661
6,,,,,,0,0,0,Apologies inconvenience We d like understand better Request elaborate concern SC,1539198420657
8,,,,,,0,0,0,DID YOU KNOW Senomyx created taste testing system provides scientists w biochemical responses,1539198420665
10,,,,,,0,0,0,stuff like scare,1539198420661
11,,,,,,0,0,0,When I living LA neighbor told another neighbor beautiful black woman wanted los,1539198420663
12,,,,,,0,0,0,Democrats become totally unhingedthey gone crazy President Trump IF YOU AGREE WITH,1539198420664
13,,,,,,0,0,0,Thanks writing We would like inform exchange offers available select brands,1539198420666
14,,,,,,0,0,0,My thug got ta street book smart got ta able get ways legit illegal way thats a,1539198420659
15,,,,,,0,0,0,Not quitters keep telling us Britain languishing close bottom international league table,1539198421657
16,,,,,,0,0,0,I lane ion got time extra shit,1539198421663
17,,,,,,0,0,0,Don FaceTime talking yo light bitch mean,1539198421666
18,,,,,,0,0,0,You cleaner lmao wot,1539198421661
19,Écoute,Now,Radio,AfrikZik,ZkProm,0,0,0,coute Now Johndoe Ghost Johndoe sur ta Radio AfrikZik ZkProm,1539198421666
20,,,,,,0,0,0,Imagine making fun jungkook s crying bec injury saying stan bts whole clown,1539198421659
21,,,,,,0,0,0,Id die bakugo hes biasi guess todorokis like bias wrecker im also weirdly attracted shi,1539198421662
22,,,,,,0,0,0,There beauty taking God s process little little Always remember Trust Lord His process a,1539198422660
23,,,,,,0,0,0,Delighted confirm highly professional filming big FA Vase tie Saturday,1539198422657
24,TheRookie,,,,,0,0,0,ATTENTION TheRookie premieres one week CTV cc,1539198422661
25,,,,,,0,0,0,Toryled Lancashire Council voted favour nice new iPhones costing Next age,1539198422659
26,WE_GO_UP,,,,,0,0,0,WEGOUP MV reached M views days since released,1539198422658
27,,,,,,0,0,0,wash car tuesday rain annoyinggg,1539198422664
28,SimpleWaysToUnwind,,,,,0,0,0,SimpleWaysToUnwind week s hosted,1539198422665
29,,,,,,0,0,0,follow everyone likes retweets gain new followers,1539198422661
30,,,,,,0,0,0,R amp Beeeeeeeeeeeeeeeeeeef,1539198422664
31,MOSen,,,,,0,0,0,WOW NOT want see actually stands issues Watch awkward video MOSen,1539198422658
33,,,,,,0,0,0,So want dictator Shame Durrani quit,1539198422662
34,,,,,,0,0,0,What really know ethics data going covered webinar Data Scientist Emily,1539198422662
35,,,,,,0,0,0,GLORY SOUND PREP Nov,1539198423657
36,,,,,,0,0,0,Peter hanging ceiling Bruce kid four go bed Peter,1539198423659
37,WorldMentalHealthDay,,,,,0,0,0,U never know people going WorldMentalHealthDay,1539198423658
38,,,,,,0,0,0,Does count push present We re building akere,1539198423663
39,,,,,,0,0,0,Good Morning everyone let s take time remember age appropriate bop still SLAPS,1539198423664
40,torypoison,,,,,0,0,0,Line The reality Universal Credit Sky News torypoison,1539198423663
41,,,,,,0,0,0,Prelim M Earthquake Bali Sea Oct UTC updates,1539198423659
42,,,,,,0,0,0,If wan na get ruff settle barking lot,1539198423659
43,,,,,,0,0,0,goal tonight find new copy Jennifer s Body since lost mine,1539198423660
44,,,,,,0,0,0,Now I heathen relating God man Maybe praise God Screaming heavens saying thank,1539198423659
45,,,,,,0,0,0,AppreciationPost I love twin sisterssss brightest baddest twins ever meet Secur,1539198423663
46,,,,,,0,0,0,Allen Hurns told Josina Anderson part problem passing game playcalling including calling t,1539198423658
48,,,,,,0,0,0,North Dakota Native voters residential address instructions vote midterms,1539198423666
49,,,,,,0,0,0,Proud volunteer involved programme,1539198423663
50,,,,,,0,0,0,So actively debunked every years It s soul food racism amp lack health care amp stress of,1539198423662
51,Quote,,,,,0,0,0,Look single candle defy define darkness Anne Frank Quote,1539198423665
52,,,,,,0,0,0,I sums whaaaaaaat,1539198423662
53,,,,,,0,0,0,HDPE welding local quarry Gill guys,1539198421660
54,WorldMentalHealthDay,,,,,0,0,0,WorldMentalHealthDay Healing takes time patient kind,1539198423661
55,,,,,,0,0,0,Great hear student leaders engaging peers get involved sexual assaul,1539198423661
56,,,,,,0,0,0,We trying far luck,1539198422659
57,,,,,,0,0,0,I remember I trying dance big booty chick flying place,1539198424662
58,,,,,,0,0,0,Keep positive mindset,1539198424657
59,,,,,,0,0,0,Dear please pay attention leading human rights activist course s targeted,1539198424664
60,Twibbon,,,,,0,0,0,Please help support Haddad Presidente Manu Vice add Twibbon,1539198424660
61,,,,,,0,0,0,You running hot running cold today extra passi More Scorpio,1539198424665
62,,,,,,0,0,0,Tis month TRICK R TREAT New Collector s Edition Bluray month w new film transfer supervised Mic,1539198424665
63,,,,,,0,0,0,first things first NOBODY messes family,1539198424664
64,WorldMentalHealthDay,,,,,0,0,0,WorldMentalHealthDay critical beautiful I love seeing love online today May wel,1539198424661
65,PCAs,TheMusicVideo,IDOL,,,0,0,0,Listen boi first love story PCAs TheMusicVideo IDOL,1539198424659
66,,,,,,0,0,0,TWEWY comes week Switch ve really fuckin failed promote please go buy anyway S,1539198424661
67,,,,,,0,0,0,Mannnnn fresh kut boutta make day,1539198424665
68,,,,,,0,0,0,Lana Del Rey way destroy Azealia Banks ass,1539198424662
69,,,,,,0,0,0,On god I burn house happen,1539198424659
70,,,,,,0,0,0,But Tories would probably promise referendum bringing death penalty back meant winning majority a,1539198424661
71,,,,,,0,0,0,Man guy way past diva way prima donna,1539198423661
74,,,,,,0,0,0,I hate djs talk hella sets Like damn yo concert ted talk atfu,1539198425664
76,,,,,,0,0,0,Can fans pussy teams please leave alone today I get guys little championships re jealous,1539198425663
77,,,,,,0,0,0,We giving away special consoles celebrate Season Boon Horadrim starting custom PS Pro To enter sim,1539198425658
78,VBS,,,,,0,0,0,EFF says responsible VBS looting must held account particularly law enforcement No reference r,1539198425661
79,,,,,,0,0,0,Mum wants hear ruin Christmas plans,1539198425666
80,,,,,,0,0,0,And wat u think Jach half filipino wat s wrong eurasian,1539198425661
81,,,,,,0,0,0,He campaigning Stacey Abrams wants Georgia governor Will disavow,1539198425660
82,,,,,,0,0,0,Hillary Hypocrite Clinton,1539198425658
83,,,,,,0,0,0,Have cake eat Linval,1539198425663
84,,,,,,0,0,0,GLORY SOUND PREP Nov,1539198422660
85,,,,,,0,0,0,I need mans I vent play hair I lay chest WHERE U AT BOO I cook sometimes h,1539198421657
87,,,,,,0,0,0,girls app funnier guys funny guys rude af,1539198426659
88,,,,,,0,0,0,get anxious reallllyy nose randomly starts bleeding sometimes guess dropping im blood,1539198426661
89,,,,,,0,0,0,BOLD LOVE A story love strong BOLD even Burn survivor take away chance you,1539198426665
90,BTS,AMAsTNT,AMAs,,,0,0,0,I vote BTS AMAsTNT AMAs,1539198426657
91,BigTymers,,,,,0,0,0,When Get Your Roll On hit Dome last night BigTymers,1539198426664
92,,,,,,0,0,0,I care Please take time express love loved ones,1539198426666
93,,,,,,0,0,0,Wow Meeting would better going actual game,1539198426659
94,CEDRdigital,HurricaneMichael,,,,0,0,0,CEDRdigital COMMUNICATION TIPS Cell towers impacted HurricaneMichael Please share bandwidth with,1539198426666
95,,,,,,0,0,0,leaving friends function go fuck ex hate,1539198426666
97,DoctorWho,DoctorWhoPremiere,JodieWhittaker,JodieWhitaker,,0,0,0,Review season premiere Doctor Who DoctorWho DoctorWhoPremiere JodieWhittaker JodieWhitaker,1539198426664
